0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
REPUBLIC OF PANAMA,2.25,9/29/2032,"22,000,000","17,385,849","15,829,000"
REPUBLIC OF PANAMA,7.50,3/1/2031,"28,600,000","28,599,728","29,913,813"
REPUBLIC OF PANAMA,3.16,1/23/2030,"10,000,000","9,090,455","8,435,000"
REPUBLIC OF PANAMA,9.38,4/1/2029,"38,600,000","44,501,551","43,159,625"
REPUBLIC OF PANAMA,3.88,3/17/2028,"31,300,000","30,073,280","28,905,550"
REPUBLIC OF PANAMA,8.88,9/30/2027,"38,400,000","41,807,815","41,484,000"
REPUBLIC OF PANAMA,7.13,1/29/2026,"59,200,000","60,267,736","60,310,000"
REPUBLIC OF PANAMA,3.75,3/16/2025,"47,000,000","46,376,168","46,236,250"
REPUBLIC OF PARAGUAY,5.40,3/30/2050,"26,000,000","22,515,346","22,473,750"
REPUBLIC OF PARAGUAY,5.60,3/13/2048,"70,400,000","63,293,585","62,374,400"
REPUBLIC OF PARAGUAY,6.10,8/11/2044,"99,000,000","96,034,606","94,637,813"
REPUBLIC OF PARAGUAY,6.00,2/9/2036,"28,700,000","28,748,601","28,682,063"
REPUBLIC OF PARAGUAY,5.85,8/21/2033,"41,900,000","41,738,059","41,334,350"
REPUBLIC OF PARAGUAY,3.85,6/28/2033,"10,000,000","8,949,660","8,643,750"
REPUBLIC OF PARAGUAY,4.95,4/28/2031,"59,400,000","57,524,443","56,671,313"
REPUBLIC OF PARAGUAY,4.70,3/27/2027,"3,000,000","2,976,142","2,920,313"
REPUBLIC OF PERU,3.23,12/31/2099,"28,500,000","16,871,131","16,031,250"
REPUBLIC OF PERU,3.60,1/15/2072,"45,100,000","30,191,931","28,990,844"
REPUBLIC OF PERU,2.78,12/1/2060,"12,900,000","7,827,089","7,236,094"
REPUBLIC OF PERU,3.55,3/10/2051,"30,500,000","22,432,354","21,597,813"
REPUBLIC OF PERU,5.63,11/18/2050,"4,000,000","3,997,154","3,900,000"
REPUBLIC OF PERU,3.30,3/11/2041,"38,400,000","29,059,462","28,500,000"
REPUBLIC OF PERU,6.55,3/14/2037,"91,178,000","97,489,374","97,845,391"
REPUBLIC OF PERU,3.00,1/15/2034,"105,000,000","86,920,236","85,476,563"
REPUBLIC OF PERU,8.75,11/21/2033,"99,418,000","120,199,767","121,134,619"
REPUBLIC OF PERU,1.86,12/1/2032,"30,000,000","23,292,771","22,725,000"
REPUBLIC OF PERU,2.78,1/23/2031,"67,800,000","58,808,680","58,070,700"
REPUBLIC OF PERU,2.84,6/20/2030,"15,800,000","13,932,304","13,839,813"
REPUBLIC OF PERU,4.13,8/25/2027,"11,500,000","11,192,636","11,129,844"
REPUBLIC OF PERU,2.39,1/23/2026,"8,700,000","8,337,658","8,292,188"
REPUBLIC OF PERU,7.35,7/21/2025,"37,418,000","38,200,238","38,154,667"
REPUBLIC OF PHILIPPINES,5.60,5/14/2049,"50,250,000","50,184,900","50,820,840"
REPUBLIC OF PHILIPPINES,5.50,1/17/2048,"65,420,000","66,889,077","66,176,419"
REPUBLIC OF PHILIPPINES,5.95,10/13/2047,"7,500,000","8,054,842","7,978,125"
REPUBLIC OF PHILIPPINES,4.20,3/29/2047,"37,500,000","32,589,895","31,242,188"
REPUBLIC OF PHILIPPINES,3.20,7/6/2046,"31,600,000","23,553,052","22,613,750"
REPUBLIC OF PHILIPPINES,2.65,12/10/2045,"5,600,000","3,900,961","3,669,750"
REPUBLIC OF PHILIPPINES,2.95,5/5/2045,"19,600,000","14,437,086","13,566,875"
REPUBLIC OF PHILIPPINES,3.70,2/2/2042,"29,600,000","24,465,234","23,911,250"
REPUBLIC OF PHILIPPINES,3.70,3/1/2041,"10,500,000","8,948,735","8,506,155"
REPUBLIC OF PHILIPPINES,3.95,1/20/2040,"17,000,000","14,705,195","14,418,125"
REPUBLIC OF PHILIPPINES,5.00,1/13/2037,"34,800,000","33,911,231","34,191,000"
REPUBLIC OF PHILIPPINES,6.38,10/23/2034,"60,400,000","66,071,479","66,100,250"
REPUBLIC OF PHILIPPINES,5.00,7/17/2033,"20,000,000","20,077,077","19,737,500"
REPUBLIC OF PHILIPPINES,5.61,4/13/2033,"41,800,000","43,837,475","42,975,625"
REPUBLIC OF PHILIPPINES,3.56,9/29/2032,"6,000,000","5,548,043","5,345,625"
REPUBLIC OF PHILIPPINES,6.38,1/15/2032,"53,600,000","58,303,325","57,419,000"
REPUBLIC OF PHILIPPINES,1.95,1/6/2032,"11,500,000","9,722,114","9,210,781"
REPUBLIC OF PHILIPPINES,7.75,1/14/2031,"30,900,000","35,642,416","35,274,281"
