0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL Q43428,3.00,8/1/2046,"1,799,882","1,890,184","1,574,360"
FED HM LN PC POOL Q43618,3.00,10/1/2046,"337,636","354,502","295,331"
FED HM LN PC POOL Q43734,3.00,10/1/2046,"396,000","415,795","346,382"
FED HM LN PC POOL Q44033,3.00,11/1/2046,"3,034,444","3,176,983","2,654,235"
FED HM LN PC POOL Q44452,3.00,11/1/2046,"428,409","449,205","374,730"
FED HM LN PC POOL Q44569,3.00,11/1/2046,"139,503","146,122","122,023"
FED HM LN PC POOL Q44652,3.00,12/1/2046,"1,948,012","2,046,192","1,703,930"
FED HM LN PC POOL Q44655,3.00,12/1/2046,"266,782","280,026","233,354"
FED HM LN PC POOL Q44663,3.00,11/1/2046,"4,958,620","5,205,233","4,337,315"
FED HM LN PC POOL Q44665,3.00,11/1/2046,"769,497","806,627","673,081"
FED HM LN PC POOL Q44813,3.00,12/1/2046,"26,734","28,061","23,384"
FED HM LN PC POOL Q45094,3.00,12/1/2046,"80,616","84,624","70,515"
FED HM LN PC POOL Q45176,3.00,1/1/2047,"61,863","64,957","54,112"
FED HM LN PC POOL Q45199,4.00,1/1/2047,"62,367","66,831","58,275"
FED HM LN PC POOL Q45252,3.00,1/1/2047,"978,890","1,027,793","856,237"
FED HM LN PC POOL Q45511,3.00,1/1/2047,"50,268","52,755","43,970"
FED HM LN PC POOL Q45638,3.00,1/1/2047,"239,307","251,079","209,323"
FED HM LN PC POOL Q45644,3.00,1/1/2047,"4,091,080","4,293,158","3,578,476"
FED HM LN PC POOL Q45735,3.00,1/1/2047,"15,804,462","16,570,081","13,824,196"
FED HM LN PC POOL Q45872,3.00,1/1/2047,"314,272","329,449","274,895"
FED HM LN PC POOL Q45878,3.00,12/1/2046,"2,161,592","2,266,326","1,890,749"
FED HM LN PC POOL Q45930,3.00,2/1/2047,"24,308","25,502","21,263"
FED HM LN PC POOL Q46241,3.00,1/1/2047,"123,039","129,579","107,623"
FED HM LN PC POOL Q46272,3.00,2/1/2047,"7,891,909","8,277,435","6,903,069"
FED HM LN PC POOL Q46441,3.00,2/1/2047,"1,661,850","1,743,578","1,453,624"
FED HM LN PC POOL Q49504,3.50,7/1/2047,"12,968,456","13,523,735","11,734,632"
FED HM LN PC POOL Q51109,3.50,10/1/2047,"521,529","508,174","470,284"
FED HM LN PC POOL Q51334,4.00,10/1/2047,"46,153","46,759","42,952"
FED HM LN PC POOL Q51789,4.00,11/1/2047,"3,514,456","3,789,482","3,272,000"
FED HM LN PC POOL Q51914,3.50,11/1/2047,"161,149","157,020","145,315"
FED HM LN PC POOL Q52081,3.50,11/1/2047,"242,744","236,555","218,893"
FED HM LN PC POOL Q52189,3.50,11/1/2047,"238,848","232,728","215,379"
FED HM LN PC POOL Q52315,4.00,11/1/2047,"7,450,025","8,274,640","6,959,528"
FED HM LN PC POOL Q52554,4.00,11/1/2047,"812,801","863,411","756,406"
FED HM LN PC POOL Q52562,3.50,12/1/2047,"617,627","601,790","556,939"
FED HM LN PC POOL Q52890,3.50,12/1/2047,"3,189,298","3,282,982","2,875,889"
FED HM LN PC POOL Q53499,4.00,1/1/2048,"3,295,951","3,541,438","3,068,569"
FED HM LN PC POOL Q53571,3.50,1/1/2048,"216,990","211,422","195,669"
FED HM LN PC POOL Q54646,3.50,3/1/2048,"103,793","101,166","93,523"
FED HM LN PC POOL Q54667,4.00,3/1/2048,"912,843","966,933","849,081"
FED HM LN PC POOL Q54740,3.50,3/1/2048,"166,477","162,200","150,005"
FED HM LN PC POOL Q54743,3.50,3/1/2048,"2,963,224","2,887,463","2,670,021"
FED HM LN PC POOL Q54812,3.50,3/1/2048,"20,498,716","21,824,059","18,473,489"
FED HM LN PC POOL Q54832,3.50,3/1/2048,"4,179,660","4,072,798","3,766,094"
FED HM LN PC POOL Q54925,4.00,3/1/2048,"2,633,332","2,818,544","2,449,809"
FED HM LN PC POOL Q55052,3.50,4/1/2048,"969,826","944,891","873,864"
FED HM LN PC POOL Q55220,3.50,4/1/2048,"231,693","225,735","208,767"
FED HM LN PC POOL Q55303,4.00,4/1/2048,"20,314,577","21,783,625","18,898,811"
FED HM LN PC POOL Q55650,3.50,4/1/2048,"209,846","204,450","189,080"
