0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL BE3319,3.00,1/1/2047,"166,440","174,799","145,395"
FNMA POOL BE3321,3.50,1/1/2047,"349,397","382,006","318,305"
FNMA POOL BE3695,3.50,6/1/2047,"2,618,340","2,747,780","2,357,971"
FNMA POOL BE4057,3.00,1/1/2047,"111,075","116,553","97,031"
FNMA POOL BE4247,3.00,12/1/2046,"139,176","146,169","121,579"
FNMA POOL BE4479,3.50,12/1/2046,"360,197","364,959","324,512"
FNMA POOL BE4595,3.00,4/1/2047,"387,227","383,681","337,843"
FNMA POOL BE5008,4.00,2/1/2045,"3,866,827","4,191,695","3,616,826"
FNMA POOL BE6826,3.50,3/1/2047,"356,560","389,876","324,281"
FNMA POOL BE7083,3.50,1/1/2047,"152,887","161,141","137,856"
FNMA POOL BE7961,3.50,2/1/2047,"196,052","191,084","176,664"
FNMA POOL BE8340,4.50,9/1/2047,"164,630","168,962","158,108"
FNMA POOL BE8348,4.50,12/1/2047,"97,157","101,419","93,593"
FNMA POOL BE8781,4.00,6/1/2047,"7,215,194","7,772,027","6,708,591"
FNMA POOL BE9210,3.00,3/1/2047,"312,301","327,313","272,474"
FNMA POOL BE9407,4.00,7/1/2047,"977,555","1,053,209","908,918"
FNMA POOL BE9447,3.50,11/1/2047,"602,989","659,203","546,707"
FNMA POOL BH0975,3.00,4/1/2047,"282,449","295,698","246,428"
FNMA POOL BH1224,3.50,4/1/2047,"147,940","157,795","133,472"
FNMA POOL BH1374,3.00,7/1/2047,"101,668","106,390","88,702"
FNMA POOL BH1421,3.00,4/1/2047,"52,145","51,668","45,495"
FNMA POOL BH1731,3.50,6/1/2047,"473,575","521,545","430,702"
FNMA POOL BH2557,3.00,5/1/2047,"360,798","365,436","314,785"
FNMA POOL BH2558,3.00,5/1/2047,"213,142","211,188","185,960"
FNMA POOL BH2759,3.00,6/1/2047,"368,032","386,549","321,096"
FNMA POOL BH2829,3.00,9/1/2047,"764,271","800,580","666,803"
FNMA POOL BH4152,3.50,11/1/2047,"57,456","62,813","52,093"
FNMA POOL BH4158,3.50,12/1/2047,"340,502","368,074","308,720"
FNMA POOL BH4226,3.00,6/1/2047,"157,072","164,507","137,040"
FNMA POOL BH4271,4.00,6/1/2047,"9,328,082","9,963,534","8,673,126"
FNMA POOL BH4410,4.00,6/1/2047,"8,048,004","8,542,107","7,480,030"
FNMA POOL BH4466,3.00,11/1/2047,"110,103","115,227","96,061"
FNMA POOL BH5642,3.00,7/1/2047,"259,938","259,653","226,788"
FNMA POOL BH5750,3.50,11/1/2047,"1,257,909","1,361,514","1,125,818"
FNMA POOL BH5801,3.50,7/1/2047,"462,800","506,134","420,903"
FNMA POOL BH5955,3.50,8/1/2047,"471,501","519,312","428,816"
FNMA POOL BH7494,3.50,9/1/2047,"489,464","539,124","445,153"
FNMA POOL BH7671,3.50,11/1/2047,"534,582","584,418","484,685"
FNMA POOL BH8113,3.00,10/1/2047,"58,402","61,180","50,954"
FNMA POOL BH8224,4.00,8/1/2047,"4,422,283","4,728,723","4,110,188"
FNMA POOL BH8657,3.50,9/1/2047,"305,070","330,300","277,452"
FNMA POOL BH8794,3.00,10/1/2047,"296,311","310,096","258,522"
FNMA POOL BH9215,3.50,1/1/2048,"45,587","44,423","41,054"
FNMA POOL BH9285,3.50,2/1/2048,"11,839,063","12,941,571","10,734,016"
FNMA POOL BH9843,3.00,10/1/2047,"203,754","213,384","177,943"
FNMA POOL BH9854,3.50,11/1/2047,"538,549","588,758","488,281"
FNMA POOL BJ0175,3.50,1/1/2048,"438,531","479,346","397,599"
FNMA POOL BJ0186,3.50,2/1/2048,"113,384","123,942","102,630"
FNMA POOL BJ0641,3.50,3/1/2048,"8,415,992","9,200,092","7,617,829"
