0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
TYCO ELECTRONICS GROUP S,7.13,10/1/2037,"229,000","255,133","264,289"
UBS GROUP AG,1.00,12/31/2099,"200,000","200,000","223,970"
UBS GROUP AG,4.88,5/15/2045,"2,322,000","2,173,559","2,084,622"
UNICREDIT SPA,1.00,4/2/2034,"1,500,000","1,437,257","1,533,285"
UNION ELECTRIC CO,5.45,3/15/2053,"57,000","54,079",
UNION ELECTRIC CO,4.00,4/1/2048,"102,000","78,570",
UNION ELECTRIC CO,3.65,4/15/2045,"27,000","19,917",
UNION ELECTRIC CO,3.90,9/15/2042,"18,000","14,063",
UNION ELECTRIC CO,8.45,3/15/2039,"20,000","24,826",
UNION ELECTRIC CO,5.30,8/1/2037,"13,000","12,649",
UNION PACIFIC CORP,3.85,2/14/2072,"220,000","158,872","156,862"
UNION PACIFIC CORP,3.75,2/5/2070,"64,000","45,329",
UNION PACIFIC CORP,2.97,9/16/2062,"689,000","435,988","407,674"
UNION PACIFIC CORP,3.55,5/20/2061,"520,000","361,644","358,379"
UNION PACIFIC CORP,3.50,2/14/2053,"1,658,000","1,216,281","1,188,355"
UNION PACIFIC CORP,3.60,9/15/2037,"1,626,000","1,351,367","1,365,499"
UNISYS CORP,6.88,11/1/2027,"586,000","540,364","516,987"
UNITED AIRLINES INC,4.63,4/15/2029,"1,849,000","1,667,901","1,722,898"
UNITED AIRLINES INC,4.38,4/15/2026,"1,323,000","1,268,306","1,278,666"
UNITED NATURAL FOODS INC,6.75,10/15/2028,"508,000","430,662","458,196"
UNITED RENTALS NORTH AM,3.88,2/15/2031,"253,000","220,151","225,866"
UNITED RENTALS NORTH AM,5.25,1/15/2030,"311,000","295,766","301,054"
UNITED RENTALS NORTH AM,4.88,1/15/2028,"438,000","419,310","424,185"
UNITED RENTALS NORTH AM,3.88,11/15/2027,"566,000","528,916","534,117"
UNITED WHOLESALE MTGE LL,5.50,4/15/2029,"1,803,000","1,591,423","1,712,309"
UNITED WHOLESALE MTGE LL,5.75,6/15/2027,"1,400,000","1,313,968","1,367,100"
UNITED WHOLESALE MTGE LL,5.50,11/15/2025,"800,000","778,536","795,240"
UNITEDHEALTH GROUP INC,5.50,4/15/2064,"225,000","222,809","218,210"
UNITEDHEALTH GROUP INC,5.20,4/15/2063,"1,471,000","1,366,655","1,365,544"
UNITEDHEALTH GROUP INC,6.05,2/15/2063,"151,000","159,371","158,846"
UNITEDHEALTH GROUP INC,4.95,5/15/2062,"347,000","311,356","309,000"
UNITEDHEALTH GROUP INC,3.13,5/15/2060,"1,000,000","643,799","631,730"
UNITEDHEALTH GROUP INC,3.88,8/15/2059,"347,000","260,330","257,231"
UNITEDHEALTH GROUP INC,5.05,4/15/2053,"255,000","237,579","236,525"
UNITEDHEALTH GROUP INC,5.88,2/15/2053,"1,942,000","2,035,584","2,017,214"
UNITEDHEALTH GROUP INC,4.75,5/15/2052,"489,000","436,122","433,010"
UNITEDHEALTH GROUP INC,3.25,5/15/2051,"1,000,000","693,828","686,730"
UNITEDHEALTH GROUP INC,3.70,8/15/2049,"230,000","174,876","172,854"
UNITEDHEALTH GROUP INC,4.45,12/15/2048,"48,000","41,224",
UNITEDHEALTH GROUP INC,3.75,10/15/2047,"629,000","487,863","479,386"
UNITEDHEALTH GROUP INC,4.25,4/15/2047,"81,000","67,690",
UNITEDHEALTH GROUP INC,4.20,1/15/2047,"66,000","54,852",
UNITEDHEALTH GROUP INC,4.75,7/15/2045,"1,758,000","1,653,483","1,593,258"
UNITEDHEALTH GROUP INC,4.25,3/15/2043,"31,000","26,667",
UNITEDHEALTH GROUP INC,3.95,10/15/2042,"51,000","41,991",
UNITEDHEALTH GROUP INC,4.38,3/15/2042,"22,000","19,181",
UNITEDHEALTH GROUP INC,4.63,11/15/2041,"29,000","26,180",
UNITEDHEALTH GROUP INC,3.05,5/15/2041,"347,000","257,735","256,461"
UNITEDHEALTH GROUP INC,5.95,2/15/2041,"87,000","89,588",
UNITEDHEALTH GROUP INC,5.70,10/15/2040,"22,000","22,291",
UNITEDHEALTH GROUP INC,2.75,5/15/2040,"260,000","187,129","186,966"
UNITEDHEALTH GROUP INC,3.50,8/15/2039,"346,000","280,410","279,506"
UNITEDHEALTH GROUP INC,6.88,2/15/2038,"89,000","100,897","101,880"
