0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ONEOK INC,6.05,9/1/2033,"10,000,000","10,391,798","10,298,100"
ONEOK INC,6.35,1/15/2031,"6,750,000","7,947,155","7,071,840"
ONEOK PARTNERS LP,6.85,10/15/2037,"15,900,000","16,987,958","17,071,353"
OPEN TEXT CORP,3.88,12/1/2029,"26,351,000","23,330,242","23,611,550"
OPEN TEXT CORP,3.88,2/15/2028,"23,197,000","21,514,180","21,469,055"
OPEN TEXT HOLDINGS INC,4.13,12/1/2031,"15,750,000","14,047,000","13,852,283"
OPEN TEXT HOLDINGS INC,4.13,2/15/2030,"23,267,000","20,836,514","20,995,908"
OPENLANE INC,5.13,6/1/2025,"4,496,000","4,494,611","4,431,258"
OPTION CARE HEALTH INC,4.38,10/31/2029,"11,065,000","10,159,388","10,163,203"
OQ SAOC,5.13,5/6/2028,"48,000,000","46,397,461","46,680,000"
ORACLE CORP,3.85,4/1/2060,"19,000,000","13,541,152","13,065,350"
ORACLE CORP,5.55,2/6/2053,"39,000,000","38,170,805","36,882,690"
ORACLE CORP,6.90,11/9/2052,"112,000,000","117,628,924","125,190,240"
ORACLE CORP,3.60,4/1/2050,"4,000,000","2,887,344","2,793,160"
ORACLE CORP,4.00,7/15/2046,"24,517,000","22,015,585","18,694,458"
ORACLE CORP,4.13,5/15/2045,"41,400,000","44,052,836","32,404,608"
ORACLE CORP,4.50,7/8/2044,"17,400,000","18,719,467","14,467,230"
ORACLE CORP,3.65,3/25/2041,"10,000,000","9,943,624","7,647,800"
ORACLE CORP,3.60,4/1/2040,"130,710,000","134,789,784","100,466,320"
ORACLE CORP,4.30,7/8/2034,"10,000,000","9,226,855","9,108,200"
ORACLE CORP,4.90,2/6/2033,"33,000,000","32,709,049","32,026,830"
ORACLE CORP,6.25,11/9/2032,"13,000,000","13,068,993","13,763,100"
ORANGE SA,5.50,2/6/2044,"19,276,000","23,287,006","18,606,930"
ORANGE SA,5.38,1/13/2042,"2,000,000","2,505,770","1,910,000"
ORGANON + CO/ORGANON FOR,6.75,5/15/2034,"18,525,000","18,523,357","18,500,362"
ORGANON + CO/ORGANON FOR,7.88,5/15/2034,"12,700,000","12,730,842","13,054,584"
ORGANON + CO/ORGANON FOR,5.13,4/30/2031,"86,727,000","76,999,278","77,868,704"
ORGANON + CO/ORGANON FOR,4.13,4/30/2028,"81,539,000","76,306,312","75,730,162"
OTIS WORLDWIDE CORP,3.11,2/15/2040,"4,600,000","4,773,926","3,419,824"
OUTFRONT MEDIA CAP LLC/C,4.63,3/15/2030,"33,102,000","28,999,807","29,812,985"
OUTFRONT MEDIA CAP LLC/C,4.25,1/15/2029,"23,254,000","20,909,455","21,186,022"
OUTFRONT MEDIA CAP LLC/C,5.00,8/15/2027,"19,596,000","18,879,221","18,979,314"
OWENS + MINOR INC,6.63,4/1/2030,"11,299,000","10,630,881","10,272,938"
OWENS + MINOR INC,4.50,3/31/2029,"14,520,000","12,728,630","12,508,835"
OWENS BROCKWAY,7.25,5/15/2031,"9,220,000","9,292,317","9,231,617"
OWENS BROCKWAY,6.63,5/13/2027,"20,308,000","20,258,028","20,279,163"
OWENS CORNING,5.70,6/15/2034,"5,000,000","5,078,665","5,047,750"
PACIFIC GAS + ELECTRIC,6.70,4/1/2053,"33,000,000","32,932,125","34,294,260"
PACIFIC GAS + ELECTRIC,6.75,1/15/2053,"22,730,000","22,591,494","23,617,379"
PACIFIC GAS + ELECTRIC,4.95,7/1/2050,"44,000,000","36,562,240","36,338,720"
PACIFIC GAS + ELECTRIC,3.30,8/1/2040,"23,768,000","23,662,738","16,901,187"
PACIFIC GAS + ELECTRIC,4.50,7/1/2040,"57,100,000","57,309,740","47,065,246"
PACIFIC GAS + ELECTRIC,6.95,3/15/2034,"30,000,000","30,385,650","32,303,100"
PACIFIC GAS + ELECTRIC,6.15,1/15/2033,"26,400,000","26,723,904","26,817,912"
PACIFIC GAS + ELECTRIC,2.50,2/1/2031,"56,560,000","55,045,637","46,637,114"
PACIFIC LIFE GF II,2.45,1/11/2032,"19,000,000","18,977,252","15,355,230"
PACIFIC LIFECORP,5.40,9/15/2052,"8,000,000","7,959,864","7,632,320"
PACIFICORP,5.80,1/15/2055,"35,000,000","34,484,440","33,910,450"
PACIFICORP,5.50,5/15/2054,"10,000,000","9,286,480","9,306,500"
PACIFICORP,5.35,12/1/2053,"16,000,000","15,866,036","14,526,560"
PACIFICORP,5.45,2/15/2034,"5,000,000","4,969,046","4,937,100"
PACKAGING CORP OF AMERIC,3.05,10/1/2051,"15,600,000","15,336,283","10,188,048"
PACKAGING CORP OF AMERIC,5.70,12/1/2033,"10,000,000","9,992,845","10,162,500"
