0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
BANK OF AMERICA CORP,1.00,4/23/2040,"24,250,000","25,014,750","20,593,343"
BANK OF AMERICA CORP,7.75,5/14/2038,"41,500,000","47,631,993","49,264,235"
BANK OF AMERICA CORP,1.00,4/24/2038,"15,400,000","16,909,861","13,620,068"
BANK OF AMERICA CORP,1.00,7/22/2033,"25,000,000","25,000,000","24,424,250"
BANK OF AMERICA CORP,1.00,2/4/2033,"30,000,000","29,759,444","25,396,800"
BANK OF AMERICA CORP,1.00,10/20/2032,"25,000,000","24,654,063","20,736,000"
BANK OF AMERICA CORP,1.00,7/21/2032,"105,000,000","104,574,775","85,989,750"
BANK OF AMERICA CORP,1.00,4/22/2032,"52,000,000","50,587,113","43,971,720"
BANK OF NOVA SCOTIA,1.00,5/4/2037,"13,294,000","12,091,863","11,981,616"
BANK OF NOVA SCOTIA,5.65,2/1/2034,"20,000,000","20,234,435","20,319,000"
BANK OF NY MELLON CORP,1.00,4/26/2034,"20,000,000","20,000,000","19,487,000"
BANK OF NY MELLON CORP,1.00,10/25/2033,"25,000,000","25,432,138","25,913,000"
BANK OF NY MELLON CORP,1.00,6/13/2033,"35,000,000","34,933,559","32,682,300"
BANNER HEALTH,2.91,1/1/2051,"3,746,000","3,752,650","2,493,525"
BAPCO ENERGIES BSCC,8.38,11/7/2028,"39,000,000","40,637,084","41,457,000"
BAPCO ENERGIES BSCC,7.50,10/25/2027,"44,500,000","45,197,654","45,348,281"
BARCLAYS PLC,1.00,3/12/2055,"15,000,000","15,000,000","15,201,000"
BARCLAYS PLC,1.00,11/24/2042,"11,000,000","7,927,796","7,884,140"
BARCLAYS PLC,1.00,9/23/2035,"5,000,000","4,871,985","4,296,500"
BARCLAYS PLC,1.00,9/13/2034,"35,000,000","34,919,124","37,094,400"
BARCLAYS PLC,1.00,5/9/2034,"30,000,000","30,000,000","30,747,900"
BARCLAYS PLC,1.00,11/2/2033,"63,565,000","69,158,265","69,917,686"
BARCLAYS PLC,1.00,11/24/2032,"35,000,000","33,323,080","28,964,250"
BARRICK NA FINANCE LLC,5.75,5/1/2043,"5,000,000","5,197,195","4,968,900"
BARRICK NA FINANCE LLC,5.70,5/30/2041,"3,000,000","3,071,033","2,969,700"
BATH + BODY WORKS INC,6.75,7/1/2036,"18,130,000","16,672,662","18,034,818"
BATH + BODY WORKS INC,6.88,11/1/2035,"22,285,000","20,703,181","22,472,194"
BATH + BODY WORKS INC,6.63,10/1/2030,"36,421,000","35,875,255","36,544,831"
BATH + BODY WORKS INC,7.50,6/15/2029,"16,518,000","16,963,102","17,041,455"
BATH + BODY WORKS INC,5.25,2/1/2028,"7,756,000","7,372,200","7,538,056"
BAUSCH + LOMB CORP,8.38,10/1/2028,"68,173,000","69,244,870","69,882,779"
BAUSCH + LOMB CORPORATION,1.00,5/10/2027,"4,505,431","4,474,792","4,453,619"
BAUSCH HEALTH COS INC,11.00,9/30/2028,"47,176,000","39,895,557","42,049,384"
BAUSCH HEALTH COS INC,4.88,6/1/2028,"47,866,000","35,132,924","35,826,744"
BAUSCH HEALTH COS INC,5.75,8/15/2027,"13,783,000","11,108,125","11,021,162"
BAUSCH HEALTH COS INC,6.13,2/1/2027,"21,675,000","17,078,266","18,125,719"
BAUSCH HEALTH COS INC,5.50,11/1/2025,"53,715,000","50,939,707","50,118,781"
BAYCARE HEALTH SYSTEM,3.83,11/15/2050,"9,438,000","9,554,820","7,492,356"
BAYTEX ENERGY CORP,7.38,3/15/2032,"25,329,000","25,248,365","25,713,748"
BAYTEX ENERGY CORP,8.50,4/30/2030,"41,295,000","41,062,561","43,187,963"
BCPE EMPIRE HOLDINGS INC,7.63,5/1/2027,"13,500,000","13,216,019","13,067,190"
BEACON ROOFING SUPPLY IN,6.50,8/1/2030,"22,662,000","22,696,482","22,840,803"
BEACON ROOFING SUPPLY IN,4.50,11/15/2026,"2,000,000","1,951,787","1,946,600"
BECTON DICKINSON + CO,4.69,12/15/2044,"7,450,000","8,768,436","6,556,447"
BECTON DICKINSON + CO,4.30,8/22/2032,"14,000,000","13,819,548","13,122,620"
BELLRING BRANDS INC,7.00,3/15/2030,"15,850,000","15,942,763","16,231,985"
BERKLEY (WR) CORPORATION,4.00,5/12/2050,"15,880,000","15,652,304","12,137,560"
BERKSHIRE HATHAWAY ENERG,4.60,5/1/2053,"25,000,000","24,497,637","20,765,500"
BERKSHIRE HATHAWAY ENERG,2.85,5/15/2051,"44,168,000","38,587,360","26,980,023"
BERKSHIRE HATHAWAY ENERG,4.45,1/15/2049,"3,000,000","3,262,158","2,453,280"
BERKSHIRE HATHAWAY ENERG,6.13,4/1/2036,"3,000,000","3,854,872","3,144,030"
BERKSHIRE HATHAWAY FIN,3.85,3/15/2052,"75,000,000","74,976,423","58,034,250"
BERKSHIRE HATHAWAY FIN,2.85,10/15/2050,"36,376,000","34,642,160","23,403,227"
