0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
SUMITOMO RUBBER INDUSTRIES,"382,387","4,332,146","3,809,372"
SUMITOMO WAREHOUSE CO LTD,"104,600","1,418,066","1,700,421"
SUMMARECON AGUNG TBK PT,"21,083,651","1,192,727","643,784"
SUMMERSET GROUP HOLDINGS LTD,"458,303","2,303,009","2,653,036"
SUMMIT REAL ESTATE HOLDING,"61,926","893,114","700,267"
SUN ART RETAIL GROUP LTD,"3,093,000","1,149,094","590,282"
SUN HUNG KAI PROPERTIES,"6,710,706","94,969,708","58,061,351"
SUN INTERNATIONAL LTD,"1,007","2,150","2,039"
SUN LIFE FINANCIAL INC,"1,052,373","45,321,657","51,590,131"
SUN PHARMACEUTICAL INDUS,"2,034,363","24,481,943","37,103,709"
SUN TV NETWORK LTD,"119,359","884,482","1,076,767"
SUNAC SERVICES HOLDINGS LTD,"2,140,979","580,816","496,347"
SUNCOR ENERGY INC,"2,862,985","102,041,801","109,107,312"
SUNCORP GROUP LTD,"2,174,610","21,147,927","25,284,872"
SUNDARAM FINANCE LTD,"103,154","5,067,822","5,804,110"
SUNDRAM FASTENERS LTD,"163,973","1,647,889","2,660,667"
SUNDRUG CO LTD,"330,300","7,819,294","8,324,233"
SUNGEEL HITECH CO LTD,"8,398","902,438","464,285"
SUNGROW POWER SUPPLY CO LT A,"259,480","2,479,411","2,204,649"
SUNGWOO HITECH CO LTD,"521,075","3,609,682","3,406,956"
SUNNY OPTICAL TECH,"737,600","9,233,604","4,558,458"
SUNONWEALTH ELECTRIC MACHINE,"596,000","2,078,845","2,112,728"
SUNPLUS TECHNOLOGY CO LTD,"1,262,000","1,343,900","1,408,213"
SUNRESIN NEW MATERIALS CO  A,"20,300","150,044","116,114"
SUNREX TECHNOLOGY CORP,"204,000","382,220","377,923"
SUNSPRING METAL CORP,"351,000","326,363","301,863"
SUNTORY BEVERAGE + FOOD LTD,"579,676","23,310,977","20,565,777"
SUNWAY CONSTRUCTION GROUP BH,"821,800","515,515","660,227"
SUNWODA ELECTRONIC CO LTD A,"87,056","216,800","180,889"
SUPALAI PCL NVDR,"1,318,000","702,676","646,494"
SUPALAI PUBLIC CO LTD FOR,"1,979,100","1,142,420","970,742"
SUPCON TECHNOLOGY CO LTD A,"35,850","234,533","185,122"
SUPER ENERGY CORP PCL NVDR,"235,000","1,957","1,857"
SUPER GROUP LTD,"551,871","727,134","854,622"
SUPER RETAIL GROUP LTD,"334,382","2,419,070","3,115,280"
SUPERB SUMMIT,"15,630,000",0,2
SUPERMAX CORP BHD,"2,727,900","476,958","506,048"
SUPREME ELECTRONICS CO LTD,"789,254","1,223,110","1,990,118"
SUPREME INDUSTRIES LTD,"123,884","5,654,608","8,849,063"
SURGUTNEFTEGAS PJSC,"14,970,110","70,248",0
SURGUTNEFTEGAS PREFERENCE,"48,672,672",0,1
SURGUTNEFTEGAZ SP ADR PREF,"1,563,713",0,2
