0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
MARUICHI STEEL TUBE LTD,"113,000","2,831,424","2,620,934"
MARUTI SUZUKI INDIA LTD,"202,586","22,331,126","29,236,026"
MARUWA CO LTD,"13,400","2,789,004","3,202,972"
MASRAF AL RAYAN,"9,825,844","9,531,117","6,295,988"
MASTEK LTD,"26,973","962,468","881,790"
MATAHARI DEPARTMENT STORE TB,"489,400","47,179","42,440"
MATRIX CONCEPTS HOLDINGS BHD,"1,237,500","471,478","466,932"
MATRIX IT LTD,"57,399","964,428","1,039,130"
MATSUI SECURITIES CO LTD,"153,800","966,581","803,139"
MATSUKIYOCOCOKARA + CO,"1,907,910","25,864,804","27,398,185"
MAX CO LTD,"54,500","813,776","1,302,703"
MAX FINANCIAL SERVICES LTD,"471,162","6,031,337","5,490,596"
MAX HEALTHCARE INSTITUTE LTD,"1,150,591","7,554,010","12,979,425"
MAXELL LTD,"65,900","842,357","730,857"
MAXIS BHD,"4,703,000","4,947,743","3,519,204"
MAXSCEND MICROELECTRONICS  A,"21,244","285,976","226,208"
MAYORA INDAH PT,"5,470,600","932,196","785,245"
MAYTRONICS LTD,"76,475","809,448","284,609"
MAZAGON DOCK SHIPBUILDERS LT,"46,065","1,281,822","2,365,171"
MAZDA MOTOR CORP,"1,705,400","15,676,830","16,496,361"
MBM RESOURCES BERHAD,"9,600","9,791","10,765"
MC GROUP PCL NVDR,"222,800","73,949","64,355"
MCDONALD S HOLDINGS CO JAPAN,"369,100","14,914,587","14,547,395"
MCJ CO LTD,"104,800","740,643","984,414"
MCMILLAN SHAKESPEARE LTD,"103,872","1,045,897","1,215,388"
MEBUKI FINANCIAL GROUP INC,"5,082,400","13,635,928","19,791,218"
MECHEMA CHEMICALS INTL CORP,"15,000","34,386","36,620"
MEDCO ENERGI INTERNASIONAL T,"14,750,100","1,113,489","1,202,528"
MEDIATEK INC,"7,348,490","197,323,286","317,121,523"
MEDIBANK PRIVATE LTD,"10,842,329","23,370,288","27,009,132"
MEDIGEN BIOTECHNOLOGY CORP,"4,000","5,366","5,629"
MEDIGEN VACCINE BIOLOGICS,"332,418","881,524","563,569"
MEDIOBANCA SPA,"1,792,615","19,098,858","26,302,132"
MEDIPAL HOLDINGS CORP,"1,109,966","21,662,748","16,891,687"
MEDITERRANEAN + GULF INSURAN,"10,524","80,751","77,985"
MEDLEY INC,"39,800","1,218,057","890,713"
MEDLIVE TECHNOLOGY CO LTD,"266,500","340,280","254,642"
MEDPLUS HEALTH SERVICES LTD,"101,805","904,499","833,186"
MEDTRONIC PLC,"3,742,903","323,653,403","294,603,950"
MEDY TOX INC,"8,955","841,782","985,607"
MEG ENERGY CORP,"494,300","7,798,589","10,573,446"
MEGA FINANCIAL HOLDING CO LT,"53,003,409","50,531,189","66,006,126"
