0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
MONGOLIA INTL BOND,7.88,6/5/2029,"1,700,000","1,685,027","1,738,250"
MONGOLIA INTL BOND,3.50,7/7/2027,"33,000,000","28,766,535","29,730,938"
MONGOLIA INTL BOND,5.13,4/7/2026,"30,000,000","28,203,726","29,128,125"
OMAN GOV INTERNTL BOND,7.00,1/25/2051,"77,275,000","78,304,768","81,331,938"
OMAN GOV INTERNTL BOND,6.75,1/17/2048,"131,100,000","126,277,781","133,517,156"
OMAN GOV INTERNTL BOND,6.50,3/8/2047,"75,100,000","70,730,094","74,912,250"
OMAN GOV INTERNTL BOND,7.38,10/28/2032,"46,000,000","49,684,955","50,772,500"
OMAN GOV INTERNTL BOND,6.25,1/25/2031,"55,300,000","55,978,933","56,924,438"
OMAN GOV INTERNTL BOND,6.00,8/1/2029,"69,300,000","69,861,073","70,339,500"
OMAN GOV INTERNTL BOND,5.63,1/17/2028,"103,000,000","102,468,146","102,871,250"
OMAN GOV INTERNTL BOND,6.75,10/28/2027,"43,600,000","44,871,552","44,908,000"
OMAN GOV INTERNTL BOND,5.38,3/8/2027,"53,000,000","52,264,363","52,552,813"
OMAN GOV INTERNTL BOND,4.75,6/15/2026,"124,000,000","121,481,602","121,558,750"
OMAN GOV INTERNTL BOND,4.88,2/1/2025,"35,000,000","34,825,738","34,682,813"
OMAN SOVEREIGN SUKUK,4.88,6/15/2030,"3,000,000","2,965,278","2,898,750"
PERUSAHAAN PENERBIT SBSN,5.50,7/2/2054,"50,000,000","50,000,000","49,431,500"
PERUSAHAAN PENERBIT SBSN,5.60,11/15/2033,"20,000,000","20,000,000","20,543,750"
PERUSAHAAN PENERBIT SBSN,4.70,6/6/2032,"17,100,000","16,999,655","16,506,844"
PERUSAHAAN PENERBIT SBSN,2.55,6/9/2031,"6,000,000","5,257,688","5,070,000"
PERUSAHAAN PENERBIT SBSN,2.80,6/23/2030,"11,900,000","10,791,757","10,434,813"
PERUSAHAAN PENERBIT SBSN,4.45,2/20/2029,"6,700,000","6,623,743","6,511,563"
PERUSAHAAN PENERBIT SBSN,5.40,11/15/2028,"20,000,000","20,000,000","20,150,000"
PERUSAHAAN PENERBIT SBSN,4.40,3/1/2028,"32,200,000","32,043,190","31,352,419"
PERUSAHAAN PENERBIT SBSN,4.40,6/6/2027,"36,150,000","35,828,015","35,390,492"
PERUSAHAAN PENERBIT SBSN,4.15,3/29/2027,"19,800,000","19,538,938","19,305,000"
REPUBLIC OF ANGOLA,9.13,11/26/2049,"38,500,000","30,950,579","31,582,031"
REPUBLIC OF ANGOLA,9.38,5/8/2048,"79,100,000","65,079,908","66,172,094"
REPUBLIC OF ANGOLA,8.75,4/14/2032,"137,100,000","123,644,934","121,376,344"
REPUBLIC OF ANGOLA,8.00,11/26/2029,"105,500,000","95,675,567","94,818,125"
REPUBLIC OF ANGOLA,8.25,5/9/2028,"85,000,000","80,310,426","79,793,750"
REPUBLIC OF ANGOLA,9.50,11/12/2025,"44,950,000","45,617,698","45,582,109"
REPUBLIC OF ARGENTINA,1.00,7/9/2046,"18,500,000","6,878,290","8,070,625"
REPUBLIC OF ARGENTINA,1.00,7/9/2035,"19,500,000","8,088,585","8,190,000"
REPUBLIC OF AZERBAIJAN,3.50,9/1/2032,"10,900,000","9,565,248","9,299,063"
REPUBLIC OF CHILE,3.25,9/21/2071,"13,000,000","8,507,078","8,053,500"
REPUBLIC OF CHILE,3.10,1/22/2061,"26,500,000","16,963,532","16,405,156"
REPUBLIC OF CHILE,5.33,1/5/2054,"30,000,000","29,752,100","28,350,000"
REPUBLIC OF CHILE,3.50,4/15/2053,"18,000,000","13,103,082","12,726,000"
REPUBLIC OF CHILE,4.00,1/31/2052,"16,000,000","13,107,665","12,370,000"
REPUBLIC OF CHILE,3.50,1/25/2050,"9,000,000","6,907,093","6,480,000"
REPUBLIC OF CHILE,4.34,3/7/2042,"106,600,000","93,706,539","92,020,318"
REPUBLIC OF CHILE,3.10,5/7/2041,"76,800,000","57,421,496","56,234,496"
REPUBLIC OF CHILE,4.95,1/5/2036,"104,200,000","103,116,610","99,875,700"
REPUBLIC OF CHILE,3.50,1/31/2034,"45,000,000","39,385,454","39,060,000"
REPUBLIC OF CHILE,2.55,7/27/2033,"40,000,000","32,740,904","32,440,000"
REPUBLIC OF CHILE,4.85,1/22/2029,"68,000,000","67,822,107","67,144,091"
REPUBLIC OF CHILE,3.24,2/6/2028,"2,500,000","2,370,705","2,349,219"
REPUBLIC OF CHILE,2.75,1/31/2027,"30,000,000","28,428,343","28,209,375"
REPUBLIC OF COLOMBIA,3.88,2/15/2061,"20,000,000","11,109,716","11,070,000"
