0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL AK5920,4.50,2/1/2037,"136,320","146,432","132,024"
FNMA POOL AK6766,4.00,3/1/2042,"6,929,825","7,063,923","6,518,637"
FNMA POOL AK7438,4.00,3/1/2042,"2,003,248","2,174,972","1,884,406"
FNMA POOL AK9116,4.50,6/1/2040,871,954,846
FNMA POOL AK9445,4.00,3/1/2042,"15,115,993","16,398,279","14,219,249"
FNMA POOL AK9490,4.00,4/1/2042,"7,170,029","7,548,939","6,743,901"
FNMA POOL AK9733,4.50,4/1/2042,"299,530","317,334","290,080"
FNMA POOL AL0004,1.00,2/1/2041,"4,333,812","4,866,500","4,303,167"
FNMA POOL AL0054,1.00,2/1/2041,"5,191","5,687","5,042"
FNMA POOL AL0065,1.00,4/1/2041,"20,545","22,516","19,954"
FNMA POOL AL0095,1.00,7/1/2038,"6,225","6,569","6,444"
FNMA POOL AL0145,1.00,8/1/2040,"8,664","9,479","8,420"
FNMA POOL AL0160,1.00,5/1/2041,"6,963","7,630","6,763"
FNMA POOL AL0763,1.00,7/1/2040,"11,537","12,225","11,942"
FNMA POOL AL0846,1.00,10/1/2026,43,44,42
FNMA POOL AL0933,1.00,10/1/2041,"2,052,625","2,262,760","2,038,047"
FNMA POOL AL1465,1.00,2/1/2027,"9,328","9,434","9,119"
FNMA POOL AL1503,1.00,1/1/2042,"909,320","938,783","923,481"
FNMA POOL AL1505,1.00,3/1/2042,"31,810","34,451","29,955"
FNMA POOL AL1947,1.00,4/1/2042,"2,770,970","2,995,099","2,617,103"
FNMA POOL AL2070,1.00,7/1/2042,"5,317,828","5,776,559","5,001,779"
FNMA POOL AL2117,1.00,3/1/2042,"445,888","483,775","419,891"
FNMA POOL AL2243,1.00,3/1/2042,"896,638","972,693","844,360"
FNMA POOL AL2278,1.00,5/1/2041,"285,039","327,953","295,021"
FNMA POOL AL2463,1.00,7/1/2042,"9,186,505","9,978,323","8,641,523"
FNMA POOL AL2482,1.00,9/1/2042,734,805,713
FNMA POOL AL2694,1.00,11/1/2042,"12,211,548","12,620,063","11,154,925"
FNMA POOL AL2845,1.00,7/1/2042,"3,783,085","4,001,675","3,670,486"
FNMA POOL AL2846,1.00,6/1/2042,"1,875,952","2,071,691","1,822,579"
FNMA POOL AL2869,1.00,1/1/2042,"2,956,512","3,244,285","2,871,544"
FNMA POOL AL2901,1.00,9/1/2042,"3,788,069","4,115,393","3,563,345"
FNMA POOL AL3519,1.00,11/1/2041,"1,303","1,429","1,265"
FNMA POOL AL3811,1.00,9/1/2042,"6,479,018","7,034,663","6,094,655"
FNMA POOL AL3967,1.00,8/1/2042,"7,799","8,557","7,567"
FNMA POOL AL4242,1.00,10/1/2041,"804,590","899,097","798,901"
FNMA POOL AL4301,1.00,4/1/2042,"440,963","483,677","427,838"
FNMA POOL AL4338,1.00,10/1/2043,"130,890","142,220","122,591"
FNMA POOL AL4626,1.00,8/1/2043,"383,827","394,372","384,440"
FNMA POOL AL5097,1.00,9/1/2043,"641,213","628,226","622,787"
FNMA POOL AL5231,1.00,9/1/2042,"7,235","7,937","7,027"
FNMA POOL AL5400,1.00,1/1/2043,"1,059,530","1,121,227","1,027,994"
FNMA POOL AL5537,1.00,4/1/2044,"2,341","2,571","2,272"
FNMA POOL AL5707,1.00,11/1/2043,"10,798,646","11,865,373","10,477,237"
FNMA POOL AL5749,1.00,7/1/2042,"24,030","26,383","23,315"
FNMA POOL AL5876,1.00,1/1/2042,"5,184","5,676","5,038"
FNMA POOL AL5889,1.00,6/1/2044,"1,502","1,649","1,457"
FNMA POOL AL5930,1.00,1/1/2043,"18,410","20,204","17,862"
FNMA POOL AL5955,1.00,1/1/2042,"10,522,879","11,811,546","10,448,468"
FNMA POOL AL6001,1.00,10/1/2044,"4,095,622","4,454,554","3,830,792"
