0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ARCHES BUYER INC,4.25,6/1/2028,"49,881,000","45,227,244","44,507,320"
ARCHROCK PARTNERS LP/FIN,6.25,4/1/2028,"27,521,000","26,462,041","27,264,229"
ARCHROCK PARTNERS LP/FIN,6.88,4/1/2027,"18,393,000","18,137,739","18,455,536"
ARCOSA INC,4.38,4/15/2029,"1,000,000","1,006,724","927,490"
ARDAGH METAL PACKAGING,4.00,9/1/2029,"31,581,000","26,683,784","26,763,634"
ARDAGH METAL PACKAGING,3.25,9/1/2028,"18,691,000","16,753,732","16,416,492"
ARDAGH METAL PACKAGING,6.00,6/15/2027,"24,650,000","24,385,585","24,157,493"
ARDAGH PKG FIN/HLDGS USA,5.25,8/15/2027,"12,828,000","11,380,857","7,921,356"
ARDAGH PKG FIN/HLDGS USA,4.13,8/15/2026,"29,755,000","27,760,636","25,829,720"
ARETEC GROUP INC,10.00,8/15/2030,"25,947,000","26,919,344","28,246,423"
ARIZONA PUBLIC SERVICE,5.70,8/15/2034,"18,000,000","17,991,978","17,968,320"
ARROW ELECTRONICS INC,5.88,4/10/2034,"10,000,000","9,997,067","9,897,900"
ARSENAL AIC PARENT LLC,11.50,10/1/2031,"4,700,000","5,229,702","5,265,927"
ARSENAL AIC PARENT LLC,8.00,10/1/2030,"7,700,000","7,749,558","8,083,075"
ARTERA SERVICES LLC,8.50,2/15/2031,"9,000,000","9,245,366","9,256,410"
ARTHUR J GALLAGHER + CO,6.75,2/15/2054,"20,000,000","19,756,642","22,014,400"
ARTHUR J GALLAGHER + CO,5.75,3/2/2053,"3,000,000","3,016,540","2,914,950"
ARTHUR J GALLAGHER + CO,5.45,7/15/2034,"2,000,000","2,008,666","1,984,120"
ARTHUR J GALLAGHER + CO,6.50,2/15/2034,"10,000,000","9,981,756","10,580,100"
ARTHUR J GALLAGHER + CO,5.50,3/2/2033,"1,000,000","1,004,319","1,002,710"
ASBURY AUTOMOTIVE GROUP,5.00,2/15/2032,"24,658,000","22,379,324","22,330,038"
ASBURY AUTOMOTIVE GROUP,4.63,11/15/2029,"36,930,000","34,356,989","34,201,612"
ASBURY AUTOMOTIVE GROUP,4.50,3/1/2028,"567,000","568,475","537,034"
ASCEND LEARNING LLC,1.00,12/11/2028,"17,433,434","17,105,959","17,408,505"
ASCENSION HEALTH,3.11,11/15/2039,"2,000,000","2,157,875","1,547,420"
ASCENT RESOURCES/ARU FIN,8.25,12/31/2028,"10,916,000","10,968,296","11,175,801"
ASCENT RESOURCES/ARU FIN,9.00,11/1/2027,"1,001,000","974,958","1,241,851"
ASCENT RESOURCES/ARU FIN,7.00,11/1/2026,"23,122,000","22,882,025","23,159,226"
ASGN INCORPORATED,4.63,5/15/2028,"22,047,000","21,030,678","20,809,502"
ASHTEAD CAPITAL INC,5.95,10/15/2033,"23,000,000","22,545,406","23,040,940"
ASHTEAD CAPITAL INC,2.45,8/12/2031,"24,500,000","24,302,103","19,772,970"
ASSURANT INC,2.65,1/15/2032,"25,000,000","24,559,888","20,565,750"
ASSURANT INC,3.70,2/22/2030,"24,700,000","24,879,345","22,337,445"
ASSURED GUARANTY US HLDG,3.60,9/15/2051,"10,500,000","10,490,112","7,277,130"
ASSUREDPARTNERS INC,7.50,2/15/2032,"7,046,000","7,022,499","7,061,642"
ASSUREDPARTNERS INC,5.63,1/15/2029,"5,282,000","5,105,852","4,942,420"
ASTRAZENECA FINANCE LLC,5.00,2/26/2034,"20,000,000","19,929,325","19,884,400"
ASTRAZENECA FINANCE LLC,4.88,3/3/2033,"2,000,000","2,025,289","1,978,720"
ASTRAZENECA PLC,3.00,5/28/2051,"14,000,000","11,302,735","9,365,720"
ASTRAZENECA PLC,2.13,8/6/2050,"15,000,000","10,177,076","8,393,550"
ASTRAZENECA PLC,6.45,9/15/2037,"17,552,000","21,506,539","19,531,515"
ASURION CORPORATION,1.00,8/19/2028,"2,984,925","2,970,000","2,959,224"
AT+T INC,3.80,12/1/2057,"87,718,000","80,462,297","61,249,971"
AT+T INC,3.55,9/15/2055,"102,217,000","72,820,343","68,873,815"
AT+T INC,3.50,9/15/2053,"63,500,000","44,403,599","43,099,355"
AT+T INC,4.75,5/15/2046,"3,277,000","3,507,327","2,836,768"
AT+T INC,3.10,2/1/2043,"5,500,000","5,265,978","4,008,895"
AT+T INC,3.50,6/1/2041,"33,200,000","33,339,555","25,398,332"
AT+T INC,6.00,8/15/2040,"38,400,000","41,200,120","39,213,312"
AT+T INC,4.90,8/15/2037,"46,800,000","47,916,541","43,675,632"
AT+T INC,5.40,2/15/2034,"58,000,000","57,909,608","58,001,740"
AT+T INC,2.55,12/1/2033,"16,500,000","14,765,264","13,115,190"
AT+T INC,2.25,2/1/2032,"20,000,000","17,206,068","16,231,000"
