0,1,2,3
,CalPERS 2023-2024 Annual Investment Report,,
,Derivatives,,
Security Name,Par Value,Book Value,Market Value
BCP78D7U1 TRS USD R V 12MFEDL,"55,838,200","55,838,200","55,838,200"
BCP78D7X5 TRS USD P E,"(28,000)","(40,333,160)","(44,954,840)"
BCP78D7X5 TRS USD R V 12MFEDL,"40,333,160","40,333,160","40,333,160"
BCP78NWF4 TRS USD P E,"(697,000)","(196,777,040)","(211,476,770)"
BCP78NWF4 TRS USD R V 12MFEDL,"196,777,040","196,777,040","196,777,040"
BCP78NWJ6 TRS USD P E,"(400,000)","(38,084,000)","(38,876,000)"
BCP78NWJ6 TRS USD R V 12MFEDL,"38,084,000","38,084,000","38,084,000"
BCP78NWM9 TRS USD P E,"(430,000)","(24,626,100)","(25,537,700)"
BCP78NWM9 TRS USD R V 12MFEDL,"24,626,100","24,626,100","24,626,100"
BCP78NWQ0 TRS USD P E,"(1,000,000)","(45,520,000)","(47,510,000)"
BCP78NWQ0 TRS USD R V 12MFEDL,"45,520,000","45,520,000","45,520,000"
BCP78NWT4 TRS USD P E,"(450,000)","(29,745,000)","(29,448,000)"
BCP78NWT4 TRS USD R V 12MFEDL,"29,745,000","29,745,000","29,745,000"
BCP78NWW7 TRS USD P E,"(1,086,000)","(88,682,760)","(85,479,060)"
BCP78NWW7 TRS USD R V 12MFEDL,"88,682,760","88,682,760","88,682,760"
BCP78NWZ0 TRS USD P E,"(40,000)","(32,680,000)","(32,867,200)"
BCP78NWZ0 TRS USD R V 12MFEDL,"32,680,000","32,680,000","32,680,000"
BCP78NX22 TRS USD P E,"(60,000)","(22,677,000)","(22,417,800)"
BCP78NX22 TRS USD R V 12MFEDL,"22,677,000","22,677,000","22,677,000"
BCP78NX55 TRS USD P E,"(685,000)","(115,847,200)","(118,470,750)"
BCP78NX55 TRS USD R V 12MFEDL,"115,847,200","115,847,200","115,847,200"
BCP78NX89 TRS USD P E,"(520,000)","(39,020,800)","(35,646,000)"
BCP78NX89 TRS USD R V 12MFEDL,"39,020,800","39,020,800","39,020,800"
BCP78NXB2 TRS USD P E,"(1,000,000)","(37,580,000)","(39,160,000)"
BCP78NXB2 TRS USD R V 12MFEDL,"37,580,000","37,580,000","37,580,000"
BCP78SH37 TRS USD P E,"(4,290,000)","(565,765,200)","(529,986,600)"
BCP78SH37 TRS USD R V 12MFEDL,"565,765,200","565,765,200","565,765,200"
BCP78SH60 TRS USD P E,"(951,000)","(158,617,290)","(156,838,920)"
BCP78SH60 TRS USD R V 12MFEDL,"158,617,290","158,617,290","158,617,290"
BCP78SH94 TRS USD P E,"(24,000)","(41,640,960)","(38,532,720)"
BCP78SH94 TRS USD R V 12MFEDL,"41,640,960","41,640,960","41,640,960"
BCP78SHC7 TRS USD P E,"(842,000)","(137,928,020)","(138,871,060)"
BCP78SHC7 TRS USD R V 12MFEDL,"137,928,020","137,928,020","137,928,020"
BCP78SHF0 TRS USD P E,"(367,000)","(182,443,040)","(186,898,420)"
BCP78SHF0 TRS USD R V 12MFEDL,"182,443,040","182,443,040","182,443,040"
BCP78SHJ2 TRS USD P E,"(1,226,000)","(173,307,360)","(161,255,780)"
BCP78SHJ2 TRS USD R V 12MFEDL,"173,307,360","173,307,360","173,307,360"
BCP78SHM5 TRS USD P E,"(1,245,000)","(83,439,900)","(84,298,950)"
BCP78SHM5 TRS USD R V 12MFEDL,"83,439,900","83,439,900","83,439,900"
BCP78SHQ6 TRS USD P E,"(82,000)","(41,341,120)","(41,346,040)"
BCP78SHQ6 TRS USD R V 12MFEDL,"41,341,120","41,341,120","41,341,120"
BCP78SHT0 TRS USD P E,"(476,000)","(102,497,080)","(94,809,680)"
