0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ARIZONA BILTMORE TRUST,1.00,6/11/2029,"115,000,000","2,815,902","2,699,418"
BANC OF AMERICA COMMERCIAL MOR,1.00,7/15/2049,"46,273,408","5,715,089","1,001,992"
BANK 2017 BNK4 XA,1.00,5/15/2050,"35,859,346","3,001,819","1,077,083"
BANK 2017 BNK7 XA,1.00,9/15/2060,"205,248,024","9,817,965","3,408,804"
BANK 2017 BNK9 XA,1.00,11/15/2054,"48,361,173","3,086,313","1,001,198"
BANK 2019 BN16 XA,1.00,2/15/2052,"45,891,088","3,387,313","1,502,918"
BANK 2019 BN17 XA,1.00,4/15/2052,"82,491,991","6,938,987","3,274,159"
BANK 2019 BN21 XA,1.00,10/17/2052,"189,252,564","11,771,686","6,433,645"
BANK 2019 BN22 XA,1.00,11/15/2062,"84,786,117","4,038,823","2,244,885"
BANK 2019 BN23 XA,1.00,12/15/2052,"70,324,446","4,159,206","2,147,761"
BANK 2019 BN24 A2,2.71,11/15/2062,"9,982,696","10,071,296","8,740,164"
BANK 2019 BN24 A3,2.96,11/15/2062,"40,000,000","41,071,448","35,623,068"
BANK 2019 BN24 XA,1.00,11/15/2062,"79,880,996","4,387,384","2,348,748"
BANK 2020 BN30 A3,1.65,12/15/2053,"15,000,000","15,133,130","12,199,846"
BANK 2020 BN30 A4,1.93,12/15/2053,"8,510,000","8,737,879","6,831,414"
BANK 2021 BN31 A4,2.04,2/15/2054,"5,000,000","5,134,282","4,082,239"
BANK 2021 BN31 XA,1.00,2/15/2054,"108,104,666","11,558,552","6,954,538"
BANK 2021 BN32 A2,1.99,4/15/2054,"5,000,000","5,135,076","4,673,664"
BANK 2021 BN33 A2,1.94,5/15/2064,"3,000,000","3,083,374","2,695,423"
BANK 2021 BN34 XA,1.00,6/15/2063,"50,805,260","3,974,800","2,418,064"
BANK 2021 BN35 XA,1.00,6/15/2064,"113,830,993","7,875,613","5,822,310"
BANK 2021 BN36 XA,1.00,9/15/2064,"66,110,691","4,253,680","2,574,903"
BANK 2021 BN37 XA,1.00,11/15/2064,"156,913,331","7,003,356","4,421,505"
BANK 2022 BNK43 XA,1.00,8/15/2055,"123,881,825","8,431,769","7,072,137"
BANK 2023 BNK45 XA,1.00,2/15/2056,"96,657,268","6,704,728","5,898,562"
BANK 2023 BNK45 XB,1.00,2/15/2056,"65,320,000","2,156,670","1,719,660"
BANK 2023 BNK46 XA,1.00,8/15/2056,"47,461,674","1,974,880","1,879,511"
BANK5 2023 5YR2 XA,1.00,7/15/2056,"103,803,358","2,484,409","1,977,931"
BANK5 2023 5YR3 XA,1.00,9/15/2056,"118,717,809","3,803,405","3,543,140"
BANK5 2023 5YR4 XA,1.00,12/15/2056,"76,199,876","3,081,294","2,890,284"
BANK5 2024 5YR5 XA,1.00,2/15/2029,"38,370,861","2,097,581","1,938,116"
BANK5 2024 5YR6 XA 144A,1.00,5/15/2057,"40,898,961","1,323,163","1,288,719"
BANK5 2024 5YR7 XA,1.00,6/15/2057,"132,000,000","7,487,383","7,447,094"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,5/15/2052,"126,913,284","13,321,961","6,111,587"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,11/15/2052,"73,518,694","4,866,129","2,417,318"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,10/15/2053,"102,652,188","14,605,867","8,224,211"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,11/15/2054,"67,464,389","4,983,729","3,286,712"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,12/15/2056,"132,850,000","5,000,261","4,436,008"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,7/15/2056,"129,835,944","7,417,514","6,952,140"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,3/15/2057,"32,729,243","1,649,812","1,574,895"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,9/15/2055,"57,147,607","4,984,014","4,230,816"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,2/15/2057,"75,164,174","8,272,777","7,940,086"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,4/15/2056,"109,106,798","5,497,848","4,829,600"
BENCHMARK MORTGAGE TRUST,1.00,1/15/2051,"40,588,103","1,696,247","581,031"
BENCHMARK MORTGAGE TRUST,1.00,2/15/2051,"71,539,419","1,386,076","822,404"
BENCHMARK MORTGAGE TRUST,1.00,7/15/2051,"82,953,202","3,161,264","1,286,447"
BENCHMARK MORTGAGE TRUST,1.00,10/10/2051,"85,261,442","2,705,004","916,202"
BENCHMARK MORTGAGE TRUST,1.00,3/15/2052,"93,651,091","7,786,386","3,531,884"
BENCHMARK MORTGAGE TRUST,1.00,5/15/2052,"121,919,644","9,863,494","4,059,535"
