0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
DUKE ENERGY OHIO INC,5.65,4/1/2053,"3,000,000","2,996,639","2,896,170"
DUKE ENERGY OHIO INC,4.30,2/1/2049,"1,800,000","2,042,750","1,444,374"
DUKE ENERGY OHIO INC,5.25,4/1/2033,"3,000,000","2,998,534","2,973,420"
DUKE ENERGY PROGRESS LLC,5.35,3/15/2053,"10,000,000","10,370,035","9,382,300"
DUKE ENERGY PROGRESS LLC,4.00,4/1/2052,"41,000,000","42,802,188","31,016,910"
DUKE ENERGY PROGRESS LLC,3.60,9/15/2047,"35,600,000","32,090,740","25,708,896"
DUKE ENERGY PROGRESS LLC,3.70,10/15/2046,"24,500,000","22,636,966","18,130,245"
DUKE ENERGY PROGRESS LLC,4.20,8/15/2045,"21,300,000","21,110,076","17,173,551"
DUKE ENERGY PROGRESS LLC,5.10,3/15/2034,"22,000,000","21,938,956","21,827,520"
DUKE ENERGY PROGRESS LLC,3.40,4/1/2032,"10,000,000","9,979,701","8,831,300"
DUPONT DE NEMOURS INC,5.32,11/15/2038,"7,769,000","8,681,092","7,985,056"
DYCOM INDUSTRIES INC,4.50,4/15/2029,"12,045,000","11,232,021","11,279,420"
DYE + DURHAM LIMITED,8.63,4/15/2029,"9,975,000","10,113,668","10,121,832"
EAST OHIO GAS CO/THE,3.00,6/15/2050,"18,768,000","18,621,047","11,534,813"
EASTERN GAS TRAN,3.90,11/15/2049,"9,338,000","10,031,027","6,635,863"
EASTERN GAS TRAN,4.80,11/1/2043,"2,000,000","2,342,490","1,753,240"
EASTMAN CHEMICAL CO,4.65,10/15/2044,"13,184,000","13,376,891","11,041,073"
EASTMAN CHEMICAL CO,5.75,3/8/2033,"5,000,000","5,076,853","5,044,000"
EATON CORP,4.70,8/23/2052,"10,000,000","9,949,153","9,047,700"
EATON CORP,4.15,11/2/2042,"5,820,000","6,314,550","4,949,968"
EATON CORP,4.15,3/15/2033,"11,000,000","10,949,224","10,304,250"
EBAY INC,4.00,7/15/2042,"17,346,000","18,979,105","13,874,198"
EBAY INC,6.30,11/22/2032,"3,000,000","3,224,338","3,184,080"
EBAY INC,2.60,5/10/2031,"17,500,000","17,467,495","14,851,375"
ECO MATERIAL TECH INC,7.88,1/31/2027,"13,350,000","13,144,200","13,382,841"
EDGEWELL PERSONAL CARE,4.13,4/1/2029,"29,922,000","27,216,502","27,519,862"
EDGEWELL PERSONAL CARE,5.50,6/1/2028,"20,790,000","20,130,718","20,308,712"
EDO SUKUK LTD,5.88,9/21/2033,"62,500,000","62,221,132","63,398,438"
EDO SUKUK LTD,5.66,7/3/2031,"20,400,000","20,400,000","20,403,060"
ELANCO ANIMAL HEALTH INC,6.65,8/28/2028,"22,580,000","22,848,459","22,863,153"
ELASTIC NV,4.13,7/15/2029,"11,305,000","10,302,516","10,341,362"
ELEMENT SOLUTIONS INC,3.88,9/1/2028,"37,564,000","34,560,947","34,548,362"
ELEVANCE HEALTH INC,5.13,2/15/2053,"26,500,000","26,183,418","24,381,060"
ELEVANCE HEALTH INC,4.55,5/15/2052,"15,000,000","14,925,139","12,588,300"
ELEVANCE HEALTH INC,3.60,3/15/2051,"24,250,000","23,891,055","17,421,443"
ELEVANCE HEALTH INC,3.13,5/15/2050,"12,676,000","12,726,592","8,496,089"
ELEVANCE HEALTH INC,3.70,9/15/2049,"40,281,000","39,895,066","29,738,657"
ELEVANCE HEALTH INC,4.38,12/1/2047,"15,592,000","16,236,907","12,941,984"
ELEVANCE HEALTH INC,5.38,6/15/2034,"10,000,000","9,960,944","10,046,100"
ELEVANCE HEALTH INC,4.75,2/15/2033,"28,500,000","28,378,879","27,510,480"
ELEVANCE HEALTH INC,4.10,5/15/2032,"13,000,000","12,976,571","12,061,010"
ELI LILLY + CO,5.10,2/9/2064,"20,000,000","19,976,433","19,056,600"
ELI LILLY + CO,4.95,2/27/2063,"16,000,000","16,383,970","14,854,080"
ELI LILLY + CO,5.00,2/9/2054,"15,000,000","14,915,764","14,327,400"
ELI LILLY + CO,4.88,2/27/2053,"38,000,000","38,413,933","35,582,060"
ELI LILLY + CO,4.70,2/27/2033,"12,000,000","12,260,063","11,790,720"
EMBECTA CORP,5.00,2/15/2030,"28,400,000","23,848,318","23,396,772"
EMERA US FINANCE LP,4.75,6/15/2046,"1,000,000","806,692","822,500"
EMERSON ELECTRIC CO,2.80,12/21/2051,"31,000,000","30,866,040","19,484,120"
EMPIRE RESORTS INC,7.75,11/1/2026,"1,000,000","1,003,718","935,260"
EMPRESA DE LOS FERROCARR,3.83,9/14/2061,"28,880,000","20,257,379","19,087,875"
EMPRESA DE LOS FERROCARR,3.07,8/18/2050,"12,600,000","8,082,567","7,591,500"
EMPRESA DE TRANSMISION,5.13,5/2/2049,"6,600,000","5,414,293","4,791,188"
