0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
SONIC AUTOMOTIVE INC,4.63,11/15/2029,"23,575,000","21,241,828","21,295,533"
SOTERA HEALTH HLDGS LLC,7.38,6/1/2031,"22,385,000","22,384,535","22,444,096"
SOTERA HEALTH HOLDINGS LLC,1.00,5/30/2031,"19,075,000","18,979,625","19,011,480"
SOTHEBY S,7.38,10/15/2027,"17,400,000","16,385,667","14,530,566"
SOTHEBY S/BIDFAIR HLD,5.88,6/1/2029,"400,000","400,000","298,144"
SOUTHERN CAL EDISON,5.75,4/15/2054,"20,000,000","19,888,253","19,560,400"
SOUTHERN CAL EDISON,5.88,12/1/2053,"50,000,000","49,133,121","49,897,000"
SOUTHERN CAL EDISON,2.95,2/1/2051,"3,500,000","2,699,622","2,165,485"
SOUTHERN CAL EDISON,3.65,2/1/2050,"24,250,000","23,402,237","17,240,295"
SOUTHERN CAL EDISON,4.13,3/1/2048,"7,100,000","7,888,891","5,513,150"
SOUTHERN CAL EDISON,4.00,4/1/2047,"98,872,000","92,031,352","75,665,753"
SOUTHERN CAL EDISON,4.65,10/1/2043,"3,000,000","3,336,349","2,578,260"
SOUTHERN CAL EDISON,5.20,6/1/2034,"15,000,000","14,933,090","14,641,200"
SOUTHERN CAL EDISON,5.95,11/1/2032,"26,500,000","26,576,356","27,388,015"
SOUTHERN CALIF GAS CO,3.95,2/15/2050,"4,500,000","4,532,856","3,406,770"
SOUTHERN CO,5.20,6/15/2033,"52,000,000","51,790,197","51,119,640"
SOUTHERN CO GAS CAPITAL,3.15,9/30/2051,"15,000,000","14,926,485","9,407,400"
SOUTHERN COPPER CORP,5.88,4/23/2045,"5,000,000","5,148,939","4,932,450"
SOUTHERN COPPER CORP,5.25,11/8/2042,"3,000,000","2,919,079","2,793,030"
SOUTHERN COPPER CORP,6.75,4/16/2040,"1,000,000","1,096,697","1,087,330"
SOUTHERN COPPER CORP,7.50,7/27/2035,"14,850,000","18,578,330","17,213,081"
SOUTHERN GAS CORRIDOR,6.88,3/24/2026,"90,800,000","92,304,265","91,424,250"
SOUTHWEST AIRLINES CO,2.63,2/10/2030,"10,146,000","10,185,557","8,788,059"
SOUTHWEST GAS CORP,4.15,6/1/2049,"10,200,000","10,278,099","7,717,320"
SOUTHWESTERN ELEC POWER,3.90,4/1/2045,"7,600,000","7,396,696","5,643,076"
SOUTHWESTERN ENERGY CO,4.75,2/1/2032,"42,091,000","39,237,091","38,659,321"
SOUTHWESTERN ENERGY CO,5.38,3/15/2030,"36,742,000","35,280,399","35,500,120"
SOUTHWESTERN ENERGY CO,5.38,2/1/2029,"24,422,000","23,565,751","23,681,525"
SOUTHWESTERN ENERGY CO,8.38,9/15/2028,"1,550,000","1,584,587","1,602,933"
SOUTHWESTERN ENERGY CO,5.95,1/23/2025,"2,015,000","2,017,599","2,008,008"
SOUTHWESTERN PUBLIC SERV,6.00,6/1/2054,"10,000,000","9,925,969","9,999,600"
SPECIALTY BUILDING PRODU,6.38,9/30/2026,"15,750,000","15,396,165","15,478,470"
SPECTRA ENERGY PARTNERS,4.50,3/15/2045,"45,705,000","44,361,219","37,175,533"
SPECTRUM BRANDS INC,3.88,3/15/2031,"2,005,000","1,712,291","1,673,954"
SPIRIT AEROSYSTEMS INC,9.75,11/15/2030,"23,452,000","23,926,005","25,865,445"
SPIRIT AEROSYSTEMS INC,9.38,11/30/2029,"22,964,000","24,054,652","24,727,865"
SPIRIT LOYALTY KY LTD/IP,8.00,9/20/2025,"43,567,000","39,149,875","31,626,291"
SPRINT CAPITAL CORP,8.75,3/15/2032,"23,695,000","27,462,552","28,493,711"
SPX FLOW INC,8.75,4/1/2030,"1,700,000","1,756,860","1,747,821"
SS+C TECHNOLOGIES INC,6.50,6/1/2032,"34,451,000","34,519,146","34,758,992"
SS+C TECHNOLOGIES INC,5.50,9/30/2027,"63,670,000","62,200,226","62,724,501"
STANDARD INDUSTRIES INC,3.38,1/15/2031,"37,746,000","31,768,756","31,777,980"
STANDARD INDUSTRIES INC,4.38,7/15/2030,"49,280,000","44,161,163","44,520,045"
STANDARD INDUSTRIES INC,4.75,1/15/2028,"40,882,000","39,303,737","38,980,987"
STANDARD INDUSTRIES INC,5.00,2/15/2027,"30,852,000","30,089,759","29,980,122"
STAPLES INC,12.75,1/15/2030,"505,216","485,041","393,124"
STAPLES INC,10.75,9/1/2029,"43,040,000","42,231,757","40,915,976"
STAR PARENT INC,9.00,10/1/2030,"42,961,000","43,906,949","45,150,293"
"STAR PARENT, INC.",1.00,9/27/2030,"3,167,063","3,119,557","3,162,375"
STARBUCKS CORP,3.50,11/15/2050,"5,000,000","3,784,638","3,518,750"
STARBUCKS CORP,4.45,8/15/2049,"35,160,000","36,795,361","28,943,712"
STARBUCKS CORP,4.50,11/15/2048,"8,142,000","9,518,166","6,794,906"
STARBUCKS CORP,4.30,6/15/2045,"4,000,000","4,569,046","3,290,000"
