0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
CHINA RAILWAY GROUP LTD H,"7,800,504","4,794,168","4,306,350"
CHINA RAILWAY SIGNAL + COM A,"286,034","230,178","235,080"
CHINA RAILWAY SIGNAL + COM H,"3,137,000","1,623,928","1,350,091"
CHINA RARE EARTH RESOURCES A,"62,600","243,734","217,381"
CHINA REINSURANCE GROUP CO H,"15,185,471","2,370,954","1,108,670"
CHINA RENAISSANCE HOLDINGS L,"453,100","1,059,319",6
CHINA RESOURCES BEER HOLDING,"2,515,998","12,366,002","8,459,304"
CHINA RESOURCES BUILDING MAT,"3,327,493","2,448,504","588,152"
CHINA RESOURCES DOUBLE CRA A,"82,100","234,943","220,182"
CHINA RESOURCES GAS GROUP LT,"1,472,000","6,189,994","5,156,609"
CHINA RESOURCES LAND LTD,"4,942,563","19,146,748","16,808,353"
CHINA RESOURCES MEDICAL HOLD,"839,088","659,458","379,384"
CHINA RESOURCES MICROELECT A,"39,300","243,783","201,539"
CHINA RESOURCES MIXC LIFESTY,"949,000","4,169,790","3,142,118"
CHINA RESOURCES PHARMACEUTIC,"4,427,000","3,732,436","3,283,101"
CHINA RESOURCES POWER HOLDIN,"3,668,322","7,625,254","11,252,954"
CHINA RESOURCES SANJIU MED A,"51,550","305,554","300,650"
CHINA RISUN GROUP LTD,"1,913,000","1,098,299","730,179"
CHINA RUYI HOLDINGS LTD,"7,570,800","2,293,431","2,036,401"
CHINA SHENHUA ENERGY CO A,"8,554,806","29,120,768","51,990,760"
CHINA SHENHUA ENERGY CO H,"16,559,773","49,520,795","76,251,228"
CHINA SHINEWAY PHARMACEUTICA,"687,000","730,483","676,671"
CHINA SOUTH CITY HOLDINGS,"6,820,100","478,909","161,607"
CHINA SOUTHERN AIRLINES CO A,"537,726","462,778","433,813"
CHINA SOUTHERN AIRLINES CO H,"2,274,000","1,263,101","850,485"
CHINA SOUTHERN POWER GRID  A,"73,400","52,444","44,236"
CHINA STATE CONSTRUCTION  A,"101,188,134","84,625,178","73,595,402"
CHINA STATE CONSTRUCTION INT,"4,641,660","5,278,232","6,337,593"
CHINA STEEL CHEMICAL CORP,"279,000","1,076,065","933,132"
CHINA STEEL CORP,"55,543,705","45,491,543","39,549,946"
CHINA STEEL STRUCTURE CO LTD,"5,000","9,687","8,939"
CHINA SUNTIEN GREEN ENERGY H,"5,918,000","2,757,532","2,683,400"
CHINA TAIPING INSURANCE HOLD,"3,551,820","5,459,078","3,630,439"
CHINA THREE GORGES RENEWAB A,"989,200","683,124","590,743"
CHINA TOBACCO INTERNATIONAL,"271,000","386,320","579,047"
CHINA TOURISM GROUP DUTY F A,"89,959","1,323,656","770,015"
CHINA TOURISM GROUP DUTY F H,"169,800","2,803,780","1,040,692"
CHINA TOWER CORP LTD H,"283,497,280","52,265,861","36,674,469"
CHINA TRADITIONAL CHINESE ME,"3,650,000","1,843,779","1,697,048"
CHINA TRAVEL INTL INV HK,"4,078,000","720,596","605,903"
CHINA UNITED NETWORK A,"15,256,440","11,451,364","9,821,504"
CHINA VALVES TECHNOLOGY INC,"158,400",0,0
