0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL Q20131,3.50,7/1/2043,"2,110","2,256","1,930"
FED HM LN PC POOL Q21243,3.50,8/1/2043,"152,943","159,737","139,890"
FED HM LN PC POOL Q22089,4.00,10/1/2043,"827,765","898,710","776,207"
FED HM LN PC POOL Q22593,4.00,10/1/2043,"1,890,018","2,055,029","1,772,296"
FED HM LN PC POOL Q22663,4.00,10/1/2043,"155,376","164,330","145,711"
FED HM LN PC POOL Q23277,4.00,12/1/2043,"233,913","247,017","219,316"
FED HM LN PC POOL Q23332,4.00,12/1/2043,"828,604","901,056","777,058"
FED HM LN PC POOL Q23341,4.00,11/1/2043,"784,976","852,503","736,144"
FED HM LN PC POOL Q24189,4.00,1/1/2039,"942,676","1,020,534","883,961"
FED HM LN PC POOL Q24519,4.00,1/1/2044,"687,187","746,279","644,438"
FED HM LN PC POOL Q24521,4.00,1/1/2044,"479,902","513,424","450,049"
FED HM LN PC POOL Q24754,4.00,2/1/2039,"366,587","396,232","343,334"
FED HM LN PC POOL Q25223,4.00,3/1/2039,"276,821","299,739","259,263"
FED HM LN PC POOL Q26024,4.00,5/1/2039,"87,480","93,804","82,025"
FED HM LN PC POOL Q29009,4.00,10/1/2039,"183,113","194,589","176,392"
FED HM LN PC POOL Q29056,4.00,10/1/2044,"52,222","54,084","48,926"
FED HM LN PC POOL Q29974,4.00,11/1/2039,"255,505","276,790","239,241"
FED HM LN PC POOL Q30023,3.50,11/1/2044,"59,964","62,836","54,847"
FED HM LN PC POOL Q30380,4.00,12/1/2039,"6,034","6,449","5,999"
FED HM LN PC POOL Q31111,3.50,1/1/2045,"29,026","30,371","26,550"
FED HM LN PC POOL Q32954,3.00,4/1/2045,"39,590","41,599","34,717"
FED HM LN PC POOL Q33094,3.50,5/1/2045,211,224,191
FED HM LN PC POOL Q33538,4.00,5/1/2045,"874,541","933,150","817,797"
FED HM LN PC POOL Q33712,3.50,5/1/2045,"207,569","217,061","188,253"
FED HM LN PC POOL Q33839,3.50,6/1/2045,"6,716,377","7,127,408","6,090,232"
FED HM LN PC POOL Q33925,4.00,6/1/2045,"90,284","97,334","84,427"
FED HM LN PC POOL Q34077,3.50,6/1/2041,"597,328","632,738","541,642"
FED HM LN PC POOL Q34167,4.00,6/1/2045,"180,824","195,230","169,085"
FED HM LN PC POOL Q34469,4.00,6/1/2045,"651,858","696,669","609,528"
FED HM LN PC POOL Q34781,4.00,7/1/2045,"2,193,385","2,365,590","2,050,952"
FED HM LN PC POOL Q34871,3.50,7/1/2045,"882,617","942,343","800,520"
FED HM LN PC POOL Q34896,3.50,7/1/2040,"1,287,681","1,371,075","1,167,635"
FED HM LN PC POOL Q34954,3.50,7/1/2045,"478,279","509,029","433,953"
FED HM LN PC POOL Q34967,4.00,7/1/2045,"93,455","97,427","87,368"
FED HM LN PC POOL Q35069,4.00,8/1/2045,"1,780","1,921","1,664"
FED HM LN PC POOL Q35511,3.50,8/1/2040,"5,607,331","5,983,038","5,084,578"
FED HM LN PC POOL Q36624,3.50,10/1/2045,"2,347,769","2,493,039","2,128,894"
FED HM LN PC POOL Q36970,4.00,10/1/2045,"222,103","238,926","207,695"
FED HM LN PC POOL Q37418,3.50,11/1/2045,"7,073,138","7,473,349","6,414,899"
FED HM LN PC POOL Q37485,3.00,11/1/2045,"24,265","25,482","21,278"
FED HM LN PC POOL Q37993,4.00,12/1/2045,"514,697","536,470","481,172"
FED HM LN PC POOL Q38945,4.00,2/1/2046,"43,753","46,658","40,912"
FED HM LN PC POOL Q39499,4.00,3/1/2046,"50,650","54,506","47,326"
FED HM LN PC POOL Q40366,3.50,5/1/2046,"146,080","154,038","131,777"
FED HM LN PC POOL Q40927,4.00,6/1/2046,"275,646","285,642","257,472"
FED HM LN PC POOL Q41537,3.00,7/1/2046,"3,047,088","3,198,065","2,665,294"
FED HM LN PC POOL Q41898,3.50,7/1/2046,"407,517","428,371","367,668"
FED HM LN PC POOL Q42089,4.00,7/1/2046,"96,573","100,085","90,200"
FED HM LN PC POOL Q42278,3.50,8/1/2046,"44,073","46,359","39,783"
