0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
NBCUNIVERSAL MEDIA LLC,4.45,1/15/2043,"15,819,000","15,682,545","13,659,232"
NCL CORPORATION LTD,7.75,2/15/2029,"14,939,000","14,912,610","15,540,295"
NCL CORPORATION LTD,8.13,1/15/2029,"9,225,000","9,422,758","9,671,951"
NCL CORPORATION LTD,8.38,2/1/2028,"12,400,000","12,814,060","12,958,868"
NCL CORPORATION LTD,5.88,2/15/2027,"32,732,000","32,048,510","32,310,739"
NCL CORPORATION LTD,5.88,3/15/2026,"29,355,000","28,538,261","29,024,756"
NCL CORPORATION LTD,3.63,12/15/2024,"8,773,000","8,661,802","8,688,867"
NCL FINANCE LTD,6.13,3/15/2028,"12,325,000","11,410,521","12,163,543"
NCR ATLEOS LLC,9.50,4/1/2029,"72,413,000","72,663,712","78,311,763"
NCR ATLEOS LLC,1.00,3/27/2029,"1,489,500","1,499,740","1,502,533"
NCR VOYIX CORP,5.13,4/15/2029,"69,816,000","64,615,058","65,724,782"
NCR VOYIX CORP,5.00,10/1/2028,"34,166,000","31,922,811","32,279,012"
NECESS RETAIL/AFIN OP LP,4.50,9/30/2028,"5,100,000","4,464,145","4,493,865"
NEPTUNE BIDCO US INC,9.29,4/15/2029,"100,219,000","94,225,444","95,953,679"
NESCO HOLDINGS II INC,5.50,4/15/2029,"23,295,000","21,769,039","21,602,618"
NESTLE CAPITAL CORP,5.10,3/12/2054,"10,000,000","9,968,324","9,553,400"
NESTLE CAPITAL CORP,4.88,3/12/2034,"45,000,000","44,943,918","44,367,300"
NESTLE HOLDINGS INC,4.70,1/15/2053,"6,000,000","5,966,836","5,388,060"
NEVADA POWER CO,6.00,3/15/2054,"7,000,000","6,988,616","7,108,150"
NEVADA POWER CO,5.90,5/1/2053,"5,000,000","4,972,709","4,992,600"
NEVADA POWER CO,6.75,7/1/2037,"26,314,000","29,188,487","29,008,817"
NEW ENTERPRISE STONE + L,5.25,7/15/2028,"12,350,000","11,714,540","11,666,304"
NEW FORTRESS ENERGY INC,8.75,3/15/2029,"14,025,000","13,740,270","12,776,354"
NEW FORTRESS ENERGY INC,6.50,9/30/2026,"33,406,000","31,631,638","30,605,909"
NEW FORTRESS ENERGY INC,6.75,9/15/2025,"17,384,000","16,947,502","16,839,881"
NEW YORK LIFE INSURANCE,6.75,11/15/2039,"31,900,000","35,769,984","35,511,080"
NEWELL BRANDS INC,7.00,4/1/2046,"17,200,000","13,553,794","13,952,468"
NEWELL BRANDS INC,6.88,4/1/2036,"1,840,000","1,609,485","1,648,585"
NEWELL BRANDS INC,6.63,9/15/2029,"18,353,000","17,879,883","18,026,133"
NEWELL BRANDS INC,6.38,9/15/2027,"16,058,000","15,687,420","15,828,852"
NEWELL BRANDS INC,5.70,4/1/2026,"60,980,000","58,985,830","60,203,725"
NEWELL BRANDS INC,4.88,6/1/2025,"9,255,000","9,089,431","9,126,726"
NEWFOLD DIGITAL HLDGS GR,11.75,10/15/2028,"18,800,000","18,998,343","19,459,504"
NEWMONT / NEWCREST FIN,5.35,3/15/2034,"54,000,000","54,015,639","53,903,340"
NEWMONT CORP,4.88,3/15/2042,"4,000,000","3,769,117","3,689,400"
NEWMONT CORP,6.25,10/1/2039,"4,500,000","4,795,020","4,748,310"
NEWMONT CORP,2.60,7/15/2032,"14,500,000","14,203,490","12,089,810"
NEXSTAR MEDIA INC,4.75,11/1/2028,"32,233,000","29,174,540","28,630,962"
NEXSTAR MEDIA INC,5.63,7/15/2027,"68,802,000","66,006,649","65,345,388"
NEXTERA ENERGY CAPITAL,5.00,7/15/2032,"32,000,000","32,098,237","31,196,800"
NEXTERA ENERGY OPERATING,7.25,1/15/2029,"35,398,000","35,824,457","36,315,870"
NEXTERA ENERGY OPERATING,4.50,9/15/2027,"34,138,000","32,419,688","32,244,707"
NEXTERA ENERGY OPERATING,3.88,10/15/2026,"18,651,000","17,867,950","17,748,292"
NEXTERA ENERGY OPERATING,4.25,9/15/2024,"48,000","47,953","47,727"
NEXTERA ENERGY OPERATING,4.25,7/15/2024,"7,977,000","7,978,122","7,966,949"
NGL ENRGY OP/FIN CORP,8.38,2/15/2032,"20,485,000","20,690,122","20,795,143"
NGL ENRGY OP/FIN CORP,8.13,2/15/2029,"36,362,000","36,572,444","37,080,877"
NIKE INC,3.38,3/27/2050,"5,000,000","4,085,552","3,600,350"
NIKE INC,3.25,3/27/2040,"22,130,000","21,394,414","17,259,408"
NISOURCE INC,4.38,5/15/2047,"34,048,000","35,282,057","27,352,801"
NISOURCE INC,5.65,2/1/2045,"20,100,000","20,256,595","19,420,218"
NISOURCE INC,4.80,2/15/2044,"1,000,000","929,354","867,740"
NISOURCE INC,5.35,4/1/2034,"25,000,000","24,908,933","24,523,250"
