0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,11/15/2048,"704,000","679,104","681,647"
CSAIL COMMERCIAL MORTGAGE TRUS,3.54,11/15/2048,"360,066","345,527","351,235"
DBSG 2024 ALTA MORTGAGE TRUST,1.00,6/10/2037,"1,855,000","1,855,000","1,856,139"
DC COMMERCIAL MORTGAGE TRUST,1.00,4/13/2028,"220,000","219,982","221,157"
DK TRUST,1.00,3/15/2034,"2,690,000","2,690,000","2,673,207"
ELM TRUST 2024,1.00,6/10/2039,"1,160,000","1,160,000","1,167,357"
FANNIE MAE   CAS,1.00,2/25/2044,"5,440,000","5,461,563","5,537,717"
FANNIE MAE   CAS,1.00,10/25/2043,0,0,0
FANNIE MAE   CAS,1.00,9/25/2043,"1,253,193","1,254,703","1,262,796"
FANNIE MAE   CAS,1.00,5/25/2043,"4,108,315","4,158,929","4,211,484"
FANNIE MAE   CAS,1.00,1/25/2043,"4,009,965","4,060,559","4,114,858"
FANNIE MAE   CAS,1.00,12/25/2042,"4,023,316","4,088,543","4,138,953"
FANNIE MAE   CAS,1.00,4/25/2042,"6,000,000","6,189,391","6,183,320"
FANNIE MAE   CAS,1.00,3/25/2042,"5,800,000","6,365,554","6,361,153"
FANNIE MAE   CAS,1.00,1/25/2042,"11,977,186","12,313,133","12,445,224"
FANNIE MAE   CAS,1.00,12/25/2041,"6,996,000","7,043,093","7,161,989"
FANNIE MAE   CAS,1.00,11/25/2041,"2,841,000","2,816,607","2,910,551"
FANNIE MAE   CAS,1.00,10/25/2041,"2,875,000","2,945,278","2,958,948"
FANNIE MAE   CAS,1.00,2/25/2040,"7,290,000","7,691,607","7,746,019"
FANNIE MAE   CAS,1.00,8/25/2031,0,0,0
FANNIE MAE   CAS,1.00,10/25/2030,"265,000","285,908","288,147"
FANNIEMAE ACES,3.27,1/25/2039,"16,625","16,098","16,170"
FANNIEMAE ACES,1.00,11/25/2032,"866,000","682,653","688,771"
FANNIEMAE ACES,1.00,11/25/2031,"936,000","750,602","757,072"
FANNIEMAE ACES,1.00,9/25/2031,"1,178,000","948,188","956,684"
FANNIEMAE ACES,1.00,3/25/2031,"756,000","607,155","612,113"
FANNIEMAE ACES,1.00,1/25/2031,"884,000","708,065","714,003"
FANNIEMAE ACES,1.00,11/25/2030,"273,000","220,548","222,537"
FANNIEMAE ACES,1.00,9/25/2030,"133,049","124,870","125,842"
FANNIEMAE ACES,1.00,8/25/2030,"511,000","475,876","479,795"
FANNIEMAE ACES,1.27,7/25/2030,"139,000","112,843","113,791"
FANNIEMAE ACES,1.82,2/25/2030,"968,801","831,740","834,025"
FANNIEMAE ACES,2.94,6/25/2029,"285,595","263,095","264,943"
FANNIEMAE ACES,1.00,9/25/2028,"1,680,499","1,587,794","1,605,475"
FANNIEMAE ACES,1.00,7/25/2028,"4,000,000","3,847,157","3,888,236"
FANNIEMAE ACES,1.00,1/25/2028,"65,949","61,841","62,116"
FANNIEMAE ACES,1.00,12/25/2027,"1,399,398","1,311,009","1,322,716"
FANNIEMAE ACES,1.00,9/25/2027,"313,696","296,396","297,491"
FANNIEMAE ACES,1.00,2/25/2027,"80,254","76,277","76,407"
FANNIEMAE ACES,1.00,12/25/2026,"144,302","136,108","136,261"
FANNIEMAE ACES,1.00,7/25/2026,"45,220","42,891","42,947"
FANNIEMAE ACES,2.47,4/25/2026,"63,020","60,192","60,249"
FANNIEMAE ACES,2.58,3/25/2026,"58,317","55,888","55,920"
FANNIEMAE ACES,1.00,6/25/2025,"40,475","39,485","39,534"
FANNIEMAE ACES,1.00,4/25/2025,"1,370,054","1,342,475","1,346,220"
FANNIEMAE ACES,2.59,12/25/2024,"36,234","35,741","35,726"
FED HM LN PC POOL QE4965,5.00,6/1/2052,974,920,948
FED HM LN PC POOL QF0409,5.00,9/1/2052,"1,400","1,323","1,362"
FED HM LN PC POOL QF0895,5.00,10/1/2052,"4,592","4,338","4,466"
