0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
DICK S SPORTING GOODS,3.15,1/15/2032,"4,000,000","3,993,848","3,400,440"
DISCOVER FINANCIAL SVS,1.00,11/2/2034,"50,000,000","53,884,221","56,227,500"
DISCOVER FINANCIAL SVS,6.70,11/29/2032,"5,000,000","5,173,889","5,212,050"
DISCOVERY COMMUNICATIONS,5.00,9/20/2037,"20,533,000","21,812,608","17,567,419"
DISH DBS CORP,5.75,12/1/2028,"14,945,000","11,880,350","10,283,356"
DISH DBS CORP,5.25,12/1/2026,"7,930,000","6,845,613","6,264,145"
DISH DBS CORP,7.75,7/1/2026,"13,590,000","10,145,959","8,436,536"
DISH DBS CORP,5.88,11/15/2024,"22,995,000","22,253,715","21,935,160"
DISH NETWORK CORP,11.75,11/15/2027,"29,884,000","29,539,996","29,355,950"
DIVERSIFIED HEALTHCARE T,4.38,3/1/2031,"6,875,000","5,517,267","5,002,113"
DIVERSIFIED HEALTHCARE T,9.75,6/15/2025,"1,232,000","1,221,684","1,229,906"
DOC DR LLC,2.63,11/1/2031,"28,800,000","28,772,671","23,791,680"
DOLLAR GENERAL CORP,4.13,4/3/2050,"13,645,000","15,529,520","10,351,097"
DOMINION ENERGY INC,4.70,12/1/2044,"12,598,000","14,082,250","10,662,191"
DOMINION ENERGY INC,3.30,4/15/2041,"33,000,000","33,155,839","23,820,060"
DOMINION ENERGY INC,5.38,11/15/2032,"2,000,000","2,008,607","1,983,520"
DOMINION ENERGY INC,4.35,8/15/2032,"20,000,000","19,889,581","18,643,400"
DOMINION ENERGY INC,2.25,8/15/2031,"8,000,000","7,773,120","6,510,000"
DOMINION ENERGY SOUTH,6.25,10/15/2053,"10,000,000","9,944,788","10,750,000"
DOMTAR CORP,6.75,10/1/2028,"10,504,000","9,612,391","9,369,883"
DORNOCH DEBT MERGER SUB,6.63,10/15/2029,"500,000","418,568","425,125"
DOW CHEMICAL CO/THE,6.90,5/15/2053,"750,000","863,107","833,580"
DOW CHEMICAL CO/THE,3.60,11/15/2050,"37,452,000","37,351,063","26,069,963"
DOW CHEMICAL CO/THE,4.38,11/15/2042,"6,250,000","6,523,761","5,165,563"
DOW CHEMICAL CO/THE,6.30,3/15/2033,"2,000,000","2,153,889","2,110,000"
DP WORLD CRESCENT LTD,3.88,7/18/2029,"23,800,000","22,652,327","22,282,750"
DP WORLD CRESCENT LTD,4.85,9/26/2028,"16,000,000","15,881,708","15,665,000"
DP WORLD LTD UAE,5.63,9/25/2048,"37,000,000","34,860,663","35,196,250"
DP WORLD LTD UAE,6.85,7/2/2037,"36,700,000","39,192,022","39,911,250"
DP WORLD SALAAM,1.00,12/31/2099,"77,000,000","76,575,903","76,494,688"
DT MIDSTREAM INC,4.38,6/15/2031,"37,731,000","34,009,800","34,437,461"
DT MIDSTREAM INC,4.13,6/15/2029,"40,729,000","37,228,876","37,656,812"
DTE ELECTRIC CO,3.70,3/15/2045,"9,700,000","9,291,907","7,476,275"
DUKE ENERGY CAROLINAS,5.40,1/15/2054,"30,000,000","30,006,549","28,749,000"
DUKE ENERGY CAROLINAS,5.35,1/15/2053,"8,000,000","7,807,869","7,599,360"
DUKE ENERGY CAROLINAS,3.55,3/15/2052,"12,000,000","11,965,351","8,443,680"
DUKE ENERGY CAROLINAS,3.70,12/1/2047,"18,843,000","16,789,415","13,822,848"
DUKE ENERGY CAROLINAS,3.88,3/15/2046,"9,476,000","8,955,782","7,260,795"
DUKE ENERGY CAROLINAS,3.75,6/1/2045,"7,100,000","6,872,293","5,339,200"
DUKE ENERGY CAROLINAS,4.95,1/15/2033,"10,000,000","10,250,524","9,836,900"
DUKE ENERGY CAROLINAS,2.85,3/15/2032,"7,000,000","6,996,721","5,995,430"
DUKE ENERGY CORP,5.80,6/15/2054,"20,000,000","19,887,247","19,490,200"
DUKE ENERGY CORP,5.00,8/15/2052,"15,000,000","13,925,531","13,039,200"
DUKE ENERGY CORP,3.50,6/15/2051,"28,266,000","27,330,640","19,064,852"
DUKE ENERGY CORP,3.30,6/15/2041,"28,003,000","27,605,789","20,313,656"
DUKE ENERGY CORP,5.45,6/15/2034,"15,000,000","14,841,586","14,862,300"
DUKE ENERGY FLORIDA LLC,5.95,11/15/2052,"10,000,000","9,939,686","10,200,600"
DUKE ENERGY FLORIDA LLC,3.00,12/15/2051,"2,000,000","1,989,579","1,258,760"
DUKE ENERGY FLORIDA LLC,3.40,10/1/2046,"22,500,000","21,075,241","15,784,200"
DUKE ENERGY FLORIDA LLC,3.85,11/15/2042,"2,000,000","2,137,788","1,587,360"
DUKE ENERGY FLORIDA LLC,6.40,6/15/2038,"1,000,000","1,266,335","1,071,860"
DUKE ENERGY FLORIDA LLC,6.35,9/15/2037,"7,666,000","8,152,267","8,141,062"
DUKE ENERGY OHIO INC,5.55,3/15/2054,"15,000,000","14,961,239","14,452,200"
