0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
NRG ENERGY INC,5.25,6/15/2029,"209,000","191,178","200,793"
NRG ENERGY INC,5.75,1/15/2028,"301,000","292,537","298,700"
NRG ENERGY INC,6.63,1/15/2027,"42,000","41,576","41,920"
NSTAR ELECTRIC CO,4.40,3/1/2044,"32,000","27,136","27,104"
NSTAR ELECTRIC CO,5.50,3/15/2040,"24,000","23,270","23,743"
NUCOR CORP,2.98,12/15/2055,"900,000","542,149","552,906"
NUCOR CORP,3.85,4/1/2052,"87,000","64,435","65,937"
NUCOR CORP,5.20,8/1/2043,"37,000","34,798","36,052"
NUCOR CORP,6.40,12/1/2037,"81,000","85,953","87,480"
NUFARM AUSTRALIA/AMERICA,5.00,1/27/2030,"20,000","17,676","18,283"
NXP BV/NXP FDG/NXP USA,3.25,11/30/2051,"609,000","401,490","400,996"
NXP BV/NXP FDG/NXP USA,3.25,5/11/2041,"1,479,000","1,079,733","1,079,138"
NXP BV/NXP FDG/NXP USA,5.00,1/15/2033,"693,000","652,976","676,035"
NY + PRESBYTERIAN HOSPIT,3.95,12/31/2099,"243,000","167,031","174,710"
NY + PRESBYTERIAN HOSPIT,4.06,8/1/2056,"44,000","35,039","35,816"
NY + PRESBYTERIAN HOSPIT,4.02,8/1/2045,"44,000","35,668","37,057"
NYU LANGONE HOSPITALS,3.38,7/1/2055,"243,000","162,984","168,669"
OCCIDENTAL PETROLEUM COR,6.60,3/15/2046,"500,000","529,744","521,090"
OCCIDENTAL PETROLEUM COR,6.45,9/15/2036,"700,000","737,302","730,324"
OCEANEERING INTL INC,6.00,2/1/2028,"125,000","116,207","123,185"
OFFICE CHERIFIEN DES PHO,7.50,5/2/2054,"2,146,000","2,087,564","2,184,907"
OFFICE CHERIFIEN DES PHO,5.13,6/23/2051,"1,200,000","846,235","901,518"
OFFICE CHERIFIEN DES PHO,6.75,5/2/2034,"2,548,000","2,510,182","2,611,547"
OGLETHORPE POWER CORP,6.20,12/1/2053,"175,000","172,473","178,910"
OGLETHORPE POWER CORP,5.25,9/1/2050,"15,000","13,155","13,469"
OGLETHORPE POWER CORP,4.50,4/1/2047,"693,000","545,301","563,201"
OGLETHORPE POWER CORP,5.38,11/1/2040,"49,000","43,796","46,003"
OGLETHORPE POWER CORP,5.95,11/1/2039,"24,000","23,343","23,818"
OHIO EDISON CO,6.88,7/15/2036,"44,000","46,850","49,024"
OHIO POWER COMPANY,2.90,10/1/2051,"2,425,000","1,474,020","1,480,438"
OHIO POWER COMPANY,4.00,6/1/2049,"76,000","58,202","57,399"
OHIO POWER COMPANY,4.15,4/1/2048,"87,000","68,490","66,992"
OHIO POWER COMPANY,5.65,6/1/2034,"125,000","124,740","125,493"
OHIOHEALTH CORP,2.83,11/15/2041,"1,040,000","735,980","753,553"
OI EUROPEAN GROUP BV,4.75,2/15/2030,"872,000","794,924","796,921"
OKLAHOMA G+E CO,3.85,8/15/2047,"31,000","23,160","23,428"
OKLAHOMA G+E CO,4.15,4/1/2047,"24,000","18,834","19,182"
OKLAHOMA ST DEV FIN AUTH,4.71,5/1/2052,"1,250,000","1,143,466","1,154,141"
OLD REPUBLIC INTL CORP,3.85,6/11/2051,"1,600,000","1,090,815","1,131,120"
OLIN CORP,5.00,2/1/2030,"75,000","68,452","70,850"
OLYMPUS WTR US HLDG CORP,9.75,11/15/2028,"1,573,000","1,572,086","1,666,342"
ONCOR ELECTRIC DELIVERY,4.95,9/15/2052,"555,000","503,059","502,047"
ONCOR ELECTRIC DELIVERY,4.10,11/15/2048,"347,000","277,787","277,975"
ONCOR ELECTRIC DELIVERY,4.55,12/1/2041,"45,000","39,622","40,006"
ONCOR ELECTRIC DELIVERY,5.25,9/30/2040,"45,000","43,533","43,331"
ONCOR ELECTRIC DELIVERY,5.65,11/15/2033,"25,000","24,959","25,646"
ONE GAS INC,4.50,11/1/2048,"309,000","261,321","259,001"
ONE GAS INC,4.66,2/1/2044,"224,000","200,097","197,427"
ONEMAIN FINANCE CORP,7.50,5/15/2031,"270,000","270,000","273,335"
ONEMAIN FINANCE CORP,5.38,11/15/2029,"232,000","203,032","217,607"
ONEMAIN FINANCE CORP,9.00,1/15/2029,"1,475,000","1,487,585","1,555,579"
ONEMAIN FINANCE CORP,6.63,1/15/2028,"125,000","118,881","125,481"
ONEMAIN FINANCE CORP,3.50,1/15/2027,"234,000","210,453","219,218"
