0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
LABL INC,9.50,11/1/2028,"800,000","818,507","808,328"
LADDER CAP FIN LLLP/CORP,7.00,7/15/2031,"105,000","105,000","106,021"
LADDER CAP FIN LLLP/CORP,4.25,2/1/2027,"1,057,000","987,473","1,001,190"
LAMAR MEDIA CORP,3.63,1/15/2031,"1,130,000","962,100","992,728"
LAMAR MEDIA CORP,3.75,2/15/2028,"149,000","137,304","139,311"
LAMB WESTON HLD,4.38,1/31/2032,"173,000","151,388","154,191"
LAMB WESTON HLD,4.13,1/31/2030,"248,000","222,003","224,839"
LAS VEGAS SANDS CORP,6.20,8/15/2034,"115,000","114,851","115,736"
LCM INVESTMENTS HOLDINGS,8.25,8/1/2031,"115,000","117,695","120,128"
LCPR SR SECURED FIN DAC,6.75,10/15/2027,"500,000","476,240","468,640"
LEAR CORP,3.55,1/15/2052,"100,000","64,559","68,323"
LEAR CORP,5.25,5/15/2049,"400,000","339,867","354,900"
LEVEL 3 NEW MONEY TSA,11.00,11/15/2029,"225,534","225,534","225,534"
LEVIATHAN BOND LTD,6.75,6/30/2030,"442,082","416,721","394,116"
LG ELECTRONICS INC,5.63,4/24/2029,"949,000","942,851","958,300"
LG ELECTRONICS INC,5.63,4/24/2027,"3,108,000","3,096,340","3,119,841"
LGI HOMES INC,4.00,7/15/2029,"241,000","210,723","209,072"
LGI HOMES INC,8.75,12/15/2028,"405,000","408,007","421,710"
LIBERTY COSTA RICA SR SF,10.88,1/15/2031,"1,000,000","1,008,985","1,059,260"
LIFEPOINT HEALTH INC,11.00,10/15/2030,"265,000","265,000","292,075"
LIONS GATE CAPITAL HOLD,5.50,4/15/2029,"876,000","682,487","567,438"
LITHIA MOTORS INC,4.38,1/15/2031,"224,000","194,145","199,804"
LIVE NATION ENTERTAINMEN,3.75,1/15/2028,"277,000","252,340","258,145"
LIVE NATION ENTERTAINMEN,6.50,5/15/2027,"1,252,000","1,252,000","1,261,891"
LOCKHEED MARTIN CORP,5.20,2/15/2064,"375,000","373,809","354,548"
LOCKHEED MARTIN CORP,5.90,11/15/2063,"1,271,000","1,365,079","1,335,961"
LOCKHEED MARTIN CORP,4.30,6/15/2062,"2,105,000","1,741,863","1,703,577"
LOCKHEED MARTIN CORP,5.20,2/15/2055,"1,070,000","1,025,404","1,023,947"
LOCKHEED MARTIN CORP,5.70,11/15/2054,"61,000","63,425","62,717"
LOCKHEED MARTIN CORP,4.15,6/15/2053,"2,150,000","1,773,222","1,738,146"
LOCKHEED MARTIN CORP,4.09,9/15/2052,"494,000","405,999","396,252"
LOCKHEED MARTIN CORP,4.70,5/15/2046,"144,000","132,202","129,607"
LOCKHEED MARTIN CORP,3.80,3/1/2045,"1,000,000","805,380","795,470"
LOCKHEED MARTIN CORP,4.07,12/15/2042,"551,000","470,478","463,397"
LOCKHEED MARTIN CORP,5.72,6/1/2040,"71,000","73,351","73,366"
LOCKHEED MARTIN CORP,6.15,9/1/2036,"62,000","66,120","67,294"
LOCKHEED MARTIN CORP,4.50,5/15/2036,"139,000","132,670","130,447"
LOCKHEED MARTIN CORP,3.60,3/1/2035,"22,000","19,291","19,277"
LOUISIANA ST LOCAL GOVT ENVRNM,5.20,12/1/2039,"1,250,000","1,241,361","1,255,965"
LOWE S COS INC,5.85,4/1/2063,"1,177,000","1,216,432","1,148,505"
LOWE S COS INC,5.80,9/15/2062,"673,000","650,869","653,806"
LOWE S COS INC,4.45,4/1/2062,"300,000","228,363","233,499"
LOWE S COS INC,5.75,7/1/2053,"632,000","650,766","623,070"
LOWE S COS INC,4.25,4/1/2052,"3,773,000","3,141,590","2,965,993"
LOWE S COS INC,3.50,4/1/2051,"100,000","68,321","68,431"
LOWE S COS INC,3.00,10/15/2050,"1,034,000","654,260","647,315"
LOWE S COS INC,4.05,5/3/2047,"300,000","231,082","231,669"
LOWE S COS INC,3.70,4/15/2046,"1,286,000","958,437","944,323"
LOWE S COS INC,4.38,9/15/2045,"100,000","80,847","81,900"
LOWE S COS INC,2.80,9/15/2041,"1,096,000","791,742","751,615"
LOWE S COS INC,5.15,7/1/2033,"210,000","210,921","208,956"
LSB INDUSTRIES,6.25,10/15/2028,"999,000","946,805","963,735"
LYB INT FINANCE III,3.80,10/1/2060,"2,300,000","1,486,313","1,554,938"
