0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
VIRGINIA ELEC + POWER CO,2.95,11/15/2051,"15,000,000","14,639,043","9,373,800"
VIRGINIA ELEC + POWER CO,2.45,12/15/2050,"1,750,000","1,576,688","983,395"
VIRGINIA ELEC + POWER CO,6.00,1/15/2036,"43,400,000","46,387,225","44,645,580"
VIRGINIA ELEC + POWER CO,5.00,1/15/2034,"8,000,000","7,844,127","7,773,520"
VIRGINIA ELEC + POWER CO,5.00,4/1/2033,"3,000,000","2,969,161","2,921,460"
VISA INC,4.30,12/14/2045,"5,700,000","6,371,873","4,941,957"
VISA INC,2.70,4/15/2040,"3,000,000","2,760,660","2,186,490"
VISA INC,4.15,12/14/2035,"5,000,000","5,387,985","4,664,700"
VISTA OUTDOOR INC,4.50,3/15/2029,"4,400,000","4,235,090","4,414,124"
VISTAJET MALTA/VM HOLDS,9.50,6/1/2028,"400,000","344,528","351,232"
VISTAJET MALTA/VM HOLDS,7.88,5/1/2027,"125,000","107,767","110,434"
VISTRA CORP,1.00,12/31/2099,"2,000,000","2,034,958","2,015,720"
VISTRA CORP,5.00,7/31/2027,"44,961,000","43,835,967","43,502,016"
VISTRA CORP,5.50,9/1/2026,"32,719,000","32,191,293","32,279,257"
VISTRA OPERATIONS CO LLC,6.88,4/15/2032,"29,241,000","29,207,006","29,685,463"
VISTRA OPERATIONS CO LLC,7.75,10/15/2031,"58,414,000","59,525,192","60,844,022"
VISTRA OPERATIONS CO LLC,4.38,5/1/2029,"28,026,000","25,755,082","26,108,741"
VISTRA OPERATIONS CO LLC,5.63,2/15/2027,"58,557,000","57,446,903","57,575,585"
VITAL ENERGY INC,7.88,4/15/2032,"26,070,000","26,239,980","26,468,871"
VITAL ENERGY INC,9.75,10/15/2030,"3,200,000","3,174,001","3,494,368"
VITERRA FINANCE BV,3.20,4/21/2031,"30,940,000","30,665,690","26,703,695"
VMED O2 UK FINAN,4.75,7/15/2031,"2,651,000","2,391,733","2,237,338"
VMED O2 UK FINANCING I,7.75,4/15/2032,"10,200,000","10,192,997","9,950,610"
VMWARE LLC,2.20,8/15/2031,"15,000,000","14,979,029","12,190,650"
VOC ESCROW LTD,5.00,2/15/2028,"21,050,000","19,925,497","20,411,764"
VODAFONE GROUP PLC,5.75,2/10/2063,"20,000,000","19,825,468","18,957,200"
VODAFONE GROUP PLC,5.75,6/28/2054,"10,000,000","9,943,416","9,702,100"
VODAFONE GROUP PLC,5.63,2/10/2053,"18,000,000","17,808,745","17,236,440"
VODAFONE GROUP PLC,4.25,9/17/2050,"4,000,000","3,239,666","3,120,720"
VODAFONE GROUP PLC,4.88,6/19/2049,"20,872,000","20,687,634","18,063,255"
VODAFONE GROUP PLC,4.38,2/19/2043,"8,250,000","9,227,761","7,194,248"
VODAFONE GROUP PLC,5.00,5/30/2038,"36,600,000","45,248,968","35,022,906"
VODAFONE GROUP PLC,6.15,2/27/2037,"21,800,000","24,047,533","23,116,720"
VOYA FINANCIAL INC,5.70,7/15/2043,"19,065,000","21,029,132","18,433,186"
VT TOPCO INC,8.50,8/15/2030,"1,700,000","1,722,642","1,784,813"
WACHOVIA CORP,5.50,8/1/2035,"4,567,000","5,474,200","4,503,290"
WALMART INC,4.50,4/15/2053,"14,000,000","13,185,834","12,389,860"
WALMART INC,4.50,9/9/2052,"50,000,000","49,976,978","44,327,500"
WALMART INC,4.05,6/29/2048,"7,842,000","8,226,873","6,511,369"
WALMART INC,2.50,9/22/2041,"1,000,000","993,891","692,180"
WALT DISNEY COMPANY/THE,3.50,5/13/2040,"2,000,000","2,215,486","1,594,920"
WALT DISNEY COMPANY/THE,8.45,8/1/2034,"36,780,000","48,718,040","45,907,325"
WAND NEWCO 3 INC,7.63,1/30/2032,"23,750,000","24,166,481","24,532,325"
WAND NEWCO 3 INC,1.00,1/30/2031,"2,600,000","2,606,500","2,615,782"
WARNERMEDIA HOLDINGS INC,5.39,3/15/2062,"35,000,000","26,657,144","27,301,400"
WARNERMEDIA HOLDINGS INC,5.14,3/15/2052,"77,750,000","61,452,022","60,503,495"
WARNERMEDIA HOLDINGS INC,5.05,3/15/2042,"43,000,000","36,598,967","34,944,810"
WARNERMEDIA HOLDINGS INC,4.28,3/15/2032,"54,000,000","48,953,614","47,119,320"
WASH MULTIFAM ACQ INC,5.75,4/15/2026,"19,845,000","19,235,047","19,425,675"
WASTE CONNECTIONS INC,5.00,3/1/2034,"3,000,000","2,950,086","2,932,800"
WASTE CONNECTIONS INC,4.20,1/15/2033,"19,000,000","18,957,601","17,619,460"
WASTE CONNECTIONS INC,3.20,6/1/2032,"12,000,000","11,993,035","10,423,200"
WASTE MANAGEMENT INC,4.63,2/15/2033,"17,000,000","16,998,518","16,416,900"
