0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
CLEANAWAY WASTE MANAGEMENT L,"3,877,710","6,299,891","7,173,671"
CLEVO COMPANY,"1,370,000","1,843,827","2,259,298"
CLICKS GROUP LTD,"418,694","6,269,854","7,896,094"
CLINUVEL PHARMACEUTICALS LTD,"74,210","1,240,307","761,760"
CLP HOLDINGS LTD,"7,539,754","76,219,860","60,936,865"
CMC MAGNETICS CORP,"1,829,000","693,819","713,187"
CMGE TECHNOLOGY GROUP LTD,"3,502,000","896,667","408,180"
CMOC GROUP LTD A,"845,432","996,332","984,348"
CMOC GROUP LTD H,"10,292,000","7,173,145","9,412,965"
CNGR ADVANCED MATERIAL CO  A,"145,960","688,449","619,559"
CNH INDUSTRIAL NV,"1,628,671","18,595,926","16,498,468"
CNK INTERNATIONAL CO LTD,"158,899",0,0
CNNC HUA YUAN TITANIUM  A,"480,776","576,128","215,995"
CNOOC ENERGY TECHNOLOGY +  A,"1,502,200","659,372","847,727"
CNPC CAPITAL CO LTD A,"186,700","157,389","141,160"
CO FOR COOPERATIVE INSURANCE,"153,150","4,038,523","5,902,945"
COCA COLA BOTTLERS JAPAN HOL,"268,675","5,338,184","3,368,892"
COCA COLA EUROPACIFIC PARTNE,"382,580","17,617,723","27,878,686"
COCA COLA FEMSA SAB DE CV,"1,101,975","8,608,280","9,454,028"
COCA COLA FEMSA SAB SP ADR,"13,965","1,261,159","1,198,756"
COCA COLA HBC AG DI,"361,580","10,561,071","12,331,841"
COCHIN SHIPYARD LTD,"115,912","1,603,802","3,079,148"
COCHLEAR LTD,"125,525","18,235,416","27,845,056"
CODAN LTD,"255,942","1,424,429","2,056,300"
COFCO JOYCOME FOODS LTD,"3,997,000","1,331,114","849,846"
COFORGE LIMITED,"105,201","6,048,736","6,887,055"
COGNA EDUCACAO,"2,767,100","1,315,964","881,780"
COLES GROUP LTD,"3,802,743","39,776,201","43,250,449"
COLGATE PALMOLIVE (INDIA),"226,974","5,467,622","7,739,139"
COLLIERS INTL GR SUBORD VOT,"77,000","9,207,486","8,596,703"
COLLINS FOODS LTD,"195,733","1,103,250","1,189,558"
COLOPLAST B,"585,461","62,783,434","70,391,290"
COLOWIDE CO LTD,"123,693","1,555,244","1,538,669"
COLRUYT GROUP N.V,"96,444","3,335,714","4,608,066"
COM2US CORP,"15,544","1,016,877","431,936"
COM7 PCL F,"1,744,200","797,122","884,042"
COMET HOLDING AG REG,"12,604","2,416,931","5,077,544"
COMFORTDELGRO CORP LTD,"7,910,056","8,709,053","7,821,230"
COMMERCIAL BANK PSQC,"6,342,315","8,768,928","7,471,076"
COMMERZBANK AG,"1,882,134","30,175,204","28,613,695"
COMMONWEALTH BANK OF AUSTRAL,"2,916,990","175,452,268","248,153,739"
COMPAGNIE DE SAINT GOBAIN,"832,986","47,668,805","64,833,699"
