0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL AR8609,3.00,7/1/2043,"22,625","23,938","20,047"
FNMA POOL AR8929,3.00,1/1/2043,"7,456","7,887","6,615"
FNMA POOL AR8948,3.50,3/1/2028,"115,806","117,896","112,512"
FNMA POOL AR9900,3.50,4/1/2043,"3,095,764","3,348,735","2,828,219"
FNMA POOL AS0018,3.00,7/1/2043,"1,701,518","1,800,247","1,507,619"
FNMA POOL AS0026,3.50,7/1/2043,"18,384","19,653","16,794"
FNMA POOL AS0044,3.00,7/1/2043,"2,671,038","2,826,023","2,366,656"
FNMA POOL AS0317,4.00,8/1/2043,"2,052","2,202","1,922"
FNMA POOL AS0518,3.00,9/1/2043,"777,216","822,375","688,647"
FNMA POOL AS1075,3.00,11/1/2043,"3,116,907","3,298,249","2,761,715"
FNMA POOL AS4774,3.00,4/1/2045,"8,958","8,931","7,845"
FNMA POOL AS4805,3.50,4/1/2045,494,523,448
FNMA POOL AS5319,3.50,7/1/2045,409,432,371
FNMA POOL AS5459,3.50,7/1/2045,"16,008","17,614","14,608"
FNMA POOL AS5474,4.00,7/1/2045,"3,371,748","3,607,195","3,148,953"
FNMA POOL AS5696,3.50,8/1/2045,"2,436","2,572","2,206"
FNMA POOL AS5812,3.50,9/1/2045,"7,621,747","8,108,279","6,903,393"
FNMA POOL AS5943,4.00,10/1/2045,"10,816","11,623","10,101"
FNMA POOL AS6101,3.50,11/1/2045,"2,364,785","2,540,943","2,143,791"
FNMA POOL AS7245,3.50,5/1/2046,"988,288","1,001,289","890,554"
FNMA POOL AS8056,3.00,10/1/2046,"16,600,563","17,427,822","14,501,627"
FNMA POOL AS8269,3.00,11/1/2046,"99,711,880","103,195,879","87,104,544"
FNMA POOL AS8371,3.50,11/1/2046,"298,640","328,904","272,064"
FNMA POOL AS8483,3.00,12/1/2046,"4,271","4,222","3,731"
FNMA POOL AS8493,3.50,12/1/2046,"1,978,773","2,153,709","1,795,182"
FNMA POOL AS8784,3.00,2/1/2047,"1,583,006","1,658,673","1,382,855"
FNMA POOL AS9587,4.00,5/1/2047,"47,942,798","50,891,504","44,576,572"
FNMA POOL AS9619,4.50,5/1/2047,"8,251,043","8,986,735","7,923,901"
FNMA POOL AS9938,3.50,7/1/2047,"7,961,923","8,702,650","7,218,764"
FNMA POOL AT1572,3.00,5/1/2043,"1,916,175","2,027,207","1,697,814"
FNMA POOL AT2722,3.00,5/1/2043,"5,015,615","5,306,244","4,444,053"
FNMA POOL AT2724,3.00,5/1/2043,"1,737,365","1,838,036","1,539,381"
FNMA POOL AT3107,3.00,4/1/2043,"233,181","246,683","206,608"
FNMA POOL AT3164,3.00,4/1/2043,"5,165","5,464","4,577"
FNMA POOL AT3179,3.00,5/1/2043,"179,563","189,968","159,101"
FNMA POOL AT3359,3.00,6/1/2043,"108,120","114,390","95,799"
FNMA POOL AT4336,3.00,6/1/2043,"137,417","145,385","121,757"
FNMA POOL AT4943,3.50,5/1/2043,"1,412,648","1,477,979","1,290,563"
FNMA POOL AT5898,3.00,6/1/2043,"1,936,942","2,049,257","1,716,215"
FNMA POOL AT7585,3.50,6/1/2043,"3,231,615","3,354,174","2,952,215"
FNMA POOL AT7589,3.50,6/1/2043,"2,680,782","2,786,676","2,449,007"
FNMA POOL AT7590,4.00,5/1/2043,"294,612","311,706","275,932"
FNMA POOL AT7602,3.50,5/1/2043,"454,139","483,133","414,858"
FNMA POOL AT7893,1.00,8/1/2043,"2,613,509","2,688,719","2,657,725"
FNMA POOL AT8004,3.00,6/1/2043,"71,399","75,539","63,263"
FNMA POOL AT8064,3.00,7/1/2043,"2,366,298","2,503,601","2,096,643"
FNMA POOL AT8292,3.00,6/1/2043,"232,816","246,316","206,285"
FNMA POOL AT8326,3.00,6/1/2043,"248,065","262,449","219,796"
FNMA POOL AT8620,4.50,6/1/2043,"396,768","428,228","383,829"
