0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FLORIDA POWER + LIGHT CO,5.25,2/1/2041,"21,000","20,153","20,515"
FLORIDA POWER + LIGHT CO,5.69,3/1/2040,"41,000","41,229","41,540"
FLORIDA POWER + LIGHT CO,5.96,4/1/2039,"70,000","72,298","73,009"
FLORIDA POWER + LIGHT CO,5.95,2/1/2038,"754,000","806,437","791,790"
FLORIDA POWER + LIGHT CO,5.30,6/15/2034,"343,000","348,134","345,946"
FMG RESOURCES AUG 2006,6.13,4/15/2032,"1,290,000","1,199,113","1,275,359"
FMG RESOURCES AUG 2006,4.38,4/1/2031,"464,000","393,922","414,728"
FMG RESOURCES AUG 2006,4.50,9/15/2027,"800,000","748,559","763,872"
FOOT LOCKER INC,4.00,10/1/2029,"738,000","607,541","616,016"
FORD FOUNDATION/THE,2.82,6/1/2070,"100,000","58,928","58,166"
FORD FOUNDATION/THE,2.42,6/1/2050,"50,000","31,027","30,137"
FORD MOTOR CREDIT CO LLC,6.13,3/8/2034,"2,295,000","2,249,065","2,273,679"
FORD MOTOR CREDIT CO LLC,4.00,11/13/2030,"325,000","290,737","290,108"
FORTREA HOLDINGS INC,7.50,7/1/2030,"1,346,000","1,366,182","1,338,489"
FORTRESS TRANS + INFRAST,7.00,6/15/2032,"455,000","455,000","462,594"
FORTRESS TRANS + INFRAST,7.88,12/1/2030,"684,000","699,394","716,504"
FORTRESS TRANS + INFRAST,5.50,5/1/2028,"2,745,000","2,584,281","2,663,583"
FOUNDRY JV HOLDCO LLC,6.40,1/25/2038,"500,000","506,892","515,350"
FOUNDRY JV HOLDCO LLC,6.25,1/25/2035,"777,000","800,005","794,063"
FOUNDRY JV HOLDCO LLC,6.15,1/25/2032,"600,000","598,476","612,090"
FREEDOM MORTGAGE CORP,12.25,10/1/2030,"185,000","181,700","199,256"
FREEDOM MORTGAGE CORP,12.00,10/1/2028,"816,000","877,516","875,968"
FREEDOM MORTGAGE HOLD,9.13,5/15/2031,"315,000","315,000","306,826"
FREEDOM MORTGAGE HOLD,9.25,2/1/2029,"300,000","303,213","300,069"
FREEPORT INDONESIA PT,4.76,4/14/2027,"2,200,000","2,134,627","2,154,570"
FREEPORT MCMORAN INC,5.45,3/15/2043,"1,950,000","1,732,029","1,839,455"
FRONTIER COMMUNICATIONS,8.63,3/15/2031,"1,936,000","1,911,820","1,994,467"
FRONTIER COMMUNICATIONS,8.75,5/15/2030,"1,069,000","1,050,852","1,111,910"
FRONTIER COMMUNICATIONS,6.00,1/15/2030,"347,000","266,760","302,313"
FRONTIER COMMUNICATIONS,5.00,5/1/2028,"263,000","245,420","247,843"
FRONTIER COMMUNICATIONS,5.88,10/15/2027,"1,309,000","1,263,507","1,277,204"
GACI FIRST INVESTMENT,5.38,10/13/2122,"800,000","683,821","684,731"
GACI FIRST INVESTMENT,5.25,1/29/2034,"500,000","488,908","492,230"
GACI FIRST INVESTMENT,5.25,10/13/2032,"450,000","446,399","447,196"
GACI FIRST INVESTMENT,5.00,10/13/2027,"680,000","671,088","674,900"
GANNETT HOLDINGS LLC,6.00,11/1/2026,"730,000","697,341","695,741"
GAP INC/THE,3.88,10/1/2031,"1,463,000","1,214,056","1,220,756"
GAP INC/THE,3.63,10/1/2029,"263,000","200,198","227,440"
GARDA WORLD SECURITY COR,9.50,11/1/2027,"600,000","584,045","603,564"
GARTNER INC,3.75,10/1/2030,"2,049,000","1,845,801","1,837,769"
GARTNER INC,3.63,6/15/2029,"3,142,000","2,882,587","2,876,564"
GATX CORP,6.05,6/5/2054,"305,000","309,269","306,757"
GCI LLC,4.75,10/15/2028,"1,168,000","1,075,794","1,066,723"
GE CAPITAL INTL FUNDING,4.42,11/15/2035,"1,400,000","1,284,511","1,291,458"
GEMS MENASA KY LTD/GEMS,7.13,7/31/2026,"2,016,000","1,992,163","2,004,368"
GEN DIGITAL INC,7.13,9/30/2030,"580,000","580,682","593,717"
GEN DIGITAL INC,6.75,9/30/2027,"866,000","863,635","876,115"
GENERAL DYNAMICS CORP,3.60,11/15/2042,"36,000","28,594","28,356"
GENERAL DYNAMICS CORP,2.85,6/1/2041,"500,000","363,553","359,670"
GENERAL DYNAMICS CORP,4.25,4/1/2040,"693,000","610,938","607,810"
GENERAL ELECTRIC CO,4.50,3/11/2044,"1,000,000","861,036","869,320"
GENERAL ELECTRIC CO,5.88,1/14/2038,"250,000","252,808","256,910"
GENERAL MOTORS CO,5.40,4/1/2048,"200,000","163,604","179,132"
