0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
WASTE MANAGEMENT INC,4.95,7/3/2031,"10,000,000","9,939,300","9,932,500"
WASTE PRO USA INC,5.50,2/15/2026,"21,195,000","20,698,775","20,874,108"
WATCO COS LLC/FINANCE CO,6.50,6/15/2027,"12,875,000","12,633,861","12,824,530"
WEATHERFORD INTERNATIONA,8.63,4/30/2030,"49,660,000","50,487,440","51,520,760"
WEEKLEY HOMES LLC/ FINAN,4.88,9/15/2028,"1,332,000","1,332,908","1,233,765"
WELLS FARGO + COMPANY,1.00,4/25/2053,"11,000,000","9,730,102","9,411,160"
WELLS FARGO + COMPANY,1.00,4/4/2051,"157,820,000","145,955,636","143,878,181"
WELLS FARGO + COMPANY,4.75,12/7/2046,"25,956,000","27,613,133","21,974,869"
WELLS FARGO + COMPANY,4.40,6/14/2046,"9,716,000","9,347,764","7,842,950"
WELLS FARGO + COMPANY,4.65,11/4/2044,"43,208,000","45,374,413","36,499,526"
WELLS FARGO + COMPANY,5.61,1/15/2044,"6,000,000","5,812,842","5,760,660"
WELLS FARGO + COMPANY,1.00,4/30/2041,"12,000,000","9,687,851","8,801,760"
WELLS FARGO + COMPANY,1.00,4/24/2034,"15,000,000","15,009,706","14,836,500"
WELLS FARGO + COMPANY,1.00,7/25/2033,"72,000,000","72,172,806","69,310,800"
WELLS FARGO + COMPANY,1.00,3/2/2033,"105,000,000","102,657,443","91,150,500"
WELLS FARGO + COMPANY,1.00,2/11/2031,"8,220,000","8,175,630","7,111,615"
WELLS FARGO BANK NA,6.60,1/15/2038,"3,000,000","4,137,671","3,290,910"
WELLTOWER OP LLC,4.95,9/1/2048,"7,499,000","8,185,715","6,785,095"
WESCO DISTRIBUTION INC,6.63,3/15/2032,"35,735,000","35,851,720","36,137,019"
WESCO DISTRIBUTION INC,6.38,3/15/2029,"43,268,000","43,383,813","43,441,072"
WESCO DISTRIBUTION INC,7.25,6/15/2028,"62,373,000","63,601,532","63,559,958"
WESTERN ALLIANCE BANCORP,1.00,6/15/2031,"4,200,000","3,322,014","3,685,458"
WESTERN DIGITAL CORP,3.10,2/1/2032,"2,000,000","1,995,901","1,626,600"
WESTERN DIGITAL CORP,4.75,2/15/2026,"26,470,000","25,915,360","25,906,454"
WESTERN MIDSTREAM OPERAT,5.25,2/1/2050,"40,950,000","33,608,486","35,632,233"
WESTERN MIDSTREAM OPERAT,5.45,4/1/2044,"23,000,000","20,440,803","20,591,670"
WESTERN MIDSTREAM OPERAT,6.15,4/1/2033,"21,000,000","20,778,252","21,455,910"
WESTINGHOUSE AIR BRAKE,5.61,3/11/2034,"7,000,000","7,000,000","7,035,420"
WESTPAC BANKING CORP,1.00,11/18/2036,"22,000,000","22,000,000","18,064,200"
WESTPAC BANKING CORP,1.00,11/15/2035,"20,000,000","19,961,973","16,519,000"
WESTPAC BANKING CORP,1.00,7/24/2034,"8,595,000","8,824,613","7,943,671"
WESTPAC BANKING CORP,1.00,8/10/2033,"10,000,000","9,853,364","9,768,300"
WEYERHAEUSER CO,3.38,3/9/2033,"10,000,000","9,957,593","8,565,000"
WEYERHAEUSER CO,7.38,3/15/2032,"6,801,000","7,478,400","7,605,422"
WILLIAM CARTER,5.63,3/15/2027,"10,700,000","10,551,812","10,559,509"
WILLIAMS COMPANIES INC,5.10,9/15/2045,"39,800,000","40,642,222","35,890,048"
WILLIAMS COMPANIES INC,6.30,4/15/2040,"6,383,000","7,158,237","6,616,682"
WILLIAMS COMPANIES INC,5.65,3/15/2033,"23,000,000","23,656,183","23,226,550"
WILLIAMS COMPANIES INC,4.65,8/15/2032,"4,000,000","3,812,226","3,802,720"
WILLIAMS COMPANIES INC,2.60,3/15/2031,"9,000,000","8,782,246","7,610,130"
WILLIAMS SCOTSMAN INC,7.38,10/1/2031,"26,973,000","27,215,276","27,736,066"
WILLIAMS SCOTSMAN INC,6.63,6/15/2029,"23,306,000","23,325,621","23,503,635"
WILLIAMS SCOTSMAN INC,4.63,8/15/2028,"15,460,000","14,601,095","14,570,122"
WILLIAMS SCOTSMAN INC,6.13,6/15/2025,"14,138,000","13,993,219","14,121,317"
WILLIS NORTH AMERICA INC,5.90,3/5/2054,"20,000,000","19,903,451","19,412,200"
WILLIS NORTH AMERICA INC,3.88,9/15/2049,"14,432,000","14,996,879","10,382,236"
WILLIS NORTH AMERICA INC,5.35,5/15/2033,"25,500,000","25,411,325","24,995,355"
WINDSOR HOLDINGS III LLC,8.50,6/15/2030,"13,772,000","14,117,474","14,387,333"
WINDSTREAM ESCROW LLC,7.75,8/15/2028,"28,054,000","24,972,463","26,430,234"
WISCONSIN POWER + LIGHT,3.95,9/1/2032,"16,000,000","15,806,220","14,599,200"
WMG ACQUISITION CORP,3.00,2/15/2031,"13,550,000","11,630,194","11,679,016"
WMG ACQUISITION CORP,3.88,7/15/2030,"14,675,000","13,158,349","13,109,031"
WMG ACQUISITION CORP,3.75,12/1/2029,"23,393,000","20,915,786","21,177,449"
