0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL Q56064,4.00,5/1/2048,"43,365","45,893","40,337"
FED HM LN PC POOL Q56195,4.00,5/1/2048,"858,355","869,684","797,937"
FED HM LN PC POOL Q56225,3.50,5/1/2048,"480,084","467,732","432,580"
FED HM LN PC POOL Q56369,3.50,5/1/2048,"5,786,943","5,638,790","5,214,340"
FED HM LN PC POOL Q57797,4.00,8/1/2048,"906,740","918,731","843,418"
FED HM LN PC POOL Q57834,4.00,8/1/2048,"33,101,636","35,316,358","30,794,714"
FED HM LN PC POOL Q58277,3.50,9/1/2048,"1,040,641","1,013,796","937,662"
FED HM LN PC POOL Q58413,4.00,9/1/2048,"9,954,237","10,102,883","9,260,505"
FED HM LN PC POOL Q58478,4.00,9/1/2048,"20,000,028","21,337,901","18,606,184"
FED HM LN PC POOL Q58648,4.00,9/1/2048,"2,325,858","2,360,297","2,163,764"
FED HM LN PC POOL Q58741,4.00,9/1/2048,"1,337,738","1,427,474","1,244,508"
FED HM LN PC POOL Q58806,4.00,8/1/2048,"499,086","503,900","464,304"
FED HM LN PC POOL Q58974,4.00,10/1/2048,"1,320,334","1,325,371","1,228,317"
FED HM LN PC POOL Q59044,4.50,9/1/2048,"13,167,401","13,529,489","12,680,667"
FED HM LN PC POOL Q59065,4.00,10/1/2048,"18,560,550","18,631,355","17,267,026"
FED HM LN PC POOL Q59077,4.00,10/1/2048,"2,916,231","2,927,356","2,712,993"
FED HM LN PC POOL Q59367,4.00,10/1/2048,"6,504,755","6,527,851","6,051,425"
FED HM LN PC POOL Q59742,4.00,11/1/2048,"21,691,540","21,814,837","20,179,811"
FED HM LN PC POOL Q59962,3.50,7/1/2048,"22,886,645","23,584,899","20,752,999"
FED HM LN PC POOL Q63540,3.50,5/1/2049,"2,142,950","2,208,606","1,924,250"
FED HM LN PC POOL QA0958,3.00,7/1/2049,"2,013,136","2,125,959","1,744,876"
FED HM LN PC POOL QA1204,3.00,7/1/2049,"5,869,937","5,914,703","5,080,442"
FED HM LN PC POOL QA1207,3.00,7/1/2049,"5,135,230","5,179,749","4,450,936"
FED HM LN PC POOL QA2505,3.00,9/1/2049,"8,823,546","7,490,894","7,613,341"
FED HM LN PC POOL QA4907,3.00,6/1/2049,"2,537,506","2,623,718","2,213,896"
FED HM LN PC POOL QA6656,3.00,2/1/2050,"5,661,730","4,858,063","4,884,754"
FED HM LN PC POOL QA9424,2.50,5/1/2050,"1,004,631","846,208","843,422"
FED HM LN PC POOL QA9842,2.50,5/1/2050,"2,514,813","2,118,245","2,110,494"
FED HM LN PC POOL QB0875,2.50,7/1/2050,"1,823,081","1,535,573","1,529,412"
FED HM LN PC POOL QB2170,2.50,8/1/2050,"1,029,276","866,948","862,840"
FED HM LN PC POOL QB2765,2.50,9/1/2050,"18,187,642","19,071,126","14,992,366"
FED HM LN PC POOL QB2834,2.50,9/1/2050,"3,094,168","2,606,167","2,593,835"
FED HM LN PC POOL QB3887,2.50,9/1/2050,"3,987,114","3,358,282","3,341,159"
FED HM LN PC POOL QB5146,2.00,11/1/2050,"4,877,339","3,875,739","3,863,780"
FED HM LN PC POOL QB6055,1.50,12/1/2050,"1,787,742","1,308,602","1,351,485"
FED HM LN PC POOL QB6503,2.50,11/1/2050,"1,084,400","913,360","908,046"
FED HM LN PC POOL QB6635,2.50,12/1/2050,"507,281","427,266","424,782"
FED HM LN PC POOL QB6725,2.50,12/1/2050,"923,045","777,450","772,646"
FED HM LN PC POOL QB6834,2.50,12/1/2050,"11,931,145","12,508,055","9,809,295"
FED HM LN PC POOL QB7011,2.50,12/1/2050,"6,240,705","6,442,715","5,162,877"
FED HM LN PC POOL QB7033,2.50,12/1/2050,"2,792,156","2,351,741","2,337,209"
FED HM LN PC POOL QB7592,2.50,1/1/2051,"26,145,473","27,298,147","21,487,636"
FED HM LN PC POOL QB8063,2.50,1/1/2051,"6,711,415","7,017,040","5,517,849"
FED HM LN PC POOL QB8159,2.50,1/1/2051,"2,154,009","1,744,632","1,772,250"
FED HM LN PC POOL QB8670,2.50,2/1/2051,"23,528,821","24,645,812","19,337,143"
FED HM LN PC POOL QB9659,2.50,3/1/2051,"1,039,404","857,894","865,377"
FED HM LN PC POOL QC0145,2.00,3/1/2051,"9,109,408","7,198,573","7,274,932"
FED HM LN PC POOL QC0393,3.00,4/1/2051,"5,684,895","4,885,027","4,941,512"
FED HM LN PC POOL QC0394,3.00,4/1/2051,"4,136,803","3,554,753","3,585,759"
