0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL BJ9380,3.50,1/1/2048,"521,616","570,165",
FNMA POOL BJ9906,3.50,3/1/2048,"861,497","948,935",
FNMA POOL BK0161,3.50,2/1/2048,"38,537","38,216",
FNMA POOL BK0766,3.50,3/1/2048,"174,751","170,283",
FNMA POOL BK1193,3.50,2/1/2048,"52,110","51,675",
FNMA POOL BK1791,3.50,3/1/2048,"45,240","44,083",
FNMA POOL BK1793,3.50,3/1/2048,"140,384","139,211",
FNMA POOL BK2738,2.50,7/1/2050,"2,914,608","2,454,961",
FNMA POOL BK2780,2.50,7/1/2050,"8,227,876","8,624,207",
FNMA POOL BK4810,4.00,9/1/2048,"46,345,553","47,116,473","43,060,519"
FNMA POOL BK7146,3.50,6/1/2048,"587,431","634,716",
FNMA POOL BK7274,4.00,12/1/2048,"2,101,961","2,224,067",
FNMA POOL BK8439,2.00,1/1/2041,"14,395,004","14,872,376","12,080,767"
FNMA POOL BM1096,1.00,4/1/2044,"16,084,614","17,464,642","15,146,818"
FNMA POOL BM1456,1.00,6/1/2047,"3,733,427","3,963,776",
FNMA POOL BM1630,1.00,4/1/2046,"18,375,083","19,972,960","17,303,744"
FNMA POOL BM1822,1.00,9/1/2047,"594,069","649,397",
FNMA POOL BM1937,1.00,5/1/2047,"9,106","10,028",
FNMA POOL BM1938,1.00,11/1/2046,"610,495","667,044",
FNMA POOL BM1952,1.00,10/1/2047,"897,840","981,496",
FNMA POOL BM1957,1.00,11/1/2047,"35,443","35,148",
FNMA POOL BM3122,1.00,10/1/2047,"17,212,576","17,925,688","15,555,834"
FNMA POOL BM3282,1.00,12/1/2047,"146,659","161,560",
FNMA POOL BM3326,1.00,12/1/2047,"136,935","150,849",
FNMA POOL BM3327,1.00,12/1/2047,"6,646","7,266",
FNMA POOL BM3548,1.00,4/1/2046,"7,105,916","7,559,605",
FNMA POOL BM3663,1.00,4/1/2047,"25,851,519","27,109,686","22,582,914"
FNMA POOL BM3788,1.00,3/1/2048,"10,729,787","11,628,963",
FNMA POOL BM4029,1.00,5/1/2048,"10,426,773","10,444,717",
FNMA POOL BM4596,1.00,3/1/2048,"8,178,292","8,866,825",
FNMA POOL BM4737,1.00,6/1/2048,"14,514,215","15,732,343","13,117,195"
FNMA POOL BM4752,1.00,6/1/2045,"19,846,191","21,719,171","18,689,080"
FNMA POOL BM4858,1.00,8/1/2048,"18,105,775","18,615,849","16,894,794"
FNMA POOL BM5024,1.00,11/1/2048,"53,630,535","54,555,032","46,791,011"
FNMA POOL BM5126,1.00,1/1/2048,"19,947,848","20,862,576","18,027,831"
FNMA POOL BM5221,1.00,9/1/2046,"974,320","987,175",
FNMA POOL BM5312,1.00,6/1/2045,"2,625,783","2,873,591",
FNMA POOL BM5388,1.00,1/1/2047,"17,873,230","19,071,260","16,105,711"
FNMA POOL BM5457,1.00,11/1/2045,"2,401,286","2,628,516",
FNMA POOL BM5575,1.00,3/1/2046,"10,336,984","11,110,549",
FNMA POOL BM5742,1.00,7/1/2047,"11,283,425","12,134,190","10,307,110"
FNMA POOL BM5843,1.00,1/1/2048,"2,173,039","2,327,364",
FNMA POOL BM5915,1.00,11/1/2046,"51,660,746","52,503,455","45,243,080"
FNMA POOL BN2530,3.50,2/1/2049,"95,878","97,775",
FNMA POOL BN2844,3.50,11/1/2048,"230,565","224,639",
FNMA POOL BN6890,2.00,2/1/2041,"14,564,390","15,037,864","12,222,922"
FNMA POOL BN7748,3.50,9/1/2049,"23,953,579","25,473,437","21,479,777"
FNMA POOL BO0556,3.00,7/1/2049,"4,112,266","4,188,712",
FNMA POOL BO2650,3.50,6/1/2049,"4,472,487","4,704,651",
