0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
GRUPO CEMENTOS CHIHUAHUA,"263,600","2,253,233","2,471,305"
GRUPO COMERCIAL CHEDRAUI SA,"677,700","2,878,173","4,709,530"
GRUPO DE MODA SOMA SA,"682,700","916,989","754,672"
GRUPO ELEKTRA SAB DE CV,"67,979","4,264,416","3,941,622"
GRUPO FINANCIERO BANORTE O,"5,735,103","42,133,491","44,713,110"
GRUPO FINANCIERO INBURSA O,"3,656,353","7,150,579","8,692,370"
GRUPO HERDEZ SAB SERIES,"10,171","28,904","29,419"
GRUPO MEXICO SAB DE CV SER B,"5,570,000","30,567,738","29,977,054"
GRUPO SBF SA,"46,200","103,300","99,812"
GRUPO TELEVISA SAB SER CPO,"3,469,625","6,520,010","1,897,474"
GRUPO TRAXION SAB DE CV,"559,200","895,960","832,738"
GS ENGINEERING + CONSTRUCT,"106,352","3,065,892","1,161,166"
GS HOLDINGS,"127,597","4,657,281","4,347,481"
GS RETAIL CO LTD,"64,769","1,740,319","981,073"
GS YUASA CORP,"144,700","3,607,591","2,866,835"
GSK PLC,"14,486,074","299,615,353","280,079,565"
GUANGDONG ELECTRIC POWER B,"1,331,100","363,150","358,034"
GUANGDONG FENGHUA ADVANCED A,"137,200","284,346","245,428"
GUANGDONG HAID GROUP CO A,"68,396","505,151","440,795"
GUANGDONG HEC TECHNOLOGY H A,"118,500","141,871","114,269"
GUANGDONG HONGDA HOLDIN A,"91,100","338,208","251,183"
GUANGDONG INVESTMENT LTD,"4,944,355","6,175,296","2,894,217"
GUANGDONG KINLONG HARDWARE A,"25,700","137,070","91,066"
GUANGDONG PROVINCIAL EXPR B,"657,783","509,108","609,138"
GUANGDONG XINBAO ELECTRICA A,"111,966","266,882","215,779"
GUANGDONG ZHONGSHENG PHA A,"109,600","277,780","171,587"
GUANGHUI ENERGY CO LTD A,"274,900","327,140","252,279"
GUANGSHEN RAILWAY CO LTD H,"2,192,711","701,372","595,485"
GUANGXI GUIGUAN ELECTRIC A,"194,086","181,134","203,901"
GUANGZHOU AUTOMOBILE GROUP A,"168,766","223,061","178,919"
GUANGZHOU AUTOMOBILE GROUP H,"5,830,104","4,543,394","2,061,039"
GUANGZHOU BAIYUNSHAN PHAR A,"62,991","272,048","253,060"
GUANGZHOU BAIYUNSHAN PHARM H,"288,000","922,058","761,754"
GUANGZHOU GREAT POWER ENER A,"26,700","98,115","67,073"
GUANGZHOU HAIGE COMMUNICAT A,"106,700","156,544","151,409"
GUANGZHOU KINGMED DIAGNOST A,"23,439","141,460","87,293"
GUANGZHOU R+F PROPERTIES   H,"2,372,400","461,852","267,406"
GUANGZHOU SHIYUAN ELECTRON A,"54,693","256,549","221,219"
GUANGZHOU TINCI MATERIALS  A,"87,322","345,634","210,042"
GUANGZHOU WONDFO BIOTECH C A,"21,040","83,652","70,318"
GUARARAPES CONFECCOES SA,"118,600","166,886","148,612"
GUDENG PRECISION INDUSTRIAL,"89,829","913,046","1,236,338"
