0,1,2,3,4,5
,,Foreign Issued Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
SAUDI INTERNATIONAL BOND,5.50,10/25/2032,"70,500,000","74,146,427","71,998,125"
SAUDI INTERNATIONAL BOND,3.25,10/22/2030,"14,300,000","13,354,083","12,865,531"
SAUDI INTERNATIONAL BOND,4.50,4/17/2030,"47,900,000","47,619,475","46,388,156"
SAUDI INTERNATIONAL BOND,4.75,1/16/2030,"7,600,000","7,550,502","7,429,000"
SAUDI INTERNATIONAL BOND,4.38,4/16/2029,"34,200,000","33,988,964","33,312,938"
SAUDI INTERNATIONAL BOND,3.63,3/4/2028,"42,200,000","40,862,913","40,195,500"
SAUDI INTERNATIONAL BOND,3.25,10/26/2026,"10,000,000","9,509,220","9,593,750"
SAUDI INTERNATIONAL BOND,2.90,10/22/2025,"2,500,000","2,459,370","2,420,313"
SHARJAH SUKUK PROGRAM,3.89,4/4/2030,"10,700,000","9,881,308","9,740,344"
SHARJAH SUKUK PROGRAM,3.23,10/23/2029,"7,500,000","6,909,910","6,667,969"
SHARJAH SUKUK PROGRAM,4.23,3/14/2028,"20,300,000","19,631,417","19,297,688"
SHARJAH SUKUK PROGRAM,3.85,4/3/2026,"15,000,000","14,641,516","14,465,625"
STATE OF QATAR,4.40,4/16/2050,"58,700,000","54,073,306","51,472,563"
STATE OF QATAR,4.82,3/14/2049,"56,400,000","55,674,626","52,751,625"
STATE OF QATAR,5.10,4/23/2048,"92,700,000","94,212,844","90,266,625"
STATE OF QATAR,4.63,6/2/2046,"33,000,000","32,010,553","30,236,250"
STATE OF QATAR,5.75,1/20/2042,"39,300,000","43,451,863","41,707,125"
STATE OF QATAR,6.40,1/20/2040,"34,057,000","39,531,144","38,207,697"
STATE OF QATAR,4.75,5/29/2034,"7,500,000","7,460,238","7,514,100"
STATE OF QATAR,9.75,6/15/2030,"13,700,000","17,416,437","17,274,844"
STATE OF QATAR,3.75,4/16/2030,"12,700,000","12,345,626","12,096,750"
STATE OF QATAR,4.63,5/29/2029,"7,500,000","7,463,030","7,481,250"
STATE OF QATAR,4.00,3/14/2029,"45,900,000","45,203,449","44,494,313"
STATE OF QATAR,4.50,4/23/2028,"18,700,000","18,659,769","18,501,313"
STATE OF QATAR,3.25,6/2/2026,"55,900,000","54,754,498","54,048,313"
TRINIDAD + TOBAGO,6.40,6/26/2034,"68,640,000","68,640,000","68,168,100"
TRINIDAD + TOBAGO,5.95,1/14/2031,"68,400,000","67,953,195","67,502,250"
TRINIDAD + TOBAGO,4.50,6/26/2030,"16,800,000","16,051,679","15,403,500"
TRINIDAD + TOBAGO,4.50,8/4/2026,"32,700,000","32,246,479","31,800,750"
TUNISIAN REPUBLIC,5.75,1/30/2025,"22,500,000","20,205,319","21,375,000"
TURK IHRACAT KR BK,7.50,2/6/2028,"32,700,000","32,451,003","32,700,000"
TURK IHRACAT KR BK,9.00,1/28/2027,"38,500,000","38,495,333","40,003,906"
TURK IHRACAT KR BK,9.38,1/31/2026,"28,400,000","29,279,171","29,420,625"
UAE INT L GOVT BOND,3.25,10/19/2061,"6,600,000","4,974,918","4,452,938"
UAE INT L GOVT BOND,4.95,7/7/2052,"25,800,000","25,758,664","24,227,813"
UAE INT L GOVT BOND,2.88,10/19/2041,"21,600,000","17,089,682","15,788,250"
UAE INT L GOVT BOND,4.86,7/2/2034,"17,000,000","16,998,472","16,978,750"
UNITED MEXICAN STATES,5.75,12/31/2099,"69,300,000","59,913,740","57,324,094"
UNITED MEXICAN STATES,6.40,5/7/2054,"45,900,000","45,594,166","43,662,375"
UNITED MEXICAN STATES,6.34,5/4/2053,"96,591,000","96,388,406","90,892,131"
UNITED MEXICAN STATES,4.40,2/12/2052,"200,000","154,712","145,400"
UNITED MEXICAN STATES,5.55,1/21/2045,"15,000,000","14,508,480","13,532,813"
UNITED MEXICAN STATES,4.75,3/8/2044,"38,600,000","31,816,284","30,937,900"
UNITED MEXICAN STATES,4.28,8/14/2041,"44,500,000","36,547,876","34,554,250"
UNITED MEXICAN STATES,6.05,1/11/2040,"37,900,000","38,192,704","36,715,625"
UNITED MEXICAN STATES,6.00,5/7/2036,"76,500,000","75,787,295","74,479,062"
UNITED MEXICAN STATES,6.35,2/9/2035,"29,064,000","30,204,084","29,223,852"
UNITED MEXICAN STATES,3.50,2/12/2034,"88,300,000","74,660,468","71,832,050"
UNITED MEXICAN STATES,4.75,4/27/2032,"78,912,000","75,303,602","72,944,280"
