0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
EMPRESA DE TRANSPORTE ME,3.69,9/13/2061,"8,600,000","5,986,054","5,635,688"
EMPRESA DE TRANSPORTE ME,4.70,5/7/2050,"25,966,000","22,460,708","21,129,833"
EMPRESA DE TRANSPORTE ME,5.00,1/25/2047,"12,900,000","11,651,321","11,106,094"
EMPRESA DE TRANSPORTE ME,3.65,5/7/2030,"12,500,000","11,631,163","11,371,094"
EMPRESA NACIONAL DEL PET,4.50,9/14/2047,"14,400,000","11,050,155","10,696,500"
EMPRESA NACIONAL DEL PET,6.15,5/10/2033,"51,000,000","50,936,222","50,898,000"
EMPRESA NACIONAL DEL PET,3.45,9/16/2031,"18,600,000","16,110,283","15,815,813"
EMPRESA NACIONAL DEL PET,5.25,11/6/2029,"41,700,000","40,505,438","40,655,980"
EMPRESA NACIONAL DEL PET,3.75,8/5/2026,"20,400,000","19,643,330","19,526,625"
EMRLD BOR / EMRLD CO ISS,6.75,7/15/2031,"23,718,000","23,743,700","24,028,469"
EMRLD BOR / EMRLD CO ISS,6.63,12/15/2030,"77,508,000","77,399,151","78,173,794"
ENBRIDGE INC,3.40,8/1/2051,"10,154,000","7,280,881","6,864,307"
ENBRIDGE INC,4.50,6/10/2044,"9,059,000","8,182,520","7,486,629"
ENBRIDGE INC,5.63,4/5/2034,"20,000,000","19,931,833","19,969,400"
ENBRIDGE INC,5.70,3/8/2033,"60,000,000","61,168,535","60,483,600"
ENCINO ACQUISITION PARTN,8.75,5/1/2031,"14,155,000","14,425,076","14,758,145"
ENCINO ACQUISITION PARTN,8.50,5/1/2028,"22,410,000","21,485,594","22,841,393"
ENCOMPASS HEALTH CORP,4.75,2/1/2030,"27,422,000","25,724,048","25,651,361"
ENCOMPASS HEALTH CORP,4.50,2/1/2028,"29,214,000","27,917,134","27,800,042"
ENCORE CAPITAL GROUP INC,8.50,5/15/2030,"9,750,000","9,759,514","9,914,190"
ENCORE CAPITAL GROUP INC,9.25,4/1/2029,"22,400,000","22,767,197","23,346,848"
ENDO FINANCE HOLDINGS,8.50,4/15/2031,"18,106,000","18,407,461","18,729,209"
ENERFLEX LTD,9.00,10/15/2027,"10,950,000","10,715,069","11,115,236"
ENERGIZER HOLDINGS INC,4.38,3/31/2029,"30,981,000","27,502,532","28,005,585"
ENERGIZER HOLDINGS INC,4.75,6/15/2028,"16,965,000","15,602,993","15,887,553"
ENERGY TRANSFER LP,6.05,9/1/2054,"10,000,000","9,946,149","9,815,300"
ENERGY TRANSFER LP,1.00,5/15/2054,"14,850,000","15,456,310","15,539,486"
ENERGY TRANSFER LP,5.95,5/15/2054,"20,000,000","19,043,349","19,374,000"
ENERGY TRANSFER LP,5.00,5/15/2050,"71,500,000","60,803,755","60,772,140"
ENERGY TRANSFER LP,6.25,4/15/2049,"28,600,000","29,163,871","28,491,892"
ENERGY TRANSFER LP,6.00,6/15/2048,"6,000,000","5,731,075","5,789,580"
ENERGY TRANSFER LP,5.40,10/1/2047,"53,500,000","51,776,308","47,858,960"
ENERGY TRANSFER LP,5.30,4/15/2047,"11,150,000","11,262,302","9,872,210"
ENERGY TRANSFER LP,6.13,12/15/2045,"15,000,000","15,153,809","14,700,150"
ENERGY TRANSFER LP,5.35,5/15/2045,"8,600,000","7,902,312","7,696,226"
ENERGY TRANSFER LP,6.50,2/1/2042,"18,500,000","21,762,621","19,166,185"
ENERGY TRANSFER LP,7.50,7/1/2038,"28,847,000","31,153,758","32,807,693"
ENERGY TRANSFER LP,6.63,10/15/2036,"16,750,000","17,449,748","17,683,310"
ENERGY TRANSFER LP,4.90,3/15/2035,"6,900,000","6,757,459","6,417,414"
ENERGY TRANSFER LP,5.60,9/1/2034,"10,000,000","9,974,170","9,924,100"
ENERGY TRANSFER LP,5.55,5/15/2034,"25,000,000","24,890,817","24,683,750"
ENERGY TRANSFER LP,6.55,12/1/2033,"25,000,000","24,973,517","26,452,500"
ENERGY TRANSFER LP,5.75,2/15/2033,"10,000,000","10,184,747","10,084,600"
ENLINK MIDSTREAM LLC,6.50,9/1/2030,"15,050,000","15,189,583","15,391,635"
ENLINK MIDSTREAM PARTNER,5.45,6/1/2047,"11,800,000","9,535,699","10,233,314"
ENTEGRIS INC,5.95,6/15/2030,"66,039,000","64,237,470","65,376,629"
ENTEGRIS INC,3.63,5/1/2029,"6,000,000","5,383,482","5,401,560"
ENTERGY ARKANSAS LLC,5.75,6/1/2054,"5,000,000","4,977,855","4,959,200"
ENTERGY ARKANSAS LLC,3.35,6/15/2052,"17,400,000","16,442,720","11,687,406"
ENTERGY ARKANSAS LLC,5.45,6/1/2034,"20,000,000","20,033,555","20,030,200"
ENTERGY ARKANSAS LLC,5.15,1/15/2033,"14,899,000","15,015,852","14,710,379"
ENTERGY CORP,3.75,6/15/2050,"6,750,000","7,162,407","4,768,335"
ENTERGY LOUISIANA LLC,5.70,3/15/2054,"15,000,000","14,978,627","14,783,700"
