0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
GNMA II POOL MA6935,4.50,10/20/2050,"1,205,262","1,143,761","1,159,969"
GNMA II POOL MA6994,2.00,11/20/2050,"826,898,418","669,245,068","670,404,833"
GNMA II POOL MA6996,3.00,11/20/2050,"16,633,703","14,966,986","14,556,627"
GNMA II POOL MA6997,3.50,11/20/2050,"30,534,118","27,140,917","27,626,960"
GNMA II POOL MA7051,2.00,12/20/2050,"330,580,885","263,866,416","267,947,156"
GNMA II POOL MA7053,3.00,12/20/2050,"4,185,429","3,687,632","3,661,755"
GNMA II POOL MA7054,3.50,12/20/2050,"66,573,782","69,649,934","60,083,658"
GNMA II POOL MA7137,3.00,1/20/2051,"96,518,565","97,499,883","84,418,514"
GNMA II POOL MA7139,4.00,1/20/2051,"26,632,962","24,859,562","24,888,046"
GNMA II POOL MA7140,4.50,1/20/2051,"56,813","53,914","54,674"
GNMA II POOL MA7193,2.50,2/20/2051,"26,827","33,220","22,594"
GNMA II POOL MA7195,3.50,2/20/2051,"9,030,800","8,027,008","8,170,976"
GNMA II POOL MA7197,4.50,2/20/2051,"5,063,092","4,804,724","4,872,458"
GNMA II POOL MA7257,3.50,3/20/2051,"25,959,744","23,074,079","23,488,113"
GNMA II POOL MA7990,4.00,4/20/2052,"206,831,017","196,141,857","191,118,528"
GNMA II POOL MA8046,4.50,5/20/2052,"23,646,195","22,545,268","22,507,391"
GNMA II POOL MA8101,4.50,6/20/2052,"49,659,550","46,650,431","47,267,939"
GNMA II POOL MA8102,5.00,6/20/2052,"18,227,541","18,069,167","17,757,090"
GNMA II POOL MA8147,2.50,7/20/2052,"17,732,579","14,881,683","14,909,274"
GNMA II POOL MA8151,4.50,7/20/2052,"3,976,741","3,800,771","3,785,221"
GNMA II POOL MA8197,2.50,8/20/2052,"23,239,816","19,507,284","19,539,673"
GNMA II POOL MA8201,4.50,8/20/2052,"112,668,351","107,993,913","107,242,227"
GNMA II POOL MA8264,2.50,9/20/2052,"12,902,529","10,813,846","10,848,245"
GNMA II POOL MA8268,4.50,9/20/2052,"81,671,731","80,910,416","77,738,408"
GNMA II POOL MA8343,2.50,10/20/2052,"2,100,656","1,747,344","1,765,680"
GNMA II POOL MA8347,4.50,10/20/2052,"192,695,927","191,578,143","183,415,662"
GNMA II POOL MA8423,2.50,11/20/2052,"6,853,991","5,798,632","5,762,728"
GNMA II POOL MA8427,4.50,11/20/2052,"333,888,675","316,612,687","317,808,546"
GNMA II POOL MA8485,2.50,12/20/2052,"12,141,483","10,271,902","10,209,867"
GNMA II POOL MA8489,4.50,12/20/2052,"7,300,577","6,923,374","6,948,981"
GNMA II POOL MA8642,2.50,2/20/2053,"92,315,815","78,099,701","77,901,013"
GNMA II POOL MA8724,4.50,3/20/2053,"137,715,199","130,063,877","131,082,815"
GNMA II POOL MA9100,2.50,8/20/2053,"51,230","43,339","43,084"
GNMA II POOL MA9165,2.50,9/20/2053,"9,583,315","8,088,797","8,059,496"
GNMA II POOL MA9235,2.50,10/20/2053,"17,766,393","15,164,842","14,935,917"
GNMA II POOL MA9238,4.00,10/20/2053,"10,696,460","10,069,789","9,883,754"
GNMA II POOL MA9299,2.50,10/20/2053,"4,210,489","3,553,197","3,539,040"
GNMA II POOL MA9356,2.50,12/20/2053,"13,148,937","11,158,544","11,054,097"
GNMA II POOL MA9417,2.50,12/20/2053,"14,176,999","12,031,012","11,920,561"
GNMA II POOL MA9420,4.00,1/20/2054,"10,215,114","9,288,982","9,439,095"
GNMA II POOL MA9482,2.50,2/20/2054,"9,280,789","7,887,421","7,800,775"
GNMA II POOL MA9535,2.50,3/20/2054,"13,389,544","11,341,672","11,258,438"
GNMA II POOL MA9536,3.00,3/20/2054,"11,019,920","9,712,240","9,652,004"
GNMA II POOL MA9537,3.50,3/20/2054,"10,851,089","9,894,983","9,817,956"
GNMA II POOL MA9544,7.00,3/20/2054,"249,870,315","255,512,281","254,788,847"
GNMA II POOL MA9599,2.50,4/20/2054,"17,613,393","14,466,134","14,804,573"
GNMA II POOL MA9600,3.00,4/20/2054,"11,957,992","10,428,943","10,461,829"
GNMA II POOL MA9601,3.50,4/20/2054,"11,442,389","10,304,376","10,331,841"
GNMA II POOL MA9608,7.00,4/20/2054,"312,226,176","319,268,693","318,776,016"
