0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
BTS GROUP HOLDINGS PCL FORGN,"12,140,500","3,964,076","1,482,102"
BTS GROUP HOLDINGS PCL NVDR,"2,018,200","280,937","246,466"
BUCHER INDUSTRIES AG REG,"11,696","3,709,702","4,711,769"
BUDWEISER BREWING CO APAC LT,"2,734,321","8,318,082","3,222,092"
BUKALAPAK.COM PT TBK,"101,932,200","1,383,834","865,258"
BUMI ARMADA BERHAD,"7,228,700","956,366","858,097"
BUMI SERPONG DAMAI PT,"13,461,500","1,055,544","785,171"
BUMRUNGRAD HOSPITAL FOREIGN,"845,100","4,852,614","5,688,118"
BUMRUNGRAD HOSPITAL PCL NVDR,"1,732,417","9,432,456","11,660,386"
BUNKA SHUTTER CO LTD,"90,900","732,341","995,126"
BUNZL PLC,"609,290","16,880,749","23,183,361"
BUPA ARABIA FOR COOPERATIVE,"150,086","6,416,263","10,281,507"
BURBERRY GROUP PLC,"623,098","10,870,726","6,914,391"
BURCKHARDT COMPRESSION HOLDI,"5,563","2,663,266","3,652,539"
BURE EQUITY AB,"93,618","1,763,483","3,155,906"
BUREAU VERITAS SA,"651,910","15,885,383","18,068,665"
BURJEEL HOLDINGS PLC,"554,677","512,051","398,679"
BURSA MALAYSIA BHD,"1,378,350","2,226,091","2,582,856"
BUZZI SPA,"156,687","4,089,046","6,310,791"
BY HEALTH CO LTD A,"52,200","120,400","96,882"
BYD CO LTD  A,"92,926","2,979,975","3,185,221"
BYD CO LTD H,"1,710,093","35,940,965","50,817,494"
BYD ELECTRONIC INTL CO LTD,"1,247,500","3,518,206","6,231,588"
C ANIMAL HEALTH,"7,317,731",0,1
C FIBER OPTIC,"2,239,200",0,0
C UYEMURA + CO LTD,"18,400","927,331","1,270,821"
C+A MODAS LTDA,"243,600","509,966","409,622"
C+D INTERNATIONAL INVESTMENT,"1,202,000","3,487,844","2,235,490"
C+S PAPER CO LTD A,"119,700","136,468","113,456"
CAE INC,"419,310","6,880,955","7,786,522"
CAFE DE CORAL HOLDINGS LTD,"558,000","625,162","574,627"
CAITONG SECURITIES CO LTD A,"196,797","205,658","178,177"
CAIXA SEGURIDADE PARTICIPACO,"1,824,550","4,160,811","4,700,637"
CAIXABANK SA,"8,759,612","37,939,434","46,407,036"
CAJA DE AHORROS DEL MEDITERR,"163,949",0,0
CAL COMP ELECTRONICS NVDR,"2,629,000","253,980","280,828"
CALBEE INC,"119,700","2,830,652","2,298,611"
CALIN TECHNOLOGY CO LTD,"25,000","36,680","38,184"
CAMECO CORP,"738,300","32,165,128","36,317,608"
CAMTEK LTD,"48,473","3,867,715","6,021,810"
CAN FIN HOMES LTD,"134,769","951,725","1,479,150"
CAN IMPERIAL BK OF COMMERCE,"1,697,870","73,111,487","80,715,677"
