0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL ZM2558,3.00,1/1/2047,"42,430","42,518","37,066"
FED HM LN PC POOL ZM2778,3.00,3/1/2047,"12,557","12,120","10,956"
FED HM LN PC POOL ZM3309,3.50,5/1/2047,"3,352,509","3,482,047","3,024,638"
FED HM LN PC POOL ZM4703,3.00,11/1/2047,"1,842,883","1,778,288","1,607,860"
FED HM LN PC POOL ZM5169,3.50,9/1/2047,"7,095,969","7,756,801","6,447,898"
FED HM LN PC POOL ZM5587,3.50,2/1/2048,"3,975,989","4,274,558","3,587,143"
FED HM LN PC POOL ZM6545,3.50,5/1/2048,"1,825,299","1,995,531","1,652,190"
FED HM LN PC POOL ZM7659,4.00,8/1/2048,"10,338,266","11,119,981","9,613,699"
FED HM LN PC POOL ZM8299,4.00,9/1/2048,"7,717","7,758","7,168"
FED HM LN PC POOL ZN4430,3.50,1/1/2049,"1,960,927","1,984,977","1,767,007"
FED HM LN PC POOL ZN4636,3.00,10/1/2048,"6,573,568","6,884,777","5,735,238"
FED HM LN PC POOL ZN4664,3.00,4/1/2047,"37,907,977","39,744,216","33,114,981"
FED HM LN PC POOL ZN5108,3.00,4/1/2049,"147,227","148,359","127,022"
FED HM LN PC POOL ZS2728,4.50,7/1/2039,"6,450,256","7,055,558","6,268,623"
FED HM LN PC POOL ZS3635,4.50,6/1/2041,"2,390,056","2,649,632","2,324,093"
FED HM LN PC POOL ZS3659,3.00,12/1/2042,"8,031","8,222","7,126"
FED HM LN PC POOL ZS3686,3.00,11/1/2042,"20,461","20,390","18,159"
FED HM LN PC POOL ZS4038,4.00,5/1/2042,"2,220,178","2,424,871","2,096,895"
FED HM LN PC POOL ZS4609,3.00,4/1/2045,"26,928","26,982","23,582"
FED HM LN PC POOL ZS4625,3.00,8/1/2045,"6,879","6,892","6,024"
FED HM LN PC POOL ZS4650,3.00,2/1/2046,"36,019","36,093","31,545"
FED HM LN PC POOL ZS4652,4.00,2/1/2046,"16,095,650","17,314,844","15,032,094"
FED HM LN PC POOL ZS4655,3.50,3/1/2046,"5,610,463","5,951,488","5,055,634"
FED HM LN PC POOL ZS4658,3.00,4/1/2046,"4,685","4,801","4,092"
FED HM LN PC POOL ZS4662,3.00,5/1/2046,"1,803,023","1,892,305","1,575,053"
FED HM LN PC POOL ZS4667,3.00,6/1/2046,"2,816,018","2,799,553","2,459,967"
FED HM LN PC POOL ZS4669,4.00,6/1/2046,"18,692,329","20,111,136","17,435,899"
FED HM LN PC POOL ZS4671,3.00,8/1/2046,"30,694","29,642","26,813"
FED HM LN PC POOL ZS4672,3.50,8/1/2046,"4,443,228","4,500,645","4,003,828"
FED HM LN PC POOL ZS4677,3.00,9/1/2046,"5,060,179","5,041,500","4,420,382"
FED HM LN PC POOL ZS4682,3.00,10/1/2046,"13,285","12,829","11,605"
FED HM LN PC POOL ZS4688,3.00,11/1/2046,"171,489","171,312","149,806"
FED HM LN PC POOL ZS4693,3.00,12/1/2046,"2,334,810","2,445,458","2,039,602"
FED HM LN PC POOL ZS4697,3.00,1/1/2047,"2,085,733","2,118,598","1,822,018"
FED HM LN PC POOL ZS4703,3.00,2/1/2047,"8,578,435","9,007,211","7,493,798"
FED HM LN PC POOL ZS4706,3.00,3/1/2047,"411,357","411,337","359,346"
FED HM LN PC POOL ZS4712,3.00,4/1/2047,"30,264,276","31,070,369","26,437,731"
FED HM LN PC POOL ZS4721,3.00,6/1/2047,"538,689","564,546","469,990"
FED HM LN PC POOL ZS4734,3.00,9/1/2047,"8,296,828","8,375,815","7,238,730"
FED HM LN PC POOL ZS4750,3.00,1/1/2048,"16,185,618","16,390,158","14,121,459"
FED HM LN PC POOL ZS4758,3.00,3/1/2048,"4,004,690","4,144,642","3,493,970"
FED HM LN PC POOL ZS4779,3.00,6/1/2048,"3,720,579","3,850,647","3,216,548"
FED HM LN PC POOL ZT0049,4.00,4/1/2044,"8,685,320","9,436,572","8,170,070"
FED HM LN PC POOL ZT0230,3.00,11/1/2046,"8,136","7,857","7,108"
FED HM LN PC POOL ZT0326,3.50,3/1/2048,"23,975,797","26,209,597","21,737,919"
FED HM LN PC POOL ZT0504,3.00,4/1/2047,"71,031,484","68,587,548","62,050,430"
FED HM LN PC POOL ZT0520,3.00,4/1/2047,"36,695,587","38,505,739","32,055,883"
FED HM LN PC POOL ZT0540,4.00,6/1/2048,"16,528,952","18,197,748","15,422,895"
FED HM LN PC POOL ZT1548,3.00,11/1/2048,"184,357","186,559","159,382"
