0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FREDDIE MAC   STACR,1.00,3/25/2042,"6,275,000","6,779,401","6,791,588"
FREDDIE MAC   STACR,1.00,2/25/2042,"5,940,000","6,208,735","6,228,505"
FREDDIE MAC   STACR,1.00,1/25/2042,"3,830,000","3,849,417","3,929,834"
FREDDIE MAC   STACR,1.00,12/25/2041,"2,135,000","2,124,682","2,165,698"
FREDDIE MAC   STACR,1.00,11/25/2041,"5,610,000","5,836,958","5,843,053"
FREDDIE MAC   STACR,1.00,10/25/2041,"6,020,000","6,168,921","6,235,995"
FREDDIE MAC   STACR,1.00,9/25/2041,"2,000,000","2,001,217","2,011,300"
FREDDIE MAC   STACR,1.00,1/25/2034,"1,500,000","1,595,443","1,586,247"
FREDDIE MAC   STACR,1.00,8/25/2033,"5,790,000","6,300,739","6,327,544"
FRESB MULTIFAMILY MORTGAGE PAS,1.00,10/25/2031,"3,432,700","2,930,715","2,882,802"
GCAT,1.00,8/25/2066,"600,809","457,338","479,563"
GNMA II POOL MA2225,4.50,9/20/2044,"700,757","663,815","680,790"
GNMA II POOL MA4511,4.00,6/20/2047,"859,946","790,220","806,227"
GNMA II POOL MA4900,3.50,12/20/2047,"1,331,620","1,188,502","1,208,072"
GNMA II POOL MA7051,2.00,12/20/2050,0,0,0
GNMA II POOL MA7135,2.00,1/20/2051,"1,516,259","1,208,298","1,230,043"
GNMA II POOL MA7767,2.50,12/20/2051,0,0,0
GNMA II POOL MA7882,3.00,2/20/2052,"1,165,345","995,550","1,015,092"
GNMA II POOL MA9170,5.00,9/20/2053,"104,304","99,284","101,514"
GNMA II POOL MA9171,5.50,9/20/2053,"70,677","68,825","70,109"
GNMA II TBA 30 YR 2,2.00,7/15/2054,"5,886,000","4,819,087","4,763,628"
GNMA II TBA 30 YR 2.5,2.50,7/15/2054,"7,602,000","6,472,857","6,390,021"
GNMA II TBA 30 YR 3,3.00,7/15/2054,"4,412,000","3,893,859","3,843,351"
GNMA II TBA 30 YR 3.5,3.50,7/15/2054,"2,963,000","2,695,149","2,661,239"
GNMA II TBA 30 YR 4,4.00,7/15/2054,"1,979,000","1,847,555","1,828,386"
GNMA II TBA 30 YR 4.5,4.50,7/15/2054,"1,664,000","1,596,586","1,581,545"
GNMA II TBA 30 YR 5,5.00,7/15/2054,"2,054,000","2,015,225","1,999,920"
GNMA II TBA 30 YR 5.5,5.50,7/15/2054,"3,632,000","3,622,667","3,603,609"
GNMA II TBA 30 YR 6,6.00,7/15/2054,"1,340,000","1,350,029","1,345,494"
GNMA II TBA 30 YR 6.5,6.50,7/15/2054,"1,226,000","1,244,628","1,242,968"
GRACECHURCH MORTGAGE FINANCE P,2.35,12/10/2040,"1,500,000","1,146,959","1,222,409"
GREAT WOLF TRUST,1.00,3/15/2039,"2,550,000","2,543,751","2,544,271"
GS MORTGAGE SECURITIES TRUST,2.91,2/13/2053,"161,000","137,260","141,836"
GS MORTGAGE SECURITIES TRUST,3.00,9/10/2052,"347,000","299,539","309,802"
GS MORTGAGE SECURITIES TRUST,3.57,5/10/2052,"98,000","87,847","88,756"
GS MORTGAGE SECURITIES TRUST,3.97,2/10/2052,"520,000","477,331","487,847"
GS MORTGAGE SECURITIES TRUST,3.43,8/10/2050,"51,000","46,044","47,602"
GS MORTGAGE SECURITIES TRUST,3.38,5/10/2050,"221,000","210,639","216,416"
GS MORTGAGE SECURITIES TRUST,3.43,5/10/2050,"63,000","58,152","58,960"
GS MORTGAGE SECURITIES TRUST,3.41,3/10/2050,"46,617","43,445","44,135"
GS MORTGAGE SECURITIES TRUST,3.67,3/10/2050,"25,000","23,193","23,527"
GS MORTGAGE SECURITIES TRUST,2.85,10/10/2049,"127,000","116,173","119,342"
GS MORTGAGE SECURITIES TRUST,3.51,10/10/2048,"179,000","168,907","171,703"
HONO MORTGAGE TRUST,1.00,10/15/2036,"1,504,000","1,456,826","1,468,661"
JP MORGAN CHASE COMMERCIAL MOR,4.03,3/10/2052,"179,000","164,537","164,501"
JP MORGAN CHASE COMMERCIAL MOR,3.45,9/15/2050,"296,000","270,348","277,846"
JP MORGAN CHASE COMMERCIAL MOR,3.72,3/15/2050,"63,000","58,561","60,029"
JP MORGAN CHASE COMMERCIAL MOR,1.00,9/6/2038,"1,330,000","1,198,844","1,246,273"
JP MORGAN MORTGAGE TRUST,1.00,8/25/2054,"1,211,886","1,200,276","1,200,872"
