0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL 892780,6.00,11/1/2036,"68,544","72,178","70,945"
FNMA POOL 893299,6.00,8/1/2036,"1,852","1,949","1,917"
FNMA POOL 893511,6.00,9/1/2036,"3,188","3,356","3,300"
FNMA POOL 894976,7.00,9/1/2036,"21,101","22,260","22,584"
FNMA POOL 897205,6.00,8/1/2036,"5,052","5,312","5,229"
FNMA POOL 898415,6.00,10/1/2036,107,113,111
FNMA POOL 899743,6.00,7/1/2037,"4,939","5,203","5,113"
FNMA POOL 899948,6.50,12/1/2037,"146,875","161,261","154,347"
FNMA POOL 900291,6.00,9/1/2036,"5,244","5,515","5,427"
FNMA POOL 902792,6.00,12/1/2036,385,406,399
FNMA POOL 904453,6.00,11/1/2036,369,388,382
FNMA POOL 908596,6.00,2/1/2037,"1,228","1,292","1,271"
FNMA POOL 908724,6.00,1/1/2037,"7,670","8,080","7,939"
FNMA POOL 912531,6.00,2/1/2037,"16,221","17,073","16,789"
FNMA POOL 914725,6.00,4/1/2037,404,426,418
FNMA POOL 915445,5.50,4/1/2027,"29,578","30,106","29,451"
FNMA POOL 915811,6.00,12/1/2036,"13,946","14,674","14,432"
FNMA POOL 916916,6.00,5/1/2037,295,311,305
FNMA POOL 917142,6.00,6/1/2037,"3,417","3,599","3,537"
FNMA POOL 917988,6.00,5/1/2037,424,447,439
FNMA POOL 918332,6.00,5/1/2037,"1,895","1,997","1,961"
FNMA POOL 918561,6.00,5/1/2037,972,"1,024","1,006"
FNMA POOL 920424,6.00,11/1/2036,124,131,129
FNMA POOL 923878,6.00,4/1/2037,"2,198","2,314","2,275"
FNMA POOL 924952,6.00,8/1/2037,"88,953","93,803","92,073"
FNMA POOL 929200,6.00,3/1/2038,"2,389","2,522","2,473"
FNMA POOL 930260,6.00,12/1/2038,"235,538","256,824","243,803"
FNMA POOL 930610,4.50,2/1/2039,"6,472","7,069","6,290"
FNMA POOL 931487,4.50,7/1/2039,"1,093","1,195","1,062"
FNMA POOL 931639,4.50,7/1/2039,"4,287","4,679","4,166"
FNMA POOL 931790,4.50,8/1/2039,"389,718","426,251","378,752"
FNMA POOL 932044,4.50,9/1/2039,"1,227","1,339","1,192"
FNMA POOL 932122,4.00,5/1/2035,"18,362","19,426","17,503"
FNMA POOL 932385,4.50,1/1/2040,"18,695","20,619","18,190"
FNMA POOL 932391,4.50,1/1/2040,"1,652","1,805","1,605"
FNMA POOL 932474,4.50,2/1/2040,"22,357","24,402","21,727"
FNMA POOL 932669,4.50,3/1/2040,"1,176,411","1,152,526","1,142,606"
FNMA POOL 934412,6.00,9/1/2038,831,877,860
FNMA POOL 934650,6.00,11/1/2038,"9,837","10,397","10,182"
FNMA POOL 935051,6.00,3/1/2039,819,865,848
FNMA POOL 938134,6.00,7/1/2037,409,431,423
FNMA POOL 940624,6.00,8/1/2037,"1,217","1,284","1,260"
FNMA POOL 940664,6.00,9/1/2037,"4,490","4,736","4,648"
FNMA POOL 940698,6.00,10/1/2037,"1,074","1,132","1,112"
FNMA POOL 940730,6.00,10/1/2037,166,175,172
FNMA POOL 941274,6.00,7/1/2037,"1,509","1,589","1,561"
FNMA POOL 941280,6.00,6/1/2037,"7,789","8,203","8,062"
FNMA POOL 942347,6.00,8/1/2037,"5,869","5,956","6,075"
FNMA POOL 942700,6.00,8/1/2037,"1,418","1,495","1,468"
