0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
S 1 CORPORATION,"35,206","2,040,196","1,483,357"
S F HOLDING CO LTD A,"210,804","1,242,781","1,030,520"
S FOODS INC,"30,200","753,231","545,577"
S OIL CORP,"73,178","4,649,725","3,535,324"
S.O.I.T.E.C.,"40,285","6,629,247","4,498,932"
S+S TECH CORP,"28,198","885,865","731,326"
SAAB AB B,"593,105","6,861,766","14,281,350"
SABIC AGRI NUTRIENTS CO,"1,079,128","33,077,658","32,446,326"
SAFARI INDUSTRIES INDIA LTD,"37,384","831,880","913,809"
SAFRAN SA,"601,062","82,657,096","127,165,311"
SAGAX AB B,"356,091","8,435,918","9,118,994"
SAGE GROUP PLC/THE,"5,140,939","43,705,358","70,737,894"
SAHARA INTERNATIONAL PETROCH,"1,739,520","15,149,333","13,539,286"
SAIBU GAS HOLDINGS CO LTD,"44,600","872,244","557,848"
SAIC MOTOR CORP LTD A,"7,664,587","15,947,376","14,550,522"
SAILUN GROUP CO LTD A,"186,100","366,573","356,863"
SAINSBURY (J) PLC,"2,891,900","10,806,873","9,322,642"
SAIPEM SPA,"2,265,697","4,500,980","5,808,448"
SAIZERIYA CO LTD,"52,200","1,295,508","1,778,296"
SAKATA SEED CORP,"63,700","1,458,322","1,364,234"
SAKURA DEVELOPMENT CO LTD,"68,000","158,907","158,254"
SAKURA INTERNET INC,"31,200","1,240,978","842,746"
SALIK CO PJSC,"3,144,813","2,640,910","2,876,851"
SALMAR ASA,"125,179","6,524,612","6,607,241"
SAM A ALUMINUM CO LTD,"13,214","935,273","696,940"
SAM CHUN DANG PHARM CO LTD,"24,141","1,261,577","2,562,310"
SAMOLET GROUP,"18,988",0,0
SAMPO CORP,"266,000","239,265","236,552"
SAMPO OYJ A SHS,"1,117,612","42,681,669","48,031,907"
SAMSUNG BIOLOGICS CO LTD,"78,046","49,019,504","41,220,081"
SAMSUNG C+T CORP,"158,934","16,366,499","16,395,926"
SAMSUNG CARD CO,"70,265","2,228,240","1,955,014"
SAMSUNG E+A CO LTD,"294,213","5,077,030","5,161,950"
SAMSUNG ELECTRO MECHANICS CO,"96,194","9,342,035","11,041,564"
SAMSUNG ELECTRONICS CO LTD,"16,775,868","734,325,551","993,267,884"
SAMSUNG ELECTRONICS PREF,"4,690,084","177,584,837","216,701,302"
SAMSUNG FIRE + MARINE INS,"73,874","15,927,330","20,876,272"
SAMSUNG FIRE + MARINE INS PF,992,"139,288","200,706"
SAMSUNG HEAVY INDUSTRIES,"996,947","7,174,314","6,770,427"
SAMSUNG LIFE INSURANCE CO LT,"211,232","13,605,899","13,580,869"
SAMSUNG SDI CO LTD PFD,"67,569","15,053,454","17,377,083"
SAMSUNG SDS CO LTD,"83,267","14,138,918","8,983,209"
