0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
UNITEDHEALTH GROUP INC,6.63,11/15/2037,"94,000","104,046","103,972"
UNITEDHEALTH GROUP INC,6.50,6/15/2037,"72,000","79,015","79,032"
UNITEDHEALTH GROUP INC,5.80,3/15/2036,"37,000","38,412","38,667"
UNITEDHEALTH GROUP INC,4.63,7/15/2035,"302,000","294,404","289,428"
UNITI GROUP/CSL CAPITAL,10.50,2/15/2028,"2,867,000","2,874,955","2,817,966"
UNIV OF CALIFORNIA CA RGTS MED,3.26,5/15/2060,"500,000","331,731","335,693"
UNIV OF CALIFORNIA CA RGTS MED,3.01,5/15/2050,"500,000","337,938","337,420"
UNIV OF CALIFORNIA CA RGTS MED,6.55,5/15/2048,"500,000","563,935","548,142"
UNIV OF MINNESOTA MN,4.05,4/1/2052,"1,000,000","842,967","851,582"
UNIV OF VIRGINIA VA UNIV REVEN,2.58,11/1/2051,"1,000,000","639,140","633,505"
UNIV SOUTHERN CALIFORNIA,3.23,10/1/2120,"308,000","177,807","183,787"
UNIV SOUTHERN CALIFORNIA,5.25,10/1/2111,"21,000","19,495","20,469"
UNIV SOUTHERN CALIFORNIA,4.98,10/1/2053,"97,000","93,259","93,984"
UNIV SOUTHERN CALIFORNIA,2.95,10/1/2051,"1,000,000","672,508","676,720"
UNIV SOUTHERN CALIFORNIA,2.81,10/1/2050,"260,000","170,668","172,201"
UNIV SOUTHERN CALIFORNIA,3.84,10/1/2047,"37,000","30,188","30,415"
UNIV SOUTHERN CALIFORNIA,3.03,10/1/2039,"61,000","48,477","48,807"
UNIVERSITY OF CHICAGO,4.00,10/1/2053,"73,000","59,910","59,641"
UNIVERSITY OF CHICAGO,2.76,4/1/2045,"1,381,000","1,038,344","1,053,316"
UNIVERSITY OF MIAMI,4.06,4/1/2052,"248,000","200,108","199,610"
UNIVERSITY OF PENNSYLVAN,2.40,10/1/2050,"248,000","151,644","150,583"
UNIVISION COMMUNICATIONS,7.38,6/30/2030,"800,000","767,142","746,312"
UNIVISION COMMUNICATIONS,8.00,8/15/2028,"395,000","396,748","384,943"
UNIVISION COMMUNICATIONS,6.63,6/1/2027,"600,000","583,430","575,280"
UNUM GROUP,4.13,6/15/2051,"2,300,000","1,611,756","1,689,810"
UNUM GROUP,5.75,8/15/2042,"29,000","26,103","27,916"
UPBOUND GROUP INC,6.38,2/15/2029,"539,000","515,574","517,521"
USA COM PART/USA COM FIN,7.13,3/15/2029,"436,000","436,547","439,065"
UTAH ACQUISITION SUB,5.25,6/15/2046,"45,000","35,146","37,049"
VALARIS LTD,8.38,4/30/2030,"1,190,000","1,203,636","1,231,829"
VALE OVERSEAS LIMITED,6.40,6/28/2054,"1,090,000","1,081,664","1,075,928"
VALERO ENERGY CORP,4.00,6/1/2052,"97,000","69,857","71,092"
VALERO ENERGY CORP,4.90,3/15/2045,"65,000","55,440","58,193"
VEDANTA RESOURCES,13.88,12/9/2028,"768,600","580,752","740,262"
VENTURE GLOBAL CALCASIEU,3.88,11/1/2033,"204,000","167,526","174,118"
VENTURE GLOBAL CALCASIEU,4.13,8/15/2031,"238,000","205,044","213,641"
VENTURE GLOBAL CALCASIEU,6.25,1/15/2030,"1,276,000","1,247,661","1,295,778"
VENTURE GLOBAL CALCASIEU,3.88,8/15/2029,"276,000","243,681","251,488"
VENTURE GLOBAL LNG INC,9.88,2/1/2032,"630,000","630,222","685,623"
VENTURE GLOBAL LNG INC,8.38,6/1/2031,"425,000","426,634","440,678"
VENTURE GLOBAL LNG INC,9.50,2/1/2029,"515,000","516,534","564,018"
VENTURE GLOBAL LNG INC,8.13,6/1/2028,"1,605,000","1,614,997","1,655,253"
VERISK ANALYTICS INC,3.63,5/15/2050,"1,400,000","985,093","1,006,614"
VERISK ANALYTICS INC,5.50,6/15/2045,"31,000","28,180","29,802"
VERIZON COMMUNICATIONS,3.70,3/22/2061,"2,387,000","1,584,732","1,683,623"
VERIZON COMMUNICATIONS,3.00,11/20/2060,"497,000","293,649","297,509"
VERIZON COMMUNICATIONS,2.99,10/30/2056,"8,672,000","5,408,081","5,308,738"
VERIZON COMMUNICATIONS,4.67,3/15/2055,"90,000","79,768","77,800"
VERIZON COMMUNICATIONS,2.88,11/20/2050,"347,000","210,848","218,249"
VERIZON COMMUNICATIONS,4.13,8/15/2046,"153,000","119,926","123,662"
VERIZON COMMUNICATIONS,2.85,9/3/2041,"775,000","527,631","542,981"
VERIZON COMMUNICATIONS,3.40,3/22/2041,"957,000","705,012","731,483"
VERIZON COMMUNICATIONS,2.65,11/20/2040,"7,469,000","4,975,699","5,145,917"
