0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
AT+T INC,2.75,6/1/2031,"4,000,000","3,813,053","3,425,800"
ATHENAHEALTH GROUP INC,6.50,2/15/2030,"1,500,000","1,362,637","1,381,725"
ATHENE GLOBAL FUNDING,2.65,10/4/2031,"25,500,000","25,492,795","20,942,385"
ATHENE GLOBAL FUNDING,2.67,6/7/2031,"40,991,000","41,168,765","33,864,715"
ATHENE HOLDING LTD,6.25,4/1/2054,"20,000,000","20,259,409","20,009,000"
ATHENE HOLDING LTD,6.65,2/1/2033,"3,000,000","3,027,798","3,151,620"
ATI INC,5.13,10/1/2031,"1,695,000","1,700,758","1,564,570"
ATI INC,4.88,10/1/2029,"1,037,000","1,034,293","972,986"
ATLAS LUXCO 4 / ALL UNI,4.63,6/1/2028,"61,323,000","55,407,641","55,895,028"
ATMOS ENERGY CORP,5.75,10/15/2052,"11,000,000","11,044,838","11,138,710"
AUST + NZ BANKING GROUP,1.00,11/25/2035,"27,189,000","27,012,483","22,327,607"
AUTODESK INC,2.40,12/15/2031,"5,500,000","5,401,340","4,560,710"
AUTONATION INC,3.85,3/1/2032,"11,700,000","10,234,449","10,405,161"
AUTONATION INC,2.40,8/1/2031,"17,100,000","17,034,475","13,749,939"
AVALONBAY COMMUNITIES,4.35,4/15/2048,"9,984,000","10,530,305","8,286,221"
AVALONBAY COMMUNITIES,5.00,2/15/2033,"11,500,000","11,437,730","11,219,975"
AVANTOR FUNDING INC,3.88,11/1/2029,"41,984,000","38,755,912","38,091,244"
AVANTOR FUNDING INC,4.63,7/15/2028,"62,904,000","60,091,120","59,853,156"
AVIENT CORP,7.13,8/1/2030,"20,042,000","20,239,292","20,397,144"
AVIENT CORP,5.75,5/15/2025,"10,000,000","9,936,067","9,978,200"
AVIS BUDGET CAR/FINANCE,8.00,2/15/2031,"35,201,000","34,801,245","34,808,861"
AVIS BUDGET CAR/FINANCE,5.38,3/1/2029,"20,612,000","19,473,759","18,875,645"
AVIS BUDGET CAR/FINANCE,4.75,4/1/2028,"23,175,000","21,802,691","21,345,566"
AVIS BUDGET CAR/FINANCE,5.75,7/15/2027,"1,909,000","1,931,991","1,846,900"
AXALTA COAT/DUTCH HLD BV,4.75,6/15/2027,"23,954,000","23,279,617","23,294,786"
AXALTA COATING SYSTEMS,3.38,2/15/2029,"29,609,000","26,442,187","26,555,128"
AXALTA COATING SYSTEMS D,7.25,2/15/2031,"18,943,000","19,129,314","19,712,086"
B+G FOODS INC,8.00,9/15/2028,"23,875,000","24,161,743","24,234,319"
B+G FOODS INC,5.25,9/15/2027,"1,200,000","1,123,752","1,113,108"
BALDWIN INSUR GRP/FIN,7.13,5/15/2031,"12,925,000","12,957,530","13,072,991"
BALL CORP,3.13,9/15/2031,"15,099,000","13,226,275","12,770,583"
BALL CORP,2.88,8/15/2030,"21,800,000","19,000,982","18,534,360"
BALL CORP,6.00,6/15/2029,"18,046,000","17,963,906","18,142,727"
BALL CORP,6.88,3/15/2028,"17,275,000","17,537,116","17,728,642"
BALL CORP,4.88,3/15/2026,"2,525,000","2,562,791","2,484,524"
BALTIMORE GAS + ELECTRIC,5.65,6/1/2054,"20,000,000","19,994,413","19,814,800"
BALTIMORE GAS + ELECTRIC,5.40,6/1/2053,"4,000,000","4,070,665","3,824,480"
BALTIMORE GAS + ELECTRIC,4.55,6/1/2052,"7,000,000","6,988,400","5,844,090"
BALTIMORE GAS + ELECTRIC,2.90,6/15/2050,"7,900,000","7,833,624","4,960,173"
BALTIMORE GAS + ELECTRIC,3.50,8/15/2046,"500,000","510,379","360,705"
BALTIMORE GAS + ELECTRIC,5.30,6/1/2034,"20,000,000","19,954,514","19,906,600"
BANCO BILBAO VIZCAYA ARG,1.00,3/13/2035,"25,000,000","25,012,581","24,929,750"
BANCO BILBAO VIZCAYA ARG,1.00,11/15/2034,"10,000,000","10,681,385","10,901,400"
BANCO DEL ESTADO  CHILE,1.00,12/31/2099,"40,700,000","40,959,069","42,002,400"
BANCO DEL ESTADO  CHILE,2.70,1/9/2025,"34,200,000","33,812,171","33,601,500"
BANCO NACIONAL COM EXT,4.38,10/14/2025,"8,400,000","8,313,873","8,260,875"
BANCO NACIONAL DE PANAMA,2.50,8/11/2030,"44,800,000","37,895,563","34,384,000"
BANCO SANTANDER SA,6.94,11/7/2033,"26,000,000","27,593,035","28,394,340"
BANCO SANTANDER SA,6.92,8/8/2033,"39,600,000","39,721,725","41,391,504"
BANK OF AMERICA CORP,5.00,1/21/2044,"30,318,000","33,101,224","28,590,177"
BANK OF AMERICA CORP,1.00,4/22/2042,"52,000,000","52,126,665","39,091,000"
BANK OF AMERICA CORP,5.88,2/7/2042,"27,700,000","30,092,079","28,811,878"
BANK OF AMERICA CORP,1.00,6/19/2041,"33,006,000","33,038,350","23,076,145"
