0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
NINGBO SHANSHAN CO LTD A,"5,300","9,973","5,923"
NINGBO TUOPU GROUP CO LTD A,"2,300","23,661","16,970"
NINGXIA BAOFENG ENERGY GRO A,"17,300","33,430","41,262"
NINTENDO CO LTD,"29,100","1,268,097","1,547,803"
NIPPON EXPRESS HOLDINGS INC,"2,700","139,775","124,459"
NIPPON PAINT HOLDINGS CO LTD,"26,300","202,718","171,344"
NIPPON SANSO HOLDINGS CORP,"4,700","117,917","139,048"
NIPPON STEEL CORP,"24,900","606,186","526,451"
NIPPON TELEGRAPH + TELEPHONE,"830,600","947,066","783,819"
NIPPON YUSEN KK,"12,500","349,170","363,826"
NISSAN CHEMICAL CORP,"3,600","153,709","114,069"
NISSAN MOTOR CO LTD,"64,400","270,531","218,550"
NISSIN FOODS HOLDINGS CO LTD,"5,700","168,188","144,644"
NITORI HOLDINGS CO LTD,"2,300","279,525","242,926"
NITTO DENKO CORP,"4,000","286,660","316,051"
NMDC LTD,"36,390","99,380","107,375"
NN GROUP NV,"7,758","300,053","361,271"
NOKIA OYJ,"151,693","604,164","578,530"
NOMURA HOLDINGS INC,"84,100","348,069","482,035"
NOMURA REAL ESTATE HOLDINGS,"21,700","563,855","543,782"
NOMURA RESEARCH INSTITUTE LT,"10,500","301,743","295,104"
NONGFU SPRING CO LTD H,"74,400","417,764","353,065"
NORDEA BANK ABP,"88,989","977,123","1,060,082"
NORSK HYDRO ASA,"32,008","185,528","199,909"
NORTHAM PLATINUM HOLDINGS LT,"12,117","68,154","84,474"
NORTHERN STAR RESOURCES LTD,"30,828","225,301","267,650"
NORTHLAND POWER INC,"7,441","137,786","127,900"
NOVARTIS AG REG,"55,445","5,222,171","5,933,837"
NOVATEK MICROELECTRONICS COR,"22,000","290,784","410,955"
NOVO NORDISK A/S B,"91,788","8,934,266","13,265,214"
NOVONESIS (NOVOZYMES) B,"10,495","472,528","642,683"
NP3 FASTIGHETER AB,"4,875","76,952","118,305"
NTPC LTD,"157,840","581,693","716,160"
NTT DATA GROUP CORP,"18,900","263,040","277,520"
NUTRIEN LTD,"14,293","901,159","727,524"
NXP SEMICONDUCTORS NV,"2,881","599,011","775,248"
NYFOSA AB,"32,760","208,525","317,695"
OBAYASHI CORP,"18,300","166,724","217,516"
OBIC CO LTD,"1,800","298,037","232,078"
OCI NV,"3,138","81,992","76,646"
OFFSHORE OIL ENGINEERING A,"9,300","7,840","7,564"
OIL + NATURAL GAS CORP LTD,"110,987","269,316","364,954"
