0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
CENTERPOINT ENERGY INC,3.70,9/1/2049,"173,000","122,547","124,185"
CENTERPOINT ENERGY RES,4.10,9/1/2047,"74,000","57,461","57,966"
CENTERPOINT ENERGY RES,5.85,1/15/2041,"298,000","307,191","303,969"
CENTERPOINT ENERGY RES,5.40,7/1/2034,"50,000","49,919","49,563"
CENTRAL GARDEN + PET CO,4.13,10/15/2030,"67,000","58,247","59,778"
CENTURY COMMUNITIES,3.88,8/15/2029,"480,000","421,083","427,709"
CHARLES RIVER LABORATORI,4.25,5/1/2028,"93,000","86,486","87,855"
CHARTER COMM OPT LLC/CAP,3.95,6/30/2062,"2,675,000","1,590,724","1,584,884"
CHARTER COMM OPT LLC/CAP,4.40,12/1/2061,"520,000","333,027","339,440"
CHARTER COMM OPT LLC/CAP,3.85,4/1/2061,"1,609,000","943,469","943,260"
CHARTER COMM OPT LLC/CAP,6.83,10/23/2055,"45,000","40,805","42,628"
CHARTER COMM OPT LLC/CAP,3.70,4/1/2051,"5,952,000","3,533,879","3,633,339"
CHARTER COMM OPT LLC/CAP,5.75,4/1/2048,"575,000","472,753","482,000"
CHARTER COMM OPT LLC/CAP,5.38,5/1/2047,"297,000","240,130","237,419"
CHARTER COMM OPT LLC/CAP,6.48,10/23/2045,"622,000","559,010","568,919"
CHARTER COMM OPT LLC/CAP,3.50,3/1/2042,"2,793,000","1,885,281","1,864,802"
CHARTER COMM OPT LLC/CAP,3.50,6/1/2041,"500,000","329,090","336,095"
CHARTER COMM OPT LLC/CAP,5.38,4/1/2038,"674,000","565,792","588,449"
CHARTER COMM OPT LLC/CAP,6.65,2/1/2034,"383,000","389,730","386,941"
CHEMOURS CO,4.63,11/15/2029,"811,000","721,941","698,190"
CHEMOURS CO,5.75,11/15/2028,"1,990,000","1,848,994","1,838,541"
CHEMOURS CO,5.38,5/15/2027,"217,000","206,470","206,117"
CHENIERE CORP CHRISTI HD,2.74,12/31/2039,"5,783,000","4,568,415","4,658,033"
CHENIERE ENERGY INC,5.65,4/15/2034,"3,258,000","3,259,692","3,253,862"
CHENIERE ENERGY PARTNERS,5.75,8/15/2034,"1,245,000","1,252,452","1,245,847"
CHENIERE ENERGY PARTNERS,5.95,6/30/2033,"2,142,000","2,162,008","2,168,796"
CHENIERE ENERGY PARTNERS,3.25,1/31/2032,"204,000","172,800","173,959"
CHENIERE ENERGY PARTNERS,4.00,3/1/2031,"78,000","70,400","70,850"
CHENIERE ENERGY PARTNERS,4.50,10/1/2029,"695,000","659,926","661,939"
CHESAPEAKE ENERGY CORP,6.75,4/15/2029,"421,000","418,131","421,392"
CHEVRON CORP,3.08,5/11/2050,"660,000","459,147","450,780"
CHICAGO IL TRANSIT AUTH SALES,6.20,12/1/2040,"1,000,000","1,054,370","1,046,348"
CHILDREN S HEATH SYS TX,2.51,8/15/2050,"144,000","85,405","88,108"
CHILDREN S HOSPITAL CORP,2.59,2/1/2050,"173,000","105,799","107,808"
CHURCHILL DOWNS INC,6.75,5/1/2031,"1,300,000","1,265,917","1,309,230"
CHURCHILL DOWNS INC,5.75,4/1/2030,"347,000","323,508","337,166"
CIGNA GROUP/THE,5.60,2/15/2054,"1,500,000","1,484,255","1,436,880"
CIGNA GROUP/THE,3.40,3/15/2051,"2,260,000","1,590,758","1,533,455"
CIGNA GROUP/THE,3.20,3/15/2040,"910,000","674,553","673,154"
CIMPRESS PLC,7.00,6/15/2026,"792,000","777,840","790,646"
CISCO SYSTEMS INC,5.35,2/26/2064,"355,000","353,444","345,280"
CISCO SYSTEMS INC,5.30,2/26/2054,"860,000","856,583","843,230"
CISCO SYSTEMS INC,5.50,1/15/2040,"184,000","186,984","186,885"
CISCO SYSTEMS INC,5.90,2/15/2039,"186,000","197,956","197,619"
CISCO SYSTEMS INC,4.95,2/26/2031,"121,000","120,771","120,917"
CITIGROUP INC,4.65,7/23/2048,"1,434,000","1,315,738","1,250,118"
CITIGROUP INC,4.65,7/30/2045,"170,000","152,691","148,396"
CITIGROUP INC,1.00,11/3/2042,"3,604,000","2,622,749","2,511,447"
CITIGROUP INC,1.00,1/24/2039,"141,000","114,836","117,952"
CITIGROUP INC,1.00,2/13/2035,"1,900,000","1,900,000","1,883,299"
CITIGROUP INC,6.00,10/31/2033,"108,000","107,483","110,924"
CIVITAS RESOURCES INC,8.75,7/1/2031,"1,514,000","1,584,558","1,621,010"
CIVITAS RESOURCES INC,8.63,11/1/2030,"1,005,000","1,063,701","1,078,697"
