0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
SHENWAN HONGYUAN GROUP CO A,"45,900","27,388","27,226"
SHENZHEN CAPCHEM TECHNOLOG A,"2,000","13,272","7,861"
SHENZHEN ENERGY GROUP CO L A,"11,800","10,578","11,855"
SHENZHEN GOODIX TECHNOLOGY A,"2,500","24,379","23,655"
SHENZHEN INOVANCE TECHNOLO A,"3,800","36,273","26,829"
SHENZHEN KANGTAI BIOLOGICA A,"2,300","8,691","4,941"
SHENZHEN KEDALI INDUSTRY C A,600,"8,657","6,307"
SHENZHEN MINDRAY BIO MEDIC A,"2,400","87,858","96,089"
SHENZHEN NEW INDUSTRIES BI A,"1,800","14,997","16,707"
SHENZHEN TRANSSION HOLDING A,"2,618","36,855","27,578"
SHENZHOU INTERNATIONAL GROUP,"29,000","293,245","283,968"
SHIJIAZHUANG YILING PHARMA A,"3,500","10,988","7,384"
SHIMADZU CORP,"6,600","193,596","165,144"
SHIMANO INC,"2,300","343,043","355,237"
SHIN ETSU CHEMICAL CO LTD,"51,000","1,682,756","1,977,732"
SHIN KONG FINANCIAL HOLDING,"480,000","143,384","145,591"
SHINHAN FINANCIAL GROUP LTD,"15,549","418,638","543,904"
SHIONOGI + CO LTD,"7,000","309,079","273,151"
SHISEIDO CO LTD,"11,000","428,810","313,739"
SHIZUOKA FINANCIAL GROUP INC,"12,300","103,618","118,060"
SHOPIFY INC   CLASS A,"33,959","2,249,806","2,243,748"
SHOPRITE HOLDINGS LTD,"17,040","218,665","265,053"
SHREE CEMENT LTD,385,"133,478","128,678"
SHRIRAM FINANCE LTD,"9,993","250,279","348,909"
SIBANYE STILLWATER LTD,"94,593","132,519","102,156"
SICHUAN CHUANTOU ENERGY CO A,"14,000","28,510","36,127"
SICHUAN HEBANG BIOTECHNOL  A,"14,000","4,637","3,179"
SICHUAN KELUN PHARMACEUTIC A,"2,800","10,143","11,688"
SICHUAN ROAD+BRIDGE GROUP A,"13,700","14,399","14,876"
SICHUAN SWELLFUN CO LTD A,"5,200","38,628","26,930"
SIEMENS AG REG,"21,129","3,193,231","3,933,892"
SIEMENS ENERGY AG,"16,913","263,043","440,656"
SIEMENS HEALTHINEERS AG,"7,981","393,590","460,186"
SIEMENS LTD,"3,136","148,456","289,747"
SIEYUAN ELECTRIC CO LTD A,"1,300","9,063","11,969"
SIG GROUP AG,"8,440","218,309","154,505"
SIKA AG REG,"4,202","1,143,594","1,202,709"
SILERGY CORP,"11,000","105,169","156,651"
SIME DARBY BERHAD,"127,500","62,689","70,811"
SINGAPORE AIRLINES LTD,"44,800","225,704","228,091"
SINGAPORE EXCHANGE LTD,"21,200","150,380","148,294"
SINGAPORE TECH ENGINEERING,"50,100","145,406","160,069"
