0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
QANTAS AIRWAYS LTD,"1,622,816","5,768,328","6,340,245"
QASSIM CEMENT/THE,"70,330","1,124,297","1,064,811"
QATAR ALUMINUM MANUFACTURING,"3,363,268","1,146,032","1,235,939"
QATAR ELECTRICITY + WATER CO,"720,557","3,256,911","3,097,148"
QATAR FUEL QSC,"980,270","4,916,453","4,008,849"
QATAR GAS TRANSPORT(NAKILAT),"4,424,447","3,814,298","5,689,443"
QATAR INTERNATIONAL ISLAMIC,"2,042,312","5,623,649","5,609,206"
QATAR ISLAMIC BANK,"8,757,580","49,687,514","44,737,981"
QATAR NATIONAL BANK,"21,685,890","108,089,568","87,017,537"
QATAR NAVIGATION,"1,764,157","5,146,791","5,572,042"
QBE INSURANCE GROUP LTD,"3,690,330","41,366,181","42,859,172"
QIAGEN N.V.,"1,081,966","50,138,843","44,702,487"
QIANHE CONDIMENT AND FOOD A,"95,628","216,448","174,207"
QIFU TECHNOLOGY INC,"263,643","5,175,697","5,201,740"
QINETIQ GROUP PLC,"3,106,666","12,501,435","17,405,061"
QINGDAO GAOCE TECHNOLOGY C A,"63,550","249,719","103,496"
QINGDAO HAIER BIOMEDICAL C A,"26,774","347,336","136,421"
QINGDAO SENTURY TIRE CO LT A,"122,900","405,816","405,523"
QINGDAO TGOOD ELECTRIC A,"446,939","1,200,276","1,231,698"
QINGHAI SALT LAKE INDUSTRY A,"215,200","587,920","514,358"
QISDA CORP,"3,280,000","3,302,497","3,882,446"
QL RESOURCES BHD,"1,609,400","1,974,143","2,224,580"
QST INTERNATIONAL CORP,"91,000","203,576","191,585"
QT GROUP OYJ,"35,199","3,314,967","2,925,539"
QUALITAS CONTROLADORA SAB CV,"342,050","2,686,591","3,478,272"
QUALITY HOUSE PCL FOREIGN,"9,825,900","718,517","489,990"
QUALITY HOUSES PCL NVDR,"384,000","19,596","19,158"
QUANG VIET ENTERPRISE CO LTD,"8,000","26,351","27,989"
QUANTA COMPUTER INC,"14,183,086","61,091,380","136,403,536"
QUANTA STORAGE INC,"240,000","675,868","821,170"
QUBE HOLDINGS LTD,"2,776,848","5,703,050","6,768,992"
QUECTEL WIRELESS SOLUTIONS A,"106,542","800,281","681,936"
QUESS CORP LTD,"97,136","820,704","701,201"
QUILTER PLC,"2,412,796","4,508,660","3,663,373"
RABIGH REFINING AND PETROCHE,"449,888","1,752,601","807,055"
RADIANT OPTO ELECTRONICS COR,"2,649,890","10,651,960","15,478,759"
RADICO KHAITAN LTD,"119,500","1,230,048","2,560,213"
RADIUM LIFE TECH CO LTD,"993,000","360,766","322,924"
RAFFLES MEDICAL GROUP LTD,"1,477,878","1,105,706","1,085,036"
RAIA DROGASIL SA,"2,477,064","13,904,025","11,452,260"
RAIL VIKAS NIGAM LTD,"814,022","2,685,796","4,066,815"
RAIN INDUSTRIES LTD,"298,007","800,818","574,696"
