0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
DARTMOUTH HITCH HEALTH,4.18,8/1/2048,"250,000","190,292","197,148"
DAVITA INC,4.63,6/1/2030,"3,267,000","2,873,303","2,956,276"
DCP MIDSTREAM OPERATING,5.60,4/1/2044,"1,149,000","1,103,118","1,096,606"
DELEK LOG PART/FINANCE,8.63,3/15/2029,"1,262,000","1,272,512","1,299,898"
DELEK LOG PART/FINANCE,7.13,6/1/2028,"1,085,000","1,065,199","1,070,906"
DELL INT LLC / EMC CORP,3.45,12/15/2051,"571,000","371,413","386,687"
DELL INT LLC / EMC CORP,8.35,7/15/2046,"271,000","321,713","342,959"
DELL INT LLC / EMC CORP,3.38,12/15/2041,"3,443,000","2,582,005","2,519,553"
DELL INT LLC / EMC CORP,8.10,7/15/2036,"181,000","218,236","215,647"
DELMARVA PWR + LIGHT CO,4.15,5/15/2045,"217,000","171,281","172,897"
DELTA AIR LINES INC,3.75,10/28/2029,"411,000","370,403","378,358"
DELTA AIR LINES INC,7.38,1/15/2026,"709,000","721,688","724,541"
DELTA AIR LINES INC,2.90,10/28/2024,"329,000","325,647","325,075"
DELUXE CORP,8.00,6/1/2029,"474,000","428,328","444,579"
DEVON ENERGY CORPORATION,5.00,6/15/2045,"1,022,000","857,384","870,785"
DIAGEO CAPITAL PLC,5.88,9/30/2036,"250,000","254,504","263,055"
DIAMOND FRGN/DIAMOND FIN,8.50,10/1/2030,"1,048,000","1,063,041","1,098,996"
DIAMOND II LTD,7.95,7/28/2026,"1,000,000","991,148","1,012,900"
DIAMONDBACK ENERGY INC,5.90,4/18/2064,"2,678,000","2,630,581","2,585,288"
DIAMONDBACK ENERGY INC,5.75,4/18/2054,"2,150,000","2,079,886","2,083,178"
DIAMONDBACK ENERGY INC,6.25,3/15/2053,"2,800,000","2,975,127","2,890,468"
DIAMONDBACK ENERGY INC,4.25,3/15/2052,"10,500,000","8,290,668","8,138,025"
DICK S SPORTING GOODS,4.10,1/15/2052,"4,950,000","3,530,104","3,487,226"
DIGNITY HEALTH,5.27,11/1/2064,"15,000","13,246",
DIGNITY HEALTH,4.50,11/1/2042,"44,000","37,225",
DIRECTV FIN LLC/COINC,5.88,8/15/2027,"4,366,000","4,020,090","4,108,581"
DIRECTV FINANCING LLC,8.88,2/1/2030,"559,000","563,927","547,401"
DOMINION ENERGY INC,4.85,8/15/2052,"250,000","210,782","215,088"
DOMINION ENERGY INC,4.60,3/15/2049,"104,000","84,609",
DOMINION ENERGY INC,4.70,12/1/2044,"45,000","37,244",
DOMINION ENERGY INC,4.05,9/15/2042,"26,000","19,955",
DOMINION ENERGY INC,4.90,8/1/2041,"76,000","65,876",
DOMINION ENERGY INC,3.30,4/15/2041,"76,000","54,638",
DOMINION ENERGY INC,7.00,6/15/2038,"31,000","32,953",
DOMINION ENERGY INC,5.95,6/15/2035,"120,000","120,312","121,786"
DOMINION ENERGY SOUTH,5.10,6/1/2065,"35,000","31,742",
DOMINION ENERGY SOUTH,6.25,10/15/2053,"433,000","430,053","465,475"
DOMINION ENERGY SOUTH,4.60,6/15/2043,"21,000","18,243",
DOMINION ENERGY SOUTH,5.45,2/1/2041,"17,000","16,177",
DOMINION ENERGY SOUTH,6.05,1/15/2038,"116,000","118,567","120,677"
DOW CHEMICAL CO/THE,3.60,11/15/2050,"407,000","286,740","283,309"
DOW CHEMICAL CO/THE,5.55,11/30/2048,"347,000","323,696","329,504"
DOW CHEMICAL CO/THE,4.63,10/1/2044,"390,000","323,116","332,756"
DOW CHEMICAL CO/THE,4.38,11/15/2042,"222,000","180,829","183,481"
DOW CHEMICAL CO/THE,5.25,11/15/2041,"78,000","71,644",
DOW CHEMICAL CO/THE,9.40,5/15/2039,"36,000","46,110",
DOW CHEMICAL CO/THE,4.25,10/1/2034,"47,000","42,047",
DP WORLD LTD UAE,5.63,9/25/2048,"300,000","276,059","285,000"
DP WORLD SALAAM,1.00,12/31/2099,"2,440,000","2,420,844","2,421,700"
DPL INC,4.13,7/1/2025,"228,000","222,038","223,280"
DT MIDSTREAM INC,4.38,6/15/2031,"947,000","831,154","864,336"
DT MIDSTREAM INC,4.13,6/15/2029,"496,000","447,187","458,587"
DTE ELECTRIC CO,5.40,4/1/2053,"150,000","140,980","146,447"
