0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
JONES DESLAURIERS INSURA,8.50,3/15/2030,"58,000","58,928","60,627"
JPMORGAN CHASE + CO,1.00,4/22/2052,"2,952,000","2,138,689","2,081,278"
JPMORGAN CHASE + CO,1.00,4/22/2051,"1,105,000","787,474","752,969"
JPMORGAN CHASE + CO,1.00,7/24/2048,"139,000","109,820","111,853"
JPMORGAN CHASE + CO,5.63,8/16/2043,"117,000","113,911","118,888"
JPMORGAN CHASE + CO,1.00,11/19/2041,"4,723,000","3,358,108","3,223,259"
JPMORGAN CHASE + CO,1.00,4/22/2035,"315,000","315,000","323,360"
JPMORGAN CHASE + CO,1.00,10/23/2034,"1,660,000","1,660,000","1,760,546"
JPMORGAN CHASE + CO,1.00,6/1/2034,"603,000","588,445","600,365"
JUNIPER NETWORKS INC,5.95,3/15/2041,"393,000","394,919","396,785"
KAISER ALUMINUM CORP,4.50,6/1/2031,"758,000","626,227","671,573"
KAISER ALUMINUM CORP,4.63,3/1/2028,"214,000","193,013","200,161"
KAISER FOUNDATION HOSPIT,3.00,6/1/2051,"236,000","157,785","157,669"
KAISER FOUNDATION HOSPIT,3.27,11/1/2049,"185,000","130,588","131,850"
KAISER FOUNDATION HOSPIT,4.88,4/1/2042,"39,000","35,990","36,786"
KAISER FOUNDATION HOSPIT,2.81,6/1/2041,"230,000","163,099","166,009"
KB HOME,4.00,6/15/2031,"627,000","535,282","553,321"
KB HOME,7.25,7/15/2030,"264,000","264,477","271,812"
KELLANOVA,5.75,5/16/2054,"1,310,000","1,307,404","1,309,162"
KENBOURNE INVEST SA,6.88,11/26/2024,"1,108,000","986,214","471,520"
KENTUCKY UTILITIES CO,4.38,10/1/2045,"69,000","55,841","57,432"
KENTUCKY UTILITIES CO,5.13,11/1/2040,"78,000","71,975","73,322"
KEYCORP,1.00,3/6/2035,"54,000","53,999","54,768"
KINDER MORGAN ENER PART,5.40,9/1/2044,"44,000","37,785","40,278"
KINDER MORGAN ENER PART,5.50,3/1/2044,"65,000","57,140","60,177"
KINDER MORGAN ENER PART,5.00,8/15/2042,"44,000","36,584","38,452"
KINDER MORGAN ENER PART,5.63,9/1/2041,"65,000","61,562","61,147"
KINDER MORGAN ENER PART,7.50,11/15/2040,"217,000","231,469","243,793"
KINDER MORGAN ENER PART,6.50,2/1/2037,"52,000","51,602","54,403"
KINDER MORGAN INC,3.60,2/15/2051,"740,000","514,571","504,806"
KINDER MORGAN INC,3.25,8/1/2050,"612,000","382,832","391,044"
KINDER MORGAN INC,5.20,3/1/2048,"797,000","704,780","707,035"
KINDER MORGAN INC,5.55,6/1/2045,"2,935,000","2,798,058","2,739,294"
KINDER MORGAN INC,5.30,12/1/2034,"18,000","17,655","17,451"
KINDER MORGAN INC,5.40,2/1/2034,"10,000","9,976","9,846"
KINDER MORGAN INC,5.20,6/1/2033,"521,000","512,379","505,912"
KINETIK HOLDINGS LP,5.88,6/15/2030,"604,000","584,857","595,387"
KLA CORP,5.25,7/15/2062,"1,315,000","1,224,849","1,255,891"
KLA CORP,4.95,7/15/2052,"1,067,000","1,000,889","993,025"
KLA CORP,3.30,3/1/2050,"520,000","368,006","365,706"
KLA CORP,5.00,3/15/2049,"173,000","159,227","161,667"
KODIAK GAS SERVICES LLC,7.25,2/15/2029,"150,000","150,000","153,836"
KOHL S CORPORATION,5.55,7/17/2045,"45,000","28,970","30,697"
KOHL S CORPORATION,4.63,5/1/2031,"1,340,000","1,066,598","1,120,923"
KOSMOS ENERGY LTD,7.50,3/1/2028,"1,311,000","1,272,426","1,248,400"
KRAFT HEINZ FOODS CO,6.50,2/9/2040,"544,000","561,926","580,644"
KRAFT HEINZ FOODS CO,6.88,1/26/2039,"130,000","139,423","144,253"
KYNDRYL HOLDINGS INC,4.10,10/15/2041,"1,700,000","1,212,715","1,288,141"
L3HARRIS TECH INC,5.60,7/31/2053,"1,287,000","1,254,322","1,275,172"
L3HARRIS TECH INC,5.05,4/27/2045,"1,541,000","1,476,419","1,423,499"
L3HARRIS TECH INC,5.35,6/1/2034,"415,000","414,714","411,962"
L3HARRIS TECH INC,5.40,7/31/2033,"62,000","62,751","61,790"
L3HARRIS TECH INC,5.25,6/1/2031,"473,000","472,665","471,217"
