0,1,2,3,4,5
,,Foreign Issued Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
SAUDI INTERNATIONAL BOND,5.00,4/17/2049,"1,490,000","1,316,915","1,335,591"
SAUDI INTERNATIONAL BOND,5.25,1/16/2050,"1,000,000","918,826","927,621"
SAUDI INTERNATIONAL BOND,5.75,1/16/2054,"490,000","470,913","476,329"
STATE OF QATAR,3.40,4/16/2025,"240,000","236,587","236,084"
STATE OF QATAR,3.75,4/16/2030,"1,370,000","1,303,542","1,304,358"
STATE OF QATAR,4.00,3/14/2029,"1,940,000","1,898,340","1,879,375"
STATE OF QATAR,4.40,4/16/2050,"390,000","344,725","341,250"
STATE OF QATAR,4.50,4/23/2028,"310,000","306,938","306,351"
STATE OF QATAR,4.82,3/14/2049,"1,590,000","1,469,352","1,486,650"
STATE OF QATAR,5.10,4/23/2048,"1,790,000","1,697,549","1,743,013"
TURK IHRACAT KR BK,7.50,2/6/2028,"390,000","390,116","390,049"
UAE INT L GOVT BOND,2.00,10/19/2031,"420,000","356,501","347,973"
UAE INT L GOVT BOND,2.88,10/19/2041,"220,000","163,613","160,970"
UAE INT L GOVT BOND,4.86,7/2/2034,"400,000","400,000","398,897"
UNITED MEXICAN STATES,2.66,5/24/2031,"4,960,000","4,145,781","4,075,782"
UNITED MEXICAN STATES,3.75,4/19/2071,"330,000","212,309","197,951"
UNITED MEXICAN STATES,3.75,1/11/2028,"1,800,000","1,713,811","1,700,139"
UNITED MEXICAN STATES,3.77,5/24/2061,"1,790,000","1,116,287","1,093,805"
UNITED MEXICAN STATES,4.15,3/28/2027,"880,000","848,023","852,584"
UNITED MEXICAN STATES,4.28,8/14/2041,"2,370,000","1,825,558","1,835,366"
UNITED MEXICAN STATES,4.40,2/12/2052,"3,100,000","2,362,507","2,254,177"
UNITED MEXICAN STATES,4.60,2/10/2048,"1,810,000","1,348,155","1,379,317"
UNITED MEXICAN STATES,4.88,5/19/2033,"800,000","750,250","737,054"
UNITED MEXICAN STATES,5.40,2/9/2028,"1,360,000","1,362,488","1,353,522"
UNITED MEXICAN STATES,6.00,5/7/2036,"1,260,000","1,224,427","1,226,714"
UNITED MEXICAN STATES,6.34,5/4/2053,"7,200,000","6,995,497","6,773,502"
UNITED MEXICAN STATES,6.35,2/9/2035,"3,595,000","3,624,785","3,616,874"
UNITED MEXICAN STATES,6.40,5/7/2054,"1,940,000","1,842,249","1,845,643"
UZBEKISTAN INTL BOND,5.38,5/29/2027,"1,269,000","1,378,134","1,354,951"
UZBEKISTAN INTL BOND,6.90,2/28/2032,"650,000","638,685","632,580"
UZBEKISTAN INTL BOND,7.85,10/12/2028,"1,020,000","1,010,290","1,051,510"
UZBEKNEFTEGAZ JSC,4.75,11/16/2028,"270,000","226,475","226,508"
TOTAL,,,,"354,888,058","359,390,963"
