0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
YANTAI JEREH OILFIELD A,"4,500","18,100","21,726"
YAPI VE KREDI BANKASI,"118,351","75,697","122,021"
YARA INTERNATIONAL ASA,"4,845","185,162","139,969"
YASKAWA ELECTRIC CORP,"6,400","252,552","229,845"
YEALINK NETWORK TECHNOLOGY A,"3,500","17,502","17,712"
YES BANK LTD,"534,846","142,570","151,947"
YIFENG PHARMACY CHAIN CO L A,"2,880","11,450","9,731"
YINTAI GOLD CO LTD A,"6,200","12,184","13,900"
YOKOGAWA ELECTRIC CORP,"6,600","133,807","159,605"
YONGXING SPECIAL MATERIALS A,"1,500","10,471","7,386"
YONYOU NETWORK TECHNOLOGY A,"8,500","20,799","11,698"
YOUNGOR FASHION CO LTD A,"9,700","9,359","9,505"
YTL CORP BHD,"117,600","66,236","86,003"
YTL POWER INTERNATIONAL BHD,"86,200","71,872","88,073"
YTO EXPRESS GROUP CO LTD A,"10,400","22,232","22,400"
YUANTA FINANCIAL HOLDING CO,"370,000","288,248","365,535"
YUHAN CORP,"1,941","98,467","114,077"
YUM CHINA HOLDINGS INC,"13,970","743,796","430,835"
YUNDA HOLDING CO LTD A,"6,500","9,661","6,924"
YUNNAN ALUMINIUM CO LTD A,"5,700","12,232","10,598"
YUNNAN BOTANEE BIO TECHNOL A,800,"11,373","5,320"
YUNNAN CHIHONG ZINC + GERM A,"10,200","7,719","7,496"
YUNNAN ENERGY NEW MATERIAL A,"2,100","18,876","9,147"
YUNNAN YUNTIANHUA CO A,"2,600","6,334","6,949"
YUTONG BUS CO LTD A,"3,300","5,912","11,718"
ZALANDO SE,"6,320","184,939","148,271"
ZANGGE MINING CO LTD A,"4,800","15,956","15,901"
ZENSHO HOLDINGS CO LTD,"2,500","111,357","95,580"
ZHANGZHOU PIENTZEHUANG PHA A,"1,200","45,522","34,214"
ZHAOJIN MINING INDUSTRY   H,"58,000","88,277","97,318"
ZHEJIANG CENTURY HUATONG  A,"17,900","13,081","8,450"
ZHEJIANG CHINA COMMODITIES A,"10,300","12,658","10,518"
ZHEJIANG CHINT ELECTRICS A,"4,000","13,609","10,493"
ZHEJIANG DAHUA TECHNOLOGY A,"6,900","20,142","14,681"
ZHEJIANG DINGLI MACHINERY  A,"1,500","10,995","12,473"
ZHEJIANG EXPRESSWAY CO H,"83,680","60,434","56,484"
ZHEJIANG HUAHAI PHARMACEUT A,"3,100","7,191","7,274"
ZHEJIANG HUAYOU COBALT CO  A,"3,700","20,574","11,269"
ZHEJIANG JINGSHENG MECHANI A,"3,100","23,610","12,257"
ZHEJIANG JUHUA CO A,"4,200","9,358","13,948"
ZHEJIANG LEAPMOTOR TECHNOLOG,"17,540","84,752","60,209"
ZHEJIANG NHU CO LTD A,"9,900","22,125","26,160"
