0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
HANWHA CORPORATION 3P,"65,924","698,576","721,740"
HANWHA LIFE INSURANCE CO LTD,"633,440","1,949,180","1,380,555"
HANWHA OCEAN CO LTD,"118,909","2,467,358","2,639,083"
HANWHA SOLUTIONS CORP,"142,136","3,318,580","2,850,022"
HANWHA SYSTEMS CO LTD,"108,205","1,600,216","1,482,570"
HAOHUA CHEMICAL SCIENCE   A,"29,700","136,659","117,567"
HAP SENG CONSOLIDATED,"1,529,200","1,392,847","1,416,575"
HAPPIEST MINDS TECHNOLOGIES,"93,333","1,491,724","914,788"
HAPVIDA PARTICIPACOES E INVE,"6,752,102","11,068,127","4,655,829"
HARBIN ELECTRIC CO LTD H,"1,202,000","383,309","374,146"
HARBOUR ENERGY PLC,"1,032,674","5,165,722","4,068,999"
HAREL INSURANCE INVESTMENTS,"197,338","1,486,316","1,583,544"
HARGREAVES LANSDOWN PLC,"671,612","10,129,465","9,611,130"
HARMONIC DRIVE SYSTEMS INC,"79,600","2,409,646","2,251,523"
HARMONY GOLD MINING CO LTD,"1,123,122","7,453,759","10,336,297"
HARMONY GOLD MNG SPON ADR,"64,363","599,384","590,209"
HARTALEGA HOLDINGS BHD,"2,939,000","3,120,270","2,043,507"
HARVEY NORMAN HOLDINGS LTD,"1,047,502","2,970,406","2,917,234"
HASEKO CORP,"1,122,500","12,356,026","12,407,093"
HAVELLS INDIA LTD,"375,653","5,238,976","8,210,293"
HAYS PLC,"2,887,450","4,584,812","3,449,458"
HAZAMA ANDO CORP,"282,100","1,745,131","2,044,821"
HBL POWER SYSTEMS LTD,"171,025","1,004,263","1,025,690"
HCL TECHNOLOGIES LTD,"2,066,128","24,618,014","36,166,355"
HD HYUNDAI,"87,551","4,872,626","4,738,545"
HD HYUNDAI CONSTRUCTION EQUI,"75,080","3,272,407","2,999,929"
HD HYUNDAI ELECTRIC CO LTD,"44,311","2,813,359","9,979,280"
HD HYUNDAI HEAVY INDUSTRIES,"24,336","2,202,232","2,752,752"
HD HYUNDAI INFRACORE CO LTD,"227,417","1,367,076","1,262,243"
HD HYUNDAI MARINE SOLUTION C,"3,378","288,331","319,027"
HD HYUNDAI MIPO,"25,737","1,347,440","1,738,818"
HD KOREA SHIPBUILDING + OFFS,"305,151","29,195,475","35,201,301"
HDC HYUNDAI DEVELOPMENT CO E,"583,649","7,044,881","7,716,924"
HDFC ASSET MANAGEMENT CO LTD,"169,837","6,027,722","8,133,691"
HDFC BANK LIMITED,"10,648,336","189,673,597","215,016,257"
HDFC LIFE INSURANCE CO LTD,"1,093,530","8,743,115","7,803,767"
HEALIUS LTD,"1,134,219","2,472,558","1,136,240"
HEALTH AND HAPPINESS H+H INT,"236,500","284,541","270,834"
HEBEI HENGSHUI LAOBAIGAN A,"109,608","352,894","272,938"
HEBEI SINOPACK ELECTRONIC  A,"42,520","366,737","269,301"
HEFEI MEIYA OPTOELECTRONIC A,"80,959","215,453","182,969"
HEIDELBERG MATERIALS AG,"274,515","21,486,207","28,485,588"
