0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
GILEAD SCIENCES INC,2.60,10/1/2040,"14,000,000","11,153,465","9,628,780"
GILEAD SCIENCES INC,5.25,10/15/2033,"10,000,000","10,129,016","10,066,500"
GLAXOSMITHKLINE CAP INC,6.38,5/15/2038,"13,600,000","17,561,280","15,000,936"
GLENCORE FUNDING LLC,5.63,4/4/2034,"39,000,000","38,775,962","38,405,640"
GLOBAL AVIATION HOLDINGS INC.,1.00,7/13/2021,"181,989","181,989",0
GLOBAL MEDICAL RESPONSE,10.00,10/31/2028,"9,823,231","9,427,151","9,582,660"
GLOBAL NET LEASE/GLOBAL,3.75,12/15/2027,"8,900,000","7,780,698","7,816,692"
GLOBAL PAYMENTS INC,4.15,8/15/2049,"7,100,000","7,114,294","5,341,614"
GLP CAPITAL LP / FIN II,6.75,12/1/2033,"7,000,000","6,881,375","7,334,040"
GLP CAPITAL LP / FIN II,4.00,1/15/2031,"38,854,000","40,154,743","34,844,267"
GLP CAPITAL LP / FIN II,4.00,1/15/2030,"27,560,000","28,059,327","25,199,486"
GN BONDCO LLC,9.50,10/15/2031,"23,650,000","23,251,584","22,086,972"
GO DADDY OPCO/FINCO,3.50,3/1/2029,"20,815,000","18,901,285","18,797,818"
GO DADDY OPCO/FINCO,5.25,12/1/2027,"15,525,000","15,211,504","15,189,039"
GOEASY LTD,7.63,7/1/2029,"5,900,000","5,911,725","6,016,230"
GOEASY LTD,9.25,12/1/2028,"18,997,000","19,236,655","20,162,846"
GOLDMAN SACHS GROUP INC,5.15,5/22/2045,"6,000,000","5,608,949","5,611,080"
GOLDMAN SACHS GROUP INC,4.80,7/8/2044,"13,374,000","12,995,658","12,067,761"
GOLDMAN SACHS GROUP INC,1.00,2/24/2043,"5,000,000","3,859,163","3,771,750"
GOLDMAN SACHS GROUP INC,1.00,4/22/2042,"7,000,000","5,857,751","5,185,670"
GOLDMAN SACHS GROUP INC,6.25,2/1/2041,"16,200,000","18,137,073","17,207,316"
GOLDMAN SACHS GROUP INC,1.00,10/31/2038,"2,000,000","2,298,669","1,701,200"
GOLDMAN SACHS GROUP INC,6.75,10/1/2037,"67,496,000","78,561,069","72,880,156"
GOLDMAN SACHS GROUP INC,6.45,5/1/2036,"6,250,000","6,432,064","6,658,250"
GOLDMAN SACHS GROUP INC,1.00,10/24/2034,"20,000,000","20,000,000","21,510,400"
GOLDMAN SACHS GROUP INC,1.00,2/24/2033,"61,000,000","59,514,208","52,175,740"
GOLDMAN SACHS GROUP INC,1.00,7/21/2032,"48,000,000","44,898,292","39,446,880"
GOLDMAN SACHS GROUP INC,1.00,4/22/2032,"12,000,000","10,229,685","10,087,080"
GOODYEAR TIRE + RUBBER,5.63,4/30/2033,"300,000","302,483","271,152"
GOODYEAR TIRE + RUBBER,5.25,7/15/2031,"19,043,000","17,470,869","17,307,231"
GOODYEAR TIRE + RUBBER,5.25,4/30/2031,"3,600,000","3,250,564","3,288,672"
GOODYEAR TIRE + RUBBER,5.00,7/15/2029,"32,583,000","30,253,850","30,248,428"
GOODYEAR TIRE + RUBBER,4.88,3/15/2027,"11,313,000","11,038,732","10,926,887"
GOODYEAR TIRE + RUBBER,5.00,5/31/2026,"29,818,000","29,460,366","29,265,174"
GOODYEAR TIRE + RUBBER,9.50,5/31/2025,"11,725,000","11,850,327","11,750,561"
GOTO GROUP INC,5.50,5/1/2028,"1,478,630","1,233,311","598,623"
GPS HOSPITALITY HOLDING,7.00,8/15/2028,"1,450,000","1,450,000","1,059,530"
GRAFTECH FINANCE INC,4.63,12/15/2028,"7,700,000","6,746,134","4,899,356"
GRAHAM PACKAGING/GPC CAP,7.13,8/15/2028,"13,100,000","12,404,478","12,376,225"
GRAPHIC PACKAGING INTERN,6.38,7/15/2032,"4,850,000","4,853,343","4,851,116"
GRAY TELEVISION INC,5.38,11/15/2031,"32,037,000","23,722,026","18,183,240"
GRAY TELEVISION INC,4.75,10/15/2030,"24,011,000","17,725,490","14,404,199"
GRAY TELEVISION INC,10.50,7/15/2029,"35,913,000","35,880,971","36,114,472"
GRAY TELEVISION INC,7.00,5/15/2027,"20,785,000","18,832,305","19,128,643"
GREYSTAR REAL ESTATE PAR,7.75,9/1/2030,"4,350,000","4,350,000","4,585,292"
GRIFFON CORPORATION,5.75,3/1/2028,"21,805,000","21,035,325","21,049,893"
GROUP 1 AUTOMOTIVE INC,4.00,8/15/2028,"31,884,000","29,438,027","29,430,207"
GRUBHUB HOLDINGS INC,5.50,7/1/2027,"10,800,000","8,842,273","9,795,384"
GRUPO TELEVISA SAB,6.13,1/31/2046,"4,721,000","5,026,159","4,542,216"
GUARDIAN LIFE INSURANCE,3.70,1/22/2070,"13,492,000","13,692,300","8,999,974"
GUITAR CENTER INC,8.50,1/15/2026,"2,100,000","1,986,864","1,891,491"
GULFPORT ENERGY OP CORP,8.00,5/17/2026,"19,630,280","21,041,197","19,866,236"
GXO LOGISTICS INC,2.65,7/15/2031,"3,550,000","3,101,099","2,884,233"
