0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL G06231,4.00,12/1/2040,"383,488","415,532","362,654"
FED HM LN PC POOL G06492,4.50,5/1/2041,"95,330","100,375","92,611"
FED HM LN PC POOL G06503,4.50,9/1/2040,"37,298","39,240","36,274"
FED HM LN PC POOL G06506,4.00,12/1/2040,"286,977","310,998","271,386"
FED HM LN PC POOL G06719,4.50,9/1/2041,"1,219,579","1,283,810","1,184,828"
FED HM LN PC POOL G06782,4.00,10/1/2041,"3,253","3,327","3,067"
FED HM LN PC POOL G07044,4.00,6/1/2042,"3,457,039","3,744,886","3,258,832"
FED HM LN PC POOL G07249,4.00,12/1/2042,"331,656","358,362","312,342"
FED HM LN PC POOL G07319,3.50,3/1/2043,"12,987,369","13,636,375","11,878,367"
FED HM LN PC POOL G07348,3.50,3/1/2043,"6,172,043","6,163,418","5,645,007"
FED HM LN PC POOL G07396,4.50,7/1/2041,"1,655,975","1,811,393","1,610,488"
FED HM LN PC POOL G07459,3.50,8/1/2043,"651,894","697,813","596,264"
FED HM LN PC POOL G07477,4.00,1/1/2041,"24,740,654","26,506,590","23,396,540"
FED HM LN PC POOL G07642,5.00,10/1/2041,"170,656","191,773","169,665"
FED HM LN PC POOL G07805,4.50,5/1/2042,"779,603","856,062","757,361"
FED HM LN PC POOL G07810,4.50,5/1/2042,"3,463,120","3,799,501","3,369,927"
FED HM LN PC POOL G07996,4.00,1/1/2040,"6,518,085","6,948,971","6,145,672"
FED HM LN PC POOL G08148,7.00,8/1/2036,"37,763","38,176","40,451"
FED HM LN PC POOL G08163,7.00,11/1/2036,"53,297","60,365","57,091"
FED HM LN PC POOL G08193,6.00,4/1/2037,"18,019","18,739","18,675"
FED HM LN PC POOL G08210,6.00,7/1/2037,"7,930","9,016","8,218"
FED HM LN PC POOL G08227,6.00,10/1/2037,847,963,878
FED HM LN PC POOL G08232,6.00,11/1/2037,284,295,294
FED HM LN PC POOL G08309,5.50,12/1/2038,"63,065","65,355","64,009"
FED HM LN PC POOL G08364,4.50,9/1/2039,"418,393","436,729","407,134"
FED HM LN PC POOL G08368,4.50,10/1/2039,"1,126,374","1,186,325","1,096,063"
FED HM LN PC POOL G08372,4.50,11/1/2039,"2,288,640","2,331,375","2,227,052"
FED HM LN PC POOL G08417,5.00,8/1/2040,"1,347","1,486","1,340"
FED HM LN PC POOL G08435,4.50,2/1/2041,"1,259,854","1,302,856","1,223,910"
FED HM LN PC POOL G08457,4.50,8/1/2041,"447,689","491,341","434,916"
FED HM LN PC POOL G08501,4.00,7/1/2042,"78,045","81,601","73,500"
FED HM LN PC POOL G08504,4.00,8/1/2042,"42,652","44,729","40,171"
FED HM LN PC POOL G08619,3.00,12/1/2044,"17,857","18,795","15,665"
FED HM LN PC POOL G08624,4.00,1/1/2045,"98,036","105,488","91,819"
FED HM LN PC POOL G08658,3.00,8/1/2045,"37,092","39,005","32,526"
FED HM LN PC POOL G08669,4.00,9/1/2045,"329,694","342,710","308,307"
FED HM LN PC POOL G08672,4.00,10/1/2045,"12,989","13,454","12,146"
FED HM LN PC POOL G08677,4.00,11/1/2045,"216,194","225,562","202,170"
FED HM LN PC POOL G08680,3.00,12/1/2045,"73,225","76,915","64,212"
FED HM LN PC POOL G08682,4.00,12/1/2045,"48,585","52,220","45,433"
FED HM LN PC POOL G08697,3.00,3/1/2046,"18,983","19,906","16,605"
FED HM LN PC POOL G08699,4.00,3/1/2046,"32,092","34,308","29,979"
FED HM LN PC POOL G08707,4.00,5/1/2046,"809,245","838,933","755,959"
FED HM LN PC POOL G08710,3.00,6/1/2046,"503,764","528,816","440,643"
FED HM LN PC POOL G08715,3.00,8/1/2046,"2,839,596","2,977,784","2,483,801"
FED HM LN PC POOL G08717,4.00,8/1/2046,"176,681","187,630","165,047"
FED HM LN PC POOL G08721,3.00,9/1/2046,"85,568,610","89,961,958","74,847,043"
FED HM LN PC POOL G08726,3.00,10/1/2046,"461,965","484,911","404,082"
FED HM LN PC POOL G08732,3.00,11/1/2046,"36,686","38,514","32,089"
