0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL BU4212,6.50,10/1/2053,"6,700,840","6,761,302","6,850,521"
FNMA POOL BU4217,6.50,9/1/2053,"5,488,554","5,522,612","5,591,077"
FNMA POOL BU4230,6.50,10/1/2053,"10,715,270","11,101,397","11,056,844"
FNMA POOL BU4395,7.00,3/1/2054,"5,351,782","5,615,647","5,596,103"
FNMA POOL BU4411,6.50,2/1/2054,"5,230,738","5,440,691","5,397,480"
FNMA POOL BU4663,6.50,6/1/2054,"11,491,415","11,797,274","11,750,023"
FNMA POOL BU4749,7.00,6/1/2054,"3,664,590","3,807,243","3,794,538"
FNMA POOL BU4750,7.50,6/1/2054,"2,973,180","3,100,759","3,134,536"
FNMA POOL BU7488,2.50,12/1/2051,"1,084,549","887,793","899,172"
FNMA POOL BU7493,2.50,1/1/2052,"1,108,317","907,247","920,132"
FNMA POOL BV0778,3.00,2/1/2052,"1,072,551","1,092,610","915,444"
FNMA POOL BV8055,4.50,9/1/2052,"22,383,937","21,371,515","21,112,631"
FNMA POOL BW9650,3.00,7/1/2048,"11,391,458","9,469,947","9,689,112"
FNMA POOL BW9776,3.00,6/1/2048,"38,266,584","31,812,347","32,548,005"
FNMA POOL BX3228,5.00,1/1/2053,"6,391,895","6,275,843","6,188,387"
FNMA POOL CA0105,3.50,8/1/2047,"32,670,968","34,779,640","29,428,321"
FNMA POOL CA0532,3.50,10/1/2047,"2,216,738","2,238,858","1,996,474"
FNMA POOL CA0681,3.50,11/1/2047,"15,883","17,364","14,401"
FNMA POOL CA0689,3.50,11/1/2047,"93,776","103,299","85,286"
FNMA POOL CA0833,3.50,12/1/2047,"141,198","140,020","127,157"
FNMA POOL CA0905,3.50,12/1/2047,"2,139,048","2,338,562","1,939,391"
FNMA POOL CA0907,3.50,12/1/2047,"3,420,933","3,549,289","3,086,371"
FNMA POOL CA0917,3.50,12/1/2047,"5,085,960","5,161,627","4,581,171"
FNMA POOL CA0996,3.50,1/1/2048,"46,168,167","46,141,752","41,652,986"
FNMA POOL CA0998,3.50,1/1/2048,"46,454,043","49,630,828","41,843,403"
FNMA POOL CA1055,3.50,12/1/2047,"6,690,033","6,192,250","6,024,774"
FNMA POOL CA1058,3.50,1/1/2048,"267,217","294,312","243,026"
FNMA POOL CA1176,3.50,2/1/2048,"32,870,790","35,931,923","29,802,662"
FNMA POOL CA1178,3.50,2/1/2048,"8,672,197","9,398,619","7,837,482"
FNMA POOL CA1184,3.50,2/1/2048,"60,642,008","61,424,555","54,623,190"
FNMA POOL CA1524,3.50,4/1/2048,"4,350,116","4,714,861","3,924,501"
FNMA POOL CA1694,4.00,5/1/2048,"22,249,764","23,734,066","20,672,671"
FNMA POOL CA1867,3.50,6/1/2048,"1,908,451","2,086,528","1,727,455"
FNMA POOL CA2189,4.00,8/1/2048,"21,702,292","24,313,129","20,250,763"
FNMA POOL CA2430,4.00,10/1/2048,"26,498,814","27,621,895","24,641,621"
FNMA POOL CA2623,4.00,11/1/2048,"3,997,041","4,382,590","3,726,234"
FNMA POOL CA2781,3.00,9/1/2048,"1,841,755","1,832,414","1,592,251"
FNMA POOL CA2785,4.00,12/1/2048,"15,545,718","17,265,345","14,492,464"
FNMA POOL CA2922,3.00,12/1/2048,"3,228,006","3,213,084","2,790,705"
FNMA POOL CA3064,3.00,2/1/2049,"5,383,393","5,340,967","4,654,100"
FNMA POOL CA3198,4.00,3/1/2049,"23,872,267","24,865,308","22,232,690"
FNMA POOL CA3317,3.00,1/1/2049,"1,762,968","1,751,534","1,524,137"
FNMA POOL CA3332,4.00,4/1/2049,"11,309,623","12,676,627","10,544,455"
FNMA POOL CA3635,3.50,6/1/2049,"5,363,880","5,525,464","4,809,926"
FNMA POOL CA3865,3.50,7/1/2049,"69,532,356","72,663,760","62,351,412"
FNMA POOL CA3971,3.50,8/1/2049,"125,655,530","131,243,089","112,864,178"
FNMA POOL CA4018,3.00,8/1/2049,"52,307,249","45,587,979","45,132,982"
FNMA POOL CA4027,4.00,8/1/2049,"21,845,771","22,815,785","20,263,724"
FNMA POOL CA4314,3.00,10/1/2049,"33,536,663","34,204,349","29,279,996"
