0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
HOME DEPOT INC,3.13,12/15/2049,"200,000","137,872","136,272"
HOME DEPOT INC,4.50,12/6/2048,"200,000","174,616","173,360"
HOME DEPOT INC,3.90,6/15/2047,"200,000","160,031","158,044"
HOME DEPOT INC,4.25,4/1/2046,"1,098,000","934,625","923,868"
HOME DEPOT INC,4.40,3/15/2045,"100,000","86,029","86,504"
HOME DEPOT INC,4.88,2/15/2044,"100,000","92,804","92,614"
HOME DEPOT INC,4.20,4/1/2043,"100,000","85,610","84,780"
HOME DEPOT INC,5.95,4/1/2041,"100,000","104,925","105,722"
HOME DEPOT INC,5.40,9/15/2040,"100,000","98,771","99,825"
HOME DEPOT INC,3.30,4/15/2040,"200,000","156,743","155,686"
HOME DEPOT INC,5.88,12/16/2036,"400,000","420,726","423,916"
HOWARD HUGHES CORP,4.38,2/1/2031,"3,097,000","2,669,284","2,672,463"
HOWARD HUGHES CORP,4.13,2/1/2029,"237,000","204,686","212,146"
HOWARD HUGHES CORP,5.38,8/1/2028,"5,484,000","5,221,772","5,212,542"
HOWARD MIDSTREAM ENERGY,8.88,7/15/2028,"173,000","177,271","183,081"
HOWMET AEROSPACE INC,5.95,2/1/2037,"1,100,000","1,125,273","1,129,425"
HP ENTERPRISE CO,6.35,10/15/2045,"761,000","800,207","799,354"
HRT DNT / HRT DNT FIN,10.50,4/30/2028,"173,000","174,544","183,665"
HSBC HOLDINGS PLC,1.00,3/9/2044,"1,090,000","1,081,118","1,139,551"
HSBC HOLDINGS PLC,6.80,6/1/2038,"286,000","282,127","302,525"
HSBC HOLDINGS PLC,6.50,9/15/2037,"214,000","206,369","219,361"
HSBC HOLDINGS PLC,6.50,5/2/2036,"514,000","498,952","531,697"
HSBC HOLDINGS PLC,1.00,6/20/2034,"447,000","434,190","461,478"
HUDBAY MINERALS INC,6.13,4/1/2029,"348,000","329,070","345,387"
HUMANA INC,5.75,4/15/2054,"943,000","921,562","908,665"
HUMANA INC,4.95,10/1/2044,"75,000","66,355","65,237"
HUNTINGTON INGALLS INDUS,4.20,5/1/2030,"77,000","73,368","72,469"
IBM CORP,5.10,2/6/2053,"357,000","325,518","333,177"
IBM CORP,4.90,7/27/2052,"366,000","324,377","326,673"
IBM CORP,3.43,2/9/2052,"113,000","78,087","78,090"
IBM CORP,2.95,5/15/2050,"214,000","136,879","136,048"
IBM CORP,4.25,5/15/2049,"2,000,000","1,616,135","1,625,700"
IBM CORP,4.00,6/20/2042,"308,000","250,695","251,707"
IBM CORP,2.85,5/15/2040,"591,000","420,412","422,216"
IBM CORP,4.15,5/15/2039,"6,260,000","5,477,683","5,384,163"
IBM INTERNAT CAPITAL,5.30,2/5/2054,"400,000","387,376","374,644"
IBM INTERNAT CAPITAL,5.25,2/5/2044,"600,000","579,233","568,476"
ICAHN ENTERPRISES/FIN,9.00,6/15/2030,"639,000","639,000","636,022"
ICAHN ENTERPRISES/FIN,4.38,2/1/2029,"348,000","286,368","297,255"
ICAHN ENTERPRISES/FIN,9.75,1/15/2029,"1,333,000","1,387,934","1,383,721"
ICAHN ENTERPRISES/FIN,6.25,5/15/2026,"125,000","120,862","123,956"
IHO VERWALTUNGS GMBH,6.38,5/15/2029,"263,000","246,332","259,770"
IHS HOLDING LTD,6.25,11/29/2028,"1,676,000","1,423,580","1,492,461"
ILIAD HOLDING SAS,7.00,10/15/2028,"500,000","470,163","495,570"
ILIAD HOLDING SAS,6.50,10/15/2026,"290,000","280,114","288,669"
ILLINOIS ST,6.63,2/1/2035,"423,077","438,417","437,687"
ILLINOIS ST,5.10,6/1/2033,"1,176,471","1,135,895","1,154,889"
IMOLA MERGER CORP,4.75,5/15/2029,"2,164,000","1,946,113","2,024,379"
INDIANA MICHIGAN POWER,3.25,5/1/2051,"104,000","69,603","68,409"
INDIANA MICHIGAN POWER,4.25,8/15/2048,"217,000","172,745","172,836"
INDIANA MICHIGAN POWER,3.75,7/1/2047,"45,000","33,424","33,159"
INDIANA MICHIGAN POWER,4.55,3/15/2046,"26,000","22,235","21,827"
INDIANA MICHIGAN POWER,6.05,3/15/2037,"26,000","26,239","26,904"
