0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
COMMONSPIRIT HEALTH,4.19,10/1/2049,"251,000","196,510","200,996"
COMMONSPIRIT HEALTH,4.35,11/1/2042,"65,000","54,242","54,785"
COMMONWEALTH EDISON CO,5.65,6/1/2054,"385,000","382,516","383,075"
COMMONWEALTH EDISON CO,5.30,2/1/2053,"150,000","144,369","141,764"
COMMONWEALTH EDISON CO,2.75,9/1/2051,"123,000","75,079","73,385"
COMMONWEALTH EDISON CO,3.20,11/15/2049,"123,000","83,279","81,845"
COMMONWEALTH EDISON CO,4.00,3/1/2048,"74,000","58,661","57,525"
COMMONWEALTH EDISON CO,3.75,8/15/2047,"148,000","111,854","111,329"
COMMONWEALTH EDISON CO,3.65,6/15/2046,"238,000","177,121","176,701"
COMMONWEALTH EDISON CO,4.35,11/15/2045,"45,000","37,371","37,734"
COMMONWEALTH EDISON CO,3.70,3/1/2045,"31,000","23,675","23,575"
COMMONWEALTH EDISON CO,4.70,1/15/2044,"217,000","189,593","192,561"
COMMONWEALTH EDISON CO,4.60,8/15/2043,"22,000","19,241","19,203"
COMMONWEALTH EDISON CO,3.80,10/1/2042,"22,000","17,354","17,309"
COMPASS GROUP DIVERSIFIE,5.00,1/15/2032,"483,000","411,097","438,323"
COMPASS GROUP DIVERSIFIE,5.25,4/15/2029,"584,000","540,323","554,934"
COMSTOCK RESOURCES INC,5.88,1/15/2030,"223,000","200,774","207,856"
COMSTOCK RESOURCES INC,6.75,3/1/2029,"1,694,000","1,602,241","1,639,545"
CON EDISON CO OF NY INC,3.60,6/15/2061,"295,000","200,011","202,609"
CON EDISON CO OF NY INC,3.00,12/1/2060,"904,000","543,490","534,553"
CON EDISON CO OF NY INC,4.50,5/15/2058,"109,000","86,973","88,852"
CON EDISON CO OF NY INC,4.00,11/15/2057,"40,000","30,048","30,047"
CON EDISON CO OF NY INC,4.30,12/1/2056,"44,000","33,977","34,627"
CON EDISON CO OF NY INC,4.63,12/1/2054,"65,000","53,946","55,021"
CON EDISON CO OF NY INC,5.70,5/15/2054,"1,417,000","1,434,766","1,413,939"
CON EDISON CO OF NY INC,5.90,11/15/2053,"330,000","327,042","337,861"
CON EDISON CO OF NY INC,6.15,11/15/2052,"54,000","54,761","57,231"
CON EDISON CO OF NY INC,3.20,12/1/2051,"217,000","143,303","142,816"
CON EDISON CO OF NY INC,3.95,4/1/2050,"347,000","269,572","271,160"
CON EDISON CO OF NY INC,4.13,5/15/2049,"100,000","78,005","78,947"
CON EDISON CO OF NY INC,3.85,6/15/2046,"57,000","43,091","43,630"
CON EDISON CO OF NY INC,4.50,12/1/2045,"48,000","39,878","40,455"
CON EDISON CO OF NY INC,4.45,3/15/2044,"776,000","669,928","661,113"
CON EDISON CO OF NY INC,3.95,3/1/2043,"48,000","37,827","38,318"
CON EDISON CO OF NY INC,4.20,3/15/2042,"35,000","28,899","28,883"
CON EDISON CO OF NY INC,5.70,6/15/2040,"48,000","46,392","47,863"
CON EDISON CO OF NY INC,5.50,12/1/2039,"57,000","54,085","56,181"
CON EDISON CO OF NY INC,6.75,4/1/2038,"49,000","52,931","54,243"
CON EDISON CO OF NY INC,6.30,8/15/2037,"73,000","75,545","77,381"
CON EDISON CO OF NY INC,6.20,6/15/2036,"42,000","42,960","44,543"
CON EDISON CO OF NY INC,5.85,3/15/2036,"52,000","51,918","53,418"
CONDUENT BUS SERVICES,6.00,11/1/2029,"1,057,000","937,168","989,289"
CONNECT FINCO SARL/CONNE,6.75,10/1/2026,"3,102,000","3,000,507","2,996,191"
CONNECTICUT LIGHT + PWR,4.00,4/1/2048,"258,000","205,842","205,649"
CONNECTICUT LIGHT + PWR,4.15,6/1/2045,"108,000","88,342","88,489"
CONNECTICUT LIGHT + PWR,4.30,4/15/2044,"254,000","211,594","214,142"
CONSOLIDATED COMMUNICATI,5.00,10/1/2028,"663,000","549,970","548,546"
CONSOLIDATED COMMUNICATI,6.50,10/1/2028,"1,611,000","1,410,175","1,380,353"
CONSTELLATION EN GEN LLC,6.50,10/1/2053,"745,000","727,512","791,786"
CONSTELLATION EN GEN LLC,5.60,6/15/2042,"65,000","60,427","62,725"
CONSTELLATION EN GEN LLC,5.75,10/1/2041,"24,000","22,572","23,614"
CONSTELLATION EN GEN LLC,6.25,10/1/2039,"122,000","121,782","125,987"
CONSUMERS ENERGY CO,2.50,5/1/2060,"288,000","157,417","162,530"
