0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
PUGET SOUND ENERGY INC,2.89,9/15/2051,"22,500,000","22,485,530","13,865,625"
PUGET SOUND ENERGY INC,4.30,5/20/2045,"3,600,000","3,591,511","2,942,856"
QATAR ENERGY,3.30,7/12/2051,"95,800,000","70,589,369","66,940,250"
QATAR ENERGY,3.13,7/12/2041,"202,500,000","160,945,977","150,356,250"
QATAR ENERGY,2.25,7/12/2031,"106,700,000","92,001,881","89,094,500"
QATAR ENERGY,1.38,9/12/2026,"82,300,000","76,587,270","75,716,000"
QAZAQGAZ NC JSC,4.38,9/26/2027,"65,900,000","61,868,459","61,884,219"
QUALCOMM INC,6.00,5/20/2053,"16,000,000","17,657,563","17,202,400"
QUALCOMM INC,4.50,5/20/2052,"1,000,000","933,185","863,070"
QUALCOMM INC,4.80,5/20/2045,"13,365,000","17,191,959","12,352,468"
QUANTA SERVICES INC,3.05,10/1/2041,"16,000,000","15,898,054","11,252,640"
QUANTA SERVICES INC,2.35,1/15/2032,"3,338,000","3,014,775","2,714,428"
QUEST DIAGNOSTICS INC,6.40,11/30/2033,"9,500,000","9,495,297","10,169,180"
QVC INC,4.38,9/1/2028,"5,925,000","4,089,360","4,322,525"
QVC INC,4.75,2/15/2027,"7,100,000","5,571,065","5,995,879"
QVC INC,4.45,2/15/2025,"7,000,000","6,638,463","6,888,420"
RACKSPACE FINANCE LLC,3.50,5/15/2028,"2,240,000","1,996,564","972,003"
RADIOLOGY PARTNERS INC,7.78,1/31/2029,"9,062,631","8,485,776","8,503,195"
RAISING CANE S RESTAURAN,9.38,5/1/2029,"16,600,000","17,368,676","17,941,114"
RAND PARENT LLC,8.50,2/15/2030,"29,625,000","28,522,383","29,964,503"
RANGE RESOURCES CORP,4.75,2/15/2030,"16,130,000","14,963,164","15,127,843"
RANGE RESOURCES CORP,8.25,1/15/2029,"27,860,000","28,453,674","28,887,198"
RANGE RESOURCES CORP,4.88,5/15/2025,"16,260,000","16,184,328","16,160,489"
RAYMOND JAMES FINANCIAL,3.75,4/1/2051,"2,000,000","1,448,994","1,471,980"
REALTY INCOME CORP,5.13,2/15/2034,"10,000,000","9,895,942","9,704,300"
REALTY INCOME CORP,4.90,7/15/2033,"15,900,000","15,116,755","15,195,948"
REALTY INCOME CORP,1.80,3/15/2033,"13,500,000","13,353,236","10,155,240"
REALTY INCOME CORP,2.85,12/15/2032,"18,500,000","18,825,719","15,254,730"
REALTY INCOME CORP,5.63,10/13/2032,"21,000,000","21,038,236","21,272,580"
REALTY INCOME CORP,2.70,2/15/2032,"12,500,000","11,678,131","10,393,000"
REGENCY CENTERS LP,5.25,1/15/2034,"10,000,000","9,886,063","9,739,800"
REGENERON PHARMACEUTICAL,2.80,9/15/2050,"12,692,000","12,412,903","7,779,815"
REGENERON PHARMACEUTICAL,1.75,9/15/2030,"10,207,000","9,292,177","8,400,769"
REGIONS BANK,6.45,6/26/2037,"9,000,000","8,965,805","9,172,440"
REINSURANCE GRP OF AMER,5.75,9/15/2034,"10,000,000","9,929,625","9,965,100"
REINSURANCE GRP OF AMER,6.00,9/15/2033,"5,000,000","5,067,753","5,091,300"
RENAISSANCERE HOLDINGS L,5.75,6/5/2033,"42,500,000","41,111,638","42,541,225"
REPUBLIC SERVICES INC,5.70,5/15/2041,"1,374,000","1,746,288","1,387,314"
REPUBLIC SERVICES INC,5.20,11/15/2034,"29,000,000","28,919,967","28,825,420"
REPUBLIC SERVICES INC,5.00,4/1/2034,"15,000,000","14,932,136","14,683,200"
REPUBLIC SERVICES INC,5.00,12/15/2033,"19,000,000","18,898,043","18,589,030"
REVVITY INC,2.55,3/15/2031,"13,500,000","13,494,016","11,297,340"
REWORLD HOLDING CORP,4.88,12/1/2029,"18,000,000","16,279,464","16,443,720"
REXFORD INDUSTRIAL REALT,2.15,9/1/2031,"3,250,000","2,646,799","2,589,828"
REXFORD INDUSTRIAL REALT,2.13,12/1/2030,"28,519,000","28,265,312","23,372,746"
RHP HOTEL PPTY/RHP FINAN,6.50,4/1/2032,"38,921,000","38,846,615","38,915,940"
RHP HOTEL PPTY/RHP FINAN,4.50,2/15/2029,"28,154,000","25,996,504","26,396,627"
RHP HOTEL PPTY/RHP FINAN,4.75,10/15/2027,"27,354,000","26,163,554","26,354,211"
RINGCENTRAL INC,8.50,8/15/2030,"4,000,000","3,974,088","4,176,520"
RIO TINTO FIN USA LTD,2.75,11/2/2051,"2,000,000","1,389,769","1,239,140"
RIO TINTO FIN USA PLC,5.13,3/9/2053,"50,000,000","50,623,418","47,053,000"
RIO TINTO FIN USA PLC,5.00,3/9/2033,"9,000,000","9,148,357","8,959,320"
RITCHIE BROS HLDGS INC,7.75,3/15/2031,"43,641,000","45,266,466","45,624,047"
