0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
1011778 BC / NEW RED FIN,4.00,10/15/2030,"1,939,000","1,677,669","1,705,661"
1011778 BC / NEW RED FIN,3.50,2/15/2029,"135,000","120,423","122,545"
1011778 BC / NEW RED FIN,4.38,1/15/2028,"1,053,000","981,036","993,758"
3R LUX SARL,9.75,2/5/2031,"817,000","865,588","858,920"
ABBOTT LABORATORIES,6.15,11/30/2037,"100,000","108,772","109,063"
ABBOTT LABORATORIES,4.75,11/30/2036,"500,000","488,526","485,105"
ABBVIE INC,5.50,3/15/2064,"373,000","372,445","368,106"
ABBVIE INC,5.40,3/15/2054,"2,486,000","2,493,994","2,459,748"
ABBVIE INC,4.45,5/14/2046,"2,447,000","2,200,141","2,122,993"
ABBVIE INC,4.40,11/6/2042,"2,100,000","1,804,966","1,844,535"
ABBVIE INC,4.05,11/21/2039,"4,383,000","3,814,051","3,803,480"
ABBVIE INC,4.30,5/14/2036,"945,000","878,348","868,767"
ABBVIE INC,4.50,5/14/2035,"500,000","465,397","471,530"
ABBVIE INC,5.05,3/15/2034,"1,226,000","1,222,271","1,222,212"
ABU DHABI CRUDE OIL,4.60,11/2/2047,"410,000","359,308","367,180"
ABU DHABI DEVELOPMENTAL,5.38,5/8/2029,"300,000","305,666","304,779"
ABU DHABI NATIONAL ENERG,4.70,4/24/2033,"400,000","391,355","389,568"
ACADEMY LTD,6.00,11/15/2027,"319,000","307,091","314,253"
ACRISURE LLC / FIN INC,4.25,2/15/2029,"528,000","466,264","479,894"
ADAMS HOMES INC,9.25,10/15/2028,"240,000","240,000","246,161"
ADANI GREEN ENERGY UP,6.70,3/12/2042,"791,000","791,000","739,553"
ADIENT GLOBAL HOLDINGS,8.25,4/15/2031,"1,200,000","1,222,862","1,250,100"
ADT SEC CORP,4.88,7/15/2032,"2,911,000","2,654,932","2,676,694"
ADT SEC CORP,4.13,8/1/2029,"1,879,000","1,700,085","1,733,227"
ADTALEM GLOBAL EDUCATION,5.50,3/1/2028,"572,000","545,455","549,778"
ADVANTAGE SALES + MARKET,6.50,11/15/2028,"1,754,000","1,651,818","1,587,721"
ADVENT HEALTH SYSTEM,3.63,3/1/2049,"200,000","139,525","142,812"
ADVENTHEALTH OBL GRP,2.80,11/15/2051,"402,000","254,632","259,829"
ADVOCATE HEALTH CORP,3.01,6/15/2050,"98,000","64,887","66,331"
ADVOCATE HEALTH CORP,3.39,10/15/2049,"500,000","356,345","364,995"
ADVOCATE HEALTH CORP,4.27,8/15/2048,"700,000","582,150","603,064"
AECOM,5.13,3/15/2027,"710,000","697,855","697,121"
AEP TEXAS INC,5.25,5/15/2052,"2,741,000","2,440,757","2,448,015"
AEP TEXAS INC,3.45,5/15/2051,"200,000","134,659","131,620"
AEP TEXAS INC,3.45,1/15/2050,"200,000","136,559","132,126"
AEP TEXAS INC,4.15,5/1/2049,"200,000","151,745","149,602"
AEP TRANSMISSION CO LLC,5.40,3/15/2053,"2,338,000","2,250,936","2,237,934"
AEP TRANSMISSION CO LLC,2.75,8/15/2051,"1,105,000","675,351","661,541"
AEP TRANSMISSION CO LLC,3.80,6/15/2049,"300,000","227,771","221,214"
AEP TRANSMISSION CO LLC,4.25,9/15/2048,"50,000","40,871","40,133"
AEP TRANSMISSION CO LLC,5.15,4/1/2034,"2,030,000","2,028,700","1,985,787"
AERCAP IRELAND CAP/GLOBA,3.85,10/29/2041,"500,000","393,941","391,950"
AEROPUERTO INTL TOCUMEN,5.13,8/11/2061,"1,030,000","777,454","757,380"
AEROPUERTOS DOMINICANOS,6.75,3/30/2029,"1,355,836","1,324,803","1,390,478"
AES ANDES SA,1.00,6/10/2055,"1,635,000","1,635,000","1,642,096"
AES ANDES SA,6.30,3/15/2029,"1,052,000","1,051,080","1,056,019"
AES PANAMA GENERATION HL,4.38,5/31/2030,"1,351,183","1,194,923","1,174,949"
AFLAC INC,4.75,1/15/2049,"700,000","612,242","620,893"
AFLAC INC,4.00,10/15/2046,"100,000","76,192","78,693"
AG TTMT ESCROW ISSUER,8.63,9/30/2027,"300,000","306,817","310,770"
AHS HOSPITAL CORP,5.02,7/1/2045,"100,000","92,779","95,004"
AIR BALTIC CORPORATION,14.50,8/14/2029,"322,000","347,052","373,164"
AIR CANADA,3.88,8/15/2026,"1,626,000","1,550,588","1,547,513"
