0,1,2,3
,Domestic Equity,,
Security Name,Shares,Book Value,Market Value
UNITED BANKSHARES INC,"251,484","8,305,139","8,158,149"
UNITED COMMUNITY BANKS/GA,"191,110","6,191,425","4,865,665"
UNITED PARCEL SERVICE CL B,"2,559,603","374,088,607","350,281,671"
UNITED RENTALS INC,"130,115","28,001,039","84,149,281"
UNITED STATES STEEL CORP,"371,344","7,761,462","14,036,808"
UNITED THERAPEUTICS CORP,"235,012","48,263,549","74,863,073"
UNITEDHEALTH GROUP INC,"2,881,691","1,096,554,253","1,467,530,015"
UNITEK GLOBAL SERVICES INC,"35,550",0,0
UNITY SOFTWARE INC,"390,662","31,149,168","6,352,181"
UNIVERSAL DISPLAY CORP,"88,054","11,818,616","18,513,388"
UNIVERSAL HEALTH SERVICES B,"179,783","22,234,136","33,247,275"
UNUM GROUP,"556,111","20,985,968","28,422,857"
US BANCORP,"3,043,824","121,888,757","120,839,826"
US FOODS HOLDING CORP,"445,107","16,785,636","23,581,833"
VAIL RESORTS INC,"70,704","14,764,322","12,735,920"
VALARIS LTD,"75,938","5,122,540","5,657,385"
VALERO ENERGY CORP,"750,886","68,062,909","117,708,889"
VALLEY NATIONAL BANCORP,"842,908","9,047,640","5,883,522"
VALMONT INDUSTRIES,"39,673","6,398,172","10,888,259"
"VALOR EQUITY PARTNERS IV, L.P.","71,456,214","71,456,214","176,717,505"
VALVOLINE INC,"220,907","5,163,416","9,543,213"
VANGUARD S+P 500 ETF,"18,956","8,831,056","9,480,464"
VARONIS SYSTEMS INC,"451,461","16,853,359","21,656,592"
VAXCYTE INC,"152,778","9,384,243","11,536,267"
VEEVA SYSTEMS INC CLASS A,"249,513","37,495,666","45,663,392"
VERALTO CORP,"393,976","22,598,679","37,612,891"
VERISIGN INC,"428,894","72,218,822","76,257,353"
VERISK ANALYTICS INC,"701,289","112,087,042","189,032,450"
VERIZON COMMUNICATIONS INC,"14,848,430","730,490,096","612,349,253"
VERTEX PHARMACEUTICALS INC,"1,012,058","248,213,930","474,371,826"
VERTIV HOLDINGS CO A,"662,982","17,934,610","57,394,365"
VESTIS CORP,"202,970","4,094,294","2,482,325"
VF CORP,"590,472","24,246,010","7,971,403"
VIASAT INC,"165,593","7,491,770","2,103,036"
VIATRIS INC,"2,320,331","30,302,572","24,665,173"
VIAVI SOLUTIONS INC,"452,396","7,011,735","3,107,967"
VISA INC CLASS A SHARES,"3,948,264","602,313,470","1,036,300,852"
VISTEON CORP,"60,503","6,321,238","6,455,672"
VISTRA CORP,"694,211","18,940,280","59,688,265"
VONTIER CORP,"325,900","8,880,117","12,449,395"
VOYA FINANCIAL INC,"242,094","14,140,947","17,225,006"
VULCAN MATERIALS CO,"229,194","28,536,156","56,995,964"
