0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ALABAMA POWER CO,3.00,3/15/2052,"1,147,000","747,874",
ALABAMA POWER CO,3.13,7/15/2051,"600,000","391,321",
ALABAMA POWER CO,4.30,7/15/2048,"500,000","403,830",
ALABAMA POWER CO,3.70,12/1/2047,"100,000","74,143",
ALABAMA POWER CO,4.30,1/2/2046,"100,000","81,124",
ALABAMA POWER CO,3.75,3/1/2045,"1,593,000","1,133,945","1,220,270"
ALABAMA POWER CO,4.15,8/15/2044,"42,000","33,609",
ALABAMA POWER CO,6.00,3/1/2039,"45,000","45,648",
ALABAMA POWER CO,6.13,5/15/2038,"100,000","102,438",
ALBERTSONS COS/SAFEWAY,5.88,2/15/2028,"146,000","142,257",
ALBION FINANCING 1SARL /,6.13,10/15/2026,"200,000","191,541",
ALIBABA GROUP HOLDING,3.25,2/9/2061,"216,000","123,267",
ALIBABA GROUP HOLDING,4.00,12/6/2037,"214,000","173,376",
ALIBABA GROUP HOLDING,4.50,11/28/2034,"200,000","178,466",
ALLEGHANY CORP,3.25,8/15/2051,"200,000","137,172",
ALLIANT HOLD / CO ISSUER,6.75,4/15/2028,"1,200,000","1,182,879","1,202,520"
ALLINA HEALTH SYSTEM,2.90,11/15/2051,"300,000","191,504",
ALLISON TRANSMISSION INC,3.75,1/30/2031,"551,000","467,912",
ALLISON TRANSMISSION INC,5.88,6/1/2029,"700,000","676,236",
ALLISON TRANSMISSION INC,4.75,10/1/2027,"700,000","665,310",
ALLY FINANCIAL INC,6.70,2/14/2033,"139,000","126,122",
ALLY FINANCIAL INC,5.75,11/20/2025,"164,000","160,693",
ALPHABET INC,2.25,8/15/2060,"173,000","98,404",
ALPHABET INC,2.05,8/15/2050,"225,000","132,865",
ALPHABET INC,1.90,8/15/2040,"866,000","579,779",
AMC NETWORKS INC,10.25,1/15/2029,"200,000","200,000",
AMER SPORTS COMPANY,6.75,2/16/2031,"70,000","70,000",
AMEREN ILLINOIS CO,5.90,12/1/2052,"58,000","59,366",
AMEREN ILLINOIS CO,2.90,6/15/2051,"173,000","109,743",
AMEREN ILLINOIS CO,4.50,3/15/2049,"260,000","222,460",
AMEREN ILLINOIS CO,3.70,12/1/2047,"369,000","281,078",
AMEREN ILLINOIS CO,4.15,3/15/2046,"96,000","77,214",
AMERICAN AIRLINES INC,8.50,5/15/2029,"285,000","285,000",
AMERICAN AIRLINES INC,7.25,2/15/2028,"374,000","366,809",
AMERICAN AIRLINES/AADVAN,5.75,4/20/2029,"2,184,000","2,100,537","2,128,221"
AMERICAN AIRLINES/AADVAN,5.50,4/20/2026,"1,184,000","1,168,199","1,174,043"
AMERICAN ELECTRIC POWER,3.25,3/1/2050,"217,000","140,798",
AMERICAN INTERNATIONAL,5.13,3/27/2033,"195,000","193,325",
AMERICAN INTL GROUP,4.38,6/30/2050,"898,000","756,511",
AMERICAN INTL GROUP,4.50,7/16/2044,"568,000","498,619",
AMERICAN TOWER CORP,2.95,1/15/2051,"3,812,000","2,479,790","2,384,330"
AMERICAN UNIVERSITY,3.67,4/1/2049,"99,000","75,777",
AMERICAN WATER CAPITAL C,5.45,3/1/2054,"310,000","307,221",
AMERICAN WATER CAPITAL C,3.25,6/1/2051,"130,000","89,850",
AMERICAN WATER CAPITAL C,3.45,5/1/2050,"173,000","123,491",
AMERICAN WATER CAPITAL C,4.15,6/1/2049,"260,000","211,477",
AMERICAN WATER CAPITAL C,4.20,9/1/2048,"57,000","46,338",
AMERICAN WATER CAPITAL C,3.75,9/1/2047,"65,000","49,715",
AMERICAN WATER CAPITAL C,4.00,12/1/2046,"21,000","16,419",
AMERICAN WATER CAPITAL C,4.30,9/1/2045,"26,000","21,149",
AMERICAN WATER CAPITAL C,4.30,12/1/2042,"44,000","37,059",
AMERIGAS PART/FIN CORP,9.38,6/1/2028,"3,164,000","3,245,338","3,249,555"
AMERIGAS PART/FIN CORP,5.75,5/20/2027,"460,000","437,815",
