0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ABU DHABI GOVT INT L,2.50,4/16/2025,"1,780,000","1,741,053","1,738,663"
ABU DHABI GOVT INT L,3.13,9/30/2049,"310,000","210,360","216,225"
ABU DHABI GOVT INT L,3.13,10/11/2027,"870,000","825,630","823,109"
ABU DHABI GOVT INT L,3.13,5/3/2026,"240,000","232,287","231,246"
ABU DHABI GOVT INT L,5.00,4/30/2034,"400,000","407,068","404,418"
ABU DHABI GOVT INT L,5.50,4/30/2054,"1,400,000","1,432,462","1,421,297"
ARAB REPUBLIC OF EGYPT,5.63,4/16/2030,"1,442,000","1,259,053","1,237,484"
ARAB REPUBLIC OF EGYPT,7.05,1/15/2032,"1,310,000","822,949","1,046,242"
ARAB REPUBLIC OF EGYPT,7.30,9/30/2033,"2,050,000","1,241,370","1,616,938"
ARAB REPUBLIC OF EGYPT,7.50,2/16/2061,"1,200,000","612,999","799,581"
ARAB REPUBLIC OF EGYPT,7.60,3/1/2029,"850,000","605,806","769,930"
ARAB REPUBLIC OF EGYPT,7.63,5/29/2032,"2,201,000","1,704,847","1,794,013"
ARAB REPUBLIC OF EGYPT,8.50,1/31/2047,"2,197,000","1,424,427","1,623,329"
ARAB REPUBLIC OF EGYPT,8.75,9/30/2051,"340,000","269,780","255,410"
ARAB REPUBLIC OF EGYPT,8.88,5/29/2050,"780,000","616,618","592,937"
BANK GOSPODARSTWA KRAJOW,5.38,5/22/2033,"1,370,000","1,334,885","1,356,095"
BARBADOS GOVT OF,6.50,10/1/2029,"340,000","322,045","322,386"
BENIN INTL GOV BOND,7.96,2/13/2038,"1,084,000","1,029,532","1,006,808"
BOLIVIA GOVERNMENT,4.50,3/20/2028,"420,000","287,719","231,676"
BOLIVIA GOVERNMENT,7.50,3/2/2030,"410,000","317,001","233,490"
CBB INTL SUKUK PROG WLL,3.88,5/18/2029,"1,560,000","1,391,996","1,417,650"
CBB INTL SUKUK PROG WLL,6.00,2/12/2031,"530,000","530,859","534,980"
CORP FINANCIERA DE DESAR,2.40,9/28/2027,"260,000","232,196","233,142"
CORP FINANCIERA DE DESAR,4.75,7/15/2025,"2,307,000","2,277,173","2,272,993"
COSTA RICA GOVERNMENT,6.13,2/19/2031,"610,000","614,887","612,396"
COSTA RICA GOVERNMENT,6.55,4/3/2034,"1,670,000","1,673,080","1,707,401"
COSTA RICA GOVERNMENT,7.00,4/4/2044,"770,000","756,226","780,614"
COSTA RICA GOVERNMENT,7.30,11/13/2054,"1,330,000","1,313,136","1,385,677"
DOMINICAN REPUBLIC,4.50,1/30/2030,"2,250,000","1,995,084","2,048,652"
DOMINICAN REPUBLIC,4.88,9/23/2032,"2,408,000","2,094,510","2,155,338"
DOMINICAN REPUBLIC,5.30,1/21/2041,"1,540,000","1,209,632","1,303,619"
DOMINICAN REPUBLIC,5.50,2/22/2029,"2,360,000","2,222,737","2,281,469"
DOMINICAN REPUBLIC,5.95,1/25/2027,"2,100,000","2,066,073","2,089,678"
DOMINICAN REPUBLIC,6.40,6/5/2049,"1,160,000","966,285","1,084,178"
DOMINICAN REPUBLIC,6.60,6/1/2036,"185,000","183,511","184,602"
DOMINICAN REPUBLIC,6.88,1/29/2026,"1,400,000","1,406,298","1,417,511"
DOMINICAN REPUBLIC,7.05,2/3/2031,"2,785,000","2,767,367","2,872,680"
EXPORT IMPORT BK INDIA,2.25,1/13/2031,"330,000","275,665","272,906"
EXPORT IMPORT BK INDIA,3.38,8/5/2026,"430,000","411,963","413,464"
EXPORT IMPORT BK INDIA,3.88,2/1/2028,"1,520,000","1,438,396","1,452,944"
EXPORT IMPORT BK INDIA,5.50,1/18/2033,"1,320,000","1,316,313","1,326,247"
FED REPUBLIC OF BRAZIL,2.88,6/6/2025,"1,180,000","1,149,028","1,144,969"
FED REPUBLIC OF BRAZIL,3.75,9/12/2031,"820,000","723,806","699,833"
FED REPUBLIC OF BRAZIL,3.88,6/12/2030,"970,000","870,150","856,146"
FED REPUBLIC OF BRAZIL,4.63,1/13/2028,"870,000","845,862","842,576"
FED REPUBLIC OF BRAZIL,4.75,1/14/2050,"1,100,000","801,449","795,006"
FED REPUBLIC OF BRAZIL,5.00,1/27/2045,"1,140,000","883,682","879,493"
FED REPUBLIC OF BRAZIL,5.63,2/21/2047,"970,000","803,956","806,207"
FED REPUBLIC OF BRAZIL,6.00,10/20/2033,"1,090,000","1,049,316","1,049,379"
