0,1,2,3,4,5
,,Asset-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
AAMES MORTGAGE INVESTMENT TRUS,1.00,10/25/2035,"580,000",0,23
AIMCO,1.00,7/20/2035,"230,600,000","230,600,000","230,489,136"
ANTARES CLO,1.00,1/20/2036,"290,000,000","290,000,000","290,000,000"
ANTARES CLO,1.00,4/20/2031,"235,130,704","235,130,704","234,754,495"
APIDOS CLO LTD,1.00,1/20/2031,"368,636,885","368,636,885","369,042,386"
ARES CLO LTD,1.00,10/20/2036,"284,000,000","284,000,000","285,144,212"
ARES CLO LTD,1.00,4/20/2035,"174,950,000","174,550,171","175,480,274"
ASSET BACKED FUNDING CORPORATI,6.00,7/26/2035,"314,228",0,3
"BAIN CAPITAL CREDIT CLO, LIMIT",1.00,1/24/2037,"304,000,000","304,000,000","305,553,600"
"BAIN CAPITAL CREDIT CLO, LIMIT",1.00,4/23/2035,"390,500,000","390,500,000","390,174,800"
BALBOA BAY LOAN FUNDING LTD,1.00,4/20/2034,"173,000,000","172,573,946","172,948,100"
BCRED MML CLO 2021 1 LLC,1.00,4/20/2035,"412,500,000","412,500,000","410,355,000"
BEAR STEARNS ASSET BACKED SECU,5.50,12/25/2035,"87,300",0,1
BLUEMOUNTAIN CLO LTD,1.00,7/22/2035,"201,000,000","201,000,000","200,908,600"
CARLYLE GLOBAL MARKET STRATEGI,1.00,10/15/2030,"26,350,423","26,350,423","26,345,152"
CBAM CLO MANAGEMENT,1.00,1/15/2031,"175,995,678","175,995,678","176,056,798"
CHURCHILL MIDDLE MARKET CLO LT,1.00,10/20/2030,"64,617,311","64,617,311","64,627,262"
CITIBANK CREDIT CARD ISSUANCE,6.15,6/15/2039,"187,179,000","217,356,506","198,796,562"
CLOVER CLO,1.00,4/18/2035,"312,100,000","312,100,000","312,256,050"
CLOVER CLO,1.00,1/25/2035,"236,250,000","236,250,000","236,226,375"
CLOVER CLO,1.00,7/20/2034,"8,000,000","7,917,709","7,992,800"
CLOVER CLO,1.00,10/15/2029,"22,691,805","22,691,805","22,684,729"
COUNTRYWIDE ASSET BACKED CERTI,1.00,3/25/2034,"80,000,000",0,1
DRYDEN SENIOR LOAN FUND,1.00,4/20/2035,"271,000,000","271,000,000","270,035,400"
DRYDEN SENIOR LOAN FUND,1.00,11/15/2028,"12,600,000","12,600,000","12,534,480"
ELMWOOD CLO 16 LTD,1.00,4/20/2037,"373,400,000","373,400,000","375,780,064"
ELMWOOD CLO 17 LTD,1.00,7/17/2035,"370,000,000","370,000,000","369,827,000"
ELMWOOD CLO 18 LTD,1.00,7/17/2033,"58,000,000","58,000,000","58,110,200"
FBR SECURITIZATION TRUST,1.00,11/25/2035,"570,753",0,22
FBR SECURITIZATION TRUST,1.00,9/25/2035,"300,000",0,12
FIRST FRANKLIN MORTGAGE LOAN N,5.68,12/25/2035,"42,874",0,0
FIRST FRANKLIN MORTGAGE LOAN N,6.50,9/25/2035,"198,940",0,0
GALAXY CLO LTD,1.00,4/15/2037,"192,000,000","192,000,000","193,816,320"
GE WMCMSN,5.50,1/25/2036,"103,549",0,1
GILBERT PARK CLO LTD,1.00,10/15/2030,"224,760,104","224,760,105","224,962,389"
GOLDENTREE LOAN MANAGEMENT US,1.00,7/20/2037,"250,000,000","250,000,000","250,128,750"
GOLUB CAPITAL BDC LLC,1.00,1/20/2031,"151,196,264","151,196,264","151,105,547"
GOLUB CAPITAL PARTNERS CLO LTD,1.00,7/25/2035,"300,000,000","300,000,000","299,850,000"
GOLUB CAPITAL PARTNERS CLO LTD,1.00,10/20/2031,"214,721,562","214,721,562","215,129,533"
GSAMP NIM TRUST,5.50,11/25/2035,"539,975",0,5
HEAT EQUITY ASSET TRUST NIM,6.50,5/27/2036,"131,313",0,0
HEAT EQUITY ASSET TRUST NIM,6.00,1/27/2036,"419,282","194,883",4
JAMESTOWN CLO LTD,1.00,7/25/2035,"18,000,000","18,000,000","17,989,200"
LCM LTD PARTNERSHIP,1.00,4/15/2034,"125,000,000","124,845,870","124,937,500"
MADISON PARK FUNDING LTD,1.00,4/21/2035,"397,000,000","397,000,000","396,126,600"
MAGNETITE CLO LTD,1.00,4/20/2031,"303,554,608","303,554,608","303,111,495"
OAK HILL CREDIT PARTNERS,1.00,7/19/2033,"347,600,000","347,571,437","347,422,200"
OCP CLO LTD,1.00,11/20/2030,"121,299,192","121,299,192","121,371,971"
OCTAGON 59 LTD,1.00,5/15/2035,"282,000,000","281,647,574","282,433,998"
OCTAGON INVESTMENT PARTNERS 40,1.00,1/20/2035,"313,000,000","313,000,000","312,718,300"
OCTAGON INVESTMENT PARTNERS XV,1.00,1/25/2031,"50,951,033","50,951,033","50,920,463"
OPTION ONE MORTGAGE SECURITIES,5.44,8/26/2035,"213,614",0,2
OWL ROCK CLO LTD,1.00,4/20/2034,"240,000,000","236,304,165","240,119,040"
