0,1,2,3
,Domestic Equity,,
Security Name,Shares,Book Value,Market Value
MICROCHIP TECHNOLOGY INC,"991,729","54,108,033","90,743,232"
MICRON TECHNOLOGY INC,"3,731,294","223,839,370","490,777,103"
MICROSOFT CORP,"21,308,850","4,426,708,639","9,523,990,508"
MICROSTRATEGY INC CL A,"27,643","15,187,525","38,077,680"
MIDDLEBY CORP,"189,420","22,276,459","23,224,790"
MKS INSTRUMENTS INC,"116,849","10,512,986","15,258,144"
MODERNA INC,"1,003,122","104,924,262","119,120,763"
MOHAWK INDUSTRIES INC,"102,378","11,084,671","11,629,123"
MOLINA HEALTHCARE INC,"286,930","78,519,598","85,304,289"
MOLSON COORS BEVERAGE CO   B,"888,879","55,011,948","45,181,720"
MONDELEZ INTERNATIONAL INC A,"5,683,270","318,070,569","371,913,189"
MONGODB INC,"112,845","28,793,294","28,206,738"
MONOLITHIC POWER SYSTEMS INC,"123,109","50,212,799","101,156,215"
MONSTER BEVERAGE CORP,"1,459,206","51,475,303","72,887,538"
MOODY S CORP,"297,924","55,450,578","125,405,196"
MORGAN STANLEY,"2,526,562","151,467,042","245,556,752"
MORNINGSTAR INC,"49,368","8,609,831","14,605,525"
MOSAIC CO/THE,"542,607","18,685,976","15,681,358"
MOTOROLA SOLUTIONS INC,"803,528","118,495,354","310,201,984"
MR COOPER GROUP INC,"73,478","5,690,897","5,968,620"
MSA SAFETY INC,"71,935","7,349,890","13,501,483"
MSC INDUSTRIAL DIRECT CO A,"90,902","6,498,833","7,209,443"
MSCI INC,"346,202","132,123,856","166,782,826"
MUELLER INDUSTRIES INC,"242,371","8,632,908","13,800,608"
MURPHY OIL CORP,"255,945","9,398,248","10,555,184"
MURPHY USA INC,"103,216","27,976,716","48,455,783"
NASDAQ INC,"1,671,585","56,978,352","100,729,712"
NATERA INC,"194,763","12,453,125","21,090,891"
NATIONAL ENERGY,"726,459",0,1
NATIONAL FUEL GAS CO,"178,447","8,714,525","9,670,044"
NCINO INC,"136,163","6,884,761","4,282,327"
NEOGEN CORP,"283,485","6,849,355","4,430,882"
NETAPP INC,"1,329,688","90,183,366","171,263,814"
NETFLIX INC,"788,709","212,459,222","532,284,041"
NEUROCRINE BIOSCIENCES INC,"485,020","40,949,630","66,772,703"
NEW JERSEY RESOURCES CORP,"466,507","21,352,387","19,938,509"
NEW YORK COMMUNITY BANCORP,"1,044,023","12,025,768","3,361,774"
NEW YORK TIMES CO A,"283,670","8,810,728","14,526,750"
NEWELL BRANDS INC,"644,074","11,526,345","4,128,530"
NEWMONT CORP,"1,960,947","74,238,933","82,104,903"
NEWMONT CORP CDI,"3,310","125,605","140,306"
NEXSTAR MEDIA GROUP INC,"66,976","6,921,018","11,118,688"
