0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL AD9808,4.50,7/1/2040,815,882,792
FNMA POOL AD9966,4.50,8/1/2040,"74,718","79,005","72,573"
FNMA POOL AE0217,1.00,8/1/2040,"512,225","516,795","497,506"
FNMA POOL AE0218,1.00,8/1/2040,"27,157","29,740","26,377"
FNMA POOL AE0374,1.00,11/1/2039,647,685,670
FNMA POOL AE0550,1.00,9/1/2040,"96,626","108,520","95,944"
FNMA POOL AE0674,1.00,11/1/2040,"12,374,730","13,380,027","12,018,802"
FNMA POOL AE0698,1.00,12/1/2040,"2,971","3,256","2,886"
FNMA POOL AE0803,1.00,10/1/2040,"2,625,305","2,772,503","2,551,379"
FNMA POOL AE0822,1.00,2/1/2041,"313,495","332,516","304,486"
FNMA POOL AE0826,1.00,1/1/2041,"16,289","17,754","15,821"
FNMA POOL AE0949,1.00,2/1/2041,"5,938","6,435","5,609"
FNMA POOL AE0954,1.00,2/1/2041,"2,158","2,365","2,096"
FNMA POOL AE0984,1.00,2/1/2041,"5,505","6,023","5,346"
FNMA POOL AE1308,4.50,8/1/2040,"4,255","4,609","4,132"
FNMA POOL AE1837,4.50,8/1/2040,"4,152,105","4,402,986","4,032,792"
FNMA POOL AE1971,4.00,9/1/2040,"981,697","1,062,563","927,186"
FNMA POOL AE2100,4.50,8/1/2040,119,130,116
FNMA POOL AE2546,4.50,9/1/2040,"105,983","111,916","102,938"
FNMA POOL AE2851,4.50,10/1/2040,"45,957","50,343","44,636"
FNMA POOL AE3026,4.50,9/1/2040,"4,007,025","4,333,477","3,891,880"
FNMA POOL AE3382,4.00,11/1/2040,"4,226","4,531","3,992"
FNMA POOL AE3389,4.50,11/1/2040,"239,890","265,746","233,065"
FNMA POOL AE3470,4.50,10/1/2040,"10,938","11,987","10,622"
FNMA POOL AE3695,4.50,11/1/2040,"833,539","880,349","809,587"
FNMA POOL AE3824,4.50,9/1/2040,"283,815","310,995","275,659"
FNMA POOL AE4414,4.00,11/1/2040,"903,399","978,933","853,235"
FNMA POOL AE4486,4.00,9/1/2030,"45,378","46,255","44,262"
FNMA POOL AE4588,4.50,9/1/2040,"13,079","14,326","12,703"
FNMA POOL AE4935,4.50,9/1/2040,"40,533","43,909","39,368"
FNMA POOL AE5637,4.50,6/1/2041,"87,507","93,246","84,898"
FNMA POOL AE6062,4.50,10/1/2040,"239,785","253,229","232,894"
FNMA POOL AE6120,4.00,10/1/2040,"1,422","1,539","1,343"
FNMA POOL AE6393,4.50,3/1/2041,"1,321,994","1,464,656","1,283,587"
FNMA POOL AE7323,4.00,11/1/2040,"216,915","235,065","204,871"
FNMA POOL AE7536,4.50,10/1/2040,613,671,595
FNMA POOL AE7620,4.50,11/1/2040,"27,106","29,368","26,327"
FNMA POOL AE7731,4.50,11/1/2040,"1,961,493","2,071,647","1,905,128"
FNMA POOL AE8184,4.50,10/1/2040,"25,452","27,848","24,721"
FNMA POOL AE8289,4.00,12/1/2040,"432,431","471,770","408,419"
FNMA POOL AE9274,4.50,2/1/2041,"32,497","35,620","31,553"
FNMA POOL AE9292,4.50,11/1/2040,"195,917","214,770","190,282"
FNMA POOL AE9761,4.50,12/1/2040,"3,506,479","3,710,091","3,405,718"
FNMA POOL AH0055,4.50,2/1/2041,"620,628","687,729","602,971"
FNMA POOL AH0353,4.50,2/1/2041,"111,188","120,651","107,879"
FNMA POOL AH0426,4.50,4/1/2041,"42,917","46,616","41,643"
FNMA POOL AH1338,4.00,12/1/2040,"29,134","29,329","27,518"
FNMA POOL AH1504,4.50,12/1/2040,"421,788","462,339","409,667"
FNMA POOL AH1620,4.50,1/1/2041,"143,323","154,088","139,209"
