0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
HSBC HOLDINGS PLC,1.00,8/18/2031,"21,500,000","19,760,702","17,957,230"
HUB INTERNATIONAL LIMITED,1.00,6/20/2030,"10,000,000","10,041,250","10,017,500"
HUB INTERNATIONAL LTD,7.38,1/31/2032,"42,017,000","42,224,326","42,624,986"
HUB INTERNATIONAL LTD,7.25,6/15/2030,"106,123,000","107,846,351","108,745,299"
HUB INTERNATIONAL LTD,5.63,12/1/2029,"19,397,000","18,278,851","18,339,864"
HUDBAY MINERALS INC,6.13,4/1/2029,"21,635,000","20,625,960","21,472,521"
HUDBAY MINERALS INC,4.50,4/1/2026,"19,904,000","19,363,377","19,472,879"
HUGHES SATELLITE SYSTEMS,6.63,8/1/2026,"5,450,000","5,222,773","2,458,768"
HUMANA INC,5.88,3/1/2033,"3,000,000","3,070,277","3,053,580"
HUNT COS INC,5.25,4/15/2029,"12,700,000","10,856,746","11,546,459"
HUNTINGTON BANCSHARES,1.00,2/2/2035,"10,000,000","10,000,000","9,846,700"
HUNTINGTON BANCSHARES,1.00,5/17/2033,"7,500,000","6,860,036","7,092,300"
HUNTINGTON INGALLS INDUS,4.20,5/1/2030,"2,000,000","2,024,697","1,882,300"
HUSKY INJECTION / TITAN,9.00,2/15/2029,"11,400,000","11,620,617","11,805,270"
HUTAMA KARYA PERSERO PT,3.75,5/11/2030,"19,400,000","18,285,824","17,757,063"
HYATT HOTELS CORP,5.50,6/30/2034,"15,000,000","14,829,653","14,625,150"
HYDRO QUEBEC,9.38,4/15/2030,"1,000","1,257","1,216"
HYUNDAI CAPITAL AMERICA,5.40,6/24/2031,"27,000,000","26,950,341","26,790,750"
IBM CORP,5.10,2/6/2053,"35,500,000","33,849,190","33,131,085"
IBM CORP,4.25,5/15/2049,"5,000,000","4,357,911","4,064,250"
IBM CORP,4.00,6/20/2042,"13,600,000","14,151,218","11,114,328"
IBM CORP,2.85,5/15/2040,"11,000,000","11,001,084","7,858,510"
IBM CORP,4.15,5/15/2039,"2,000,000","1,760,085","1,720,180"
IBM INTERNAT CAPITAL,5.30,2/5/2054,"10,000,000","9,944,258","9,366,100"
IBM INTERNAT CAPITAL,5.25,2/5/2044,"10,000,000","9,960,413","9,474,600"
IBM INTERNAT CAPITAL,4.90,2/5/2034,"17,000,000","16,812,528","16,497,990"
ICAHN ENTERPRISES/FIN,9.00,6/15/2030,"7,550,000","7,533,359","7,514,817"
ICAHN ENTERPRISES/FIN,4.38,2/1/2029,"16,000,000","13,931,700","13,666,880"
ICAHN ENTERPRISES/FIN,9.75,1/15/2029,"8,725,000","8,955,487","9,056,986"
ICAHN ENTERPRISES/FIN,5.25,5/15/2027,"41,422,000","38,355,833","38,882,831"
ICAHN ENTERPRISES/FIN,6.25,5/15/2026,"35,559,000","34,263,979","35,262,082"
IDEX CORP,2.63,6/15/2031,"10,000,000","9,991,418","8,397,600"
IHEARTCOMMUNICATIONS INC,4.75,1/15/2028,"11,799,000","10,106,714","5,942,684"
IHEARTCOMMUNICATIONS INC,5.25,8/15/2027,"19,194,000","16,754,429","10,230,402"
IHEARTCOMMUNICATIONS INC,8.38,5/1/2027,"10,335,000","7,876,167","3,701,067"
IHEARTCOMMUNICATIONS INC,6.38,5/1/2026,"25,609,111","23,515,209","19,924,401"
IHO VERWALTUNGS GMBH,6.00,5/15/2027,"2,500,000","2,460,615","2,463,125"
IHO VERWALTUNGS GMBH,4.75,9/15/2026,"3,972,081","3,833,387","3,849,344"
ILIAD HOLDING SAS,8.50,4/15/2031,"5,516,000","5,567,904","5,593,003"
ILIAD HOLDING SAS,6.50,10/15/2026,"5,311,000","5,280,264","5,286,623"
ILLUMINATE BUYER/HLDG,9.00,7/1/2028,"400,000","400,000","403,512"
IMOLA MERGER CORP,4.75,5/15/2029,"78,768,000","72,724,397","73,685,889"
INDIANA MICHIGAN POWER,5.63,4/1/2053,"10,000,000","9,997,032","9,722,800"
INDIANA MICHIGAN POWER,3.25,5/1/2051,"15,000,000","14,895,642","9,866,700"
INDIANAPOLIS PWR + LIGHT,4.05,5/1/2046,"9,000,000","8,777,677","7,033,860"
INDO ASAHAN/MINERAL IND,5.80,5/15/2050,"3,000,000","2,714,498","2,761,290"
INDO ASAHAN/MINERAL IND,6.76,11/15/2048,"10,000,000","9,419,669","10,431,300"
INDO ASAHAN/MINERAL IND,5.45,5/15/2030,"39,300,000","38,143,315","38,514,000"
INDO ASAHAN/MINERAL IND,6.53,11/15/2028,"11,500,000","11,817,623","11,895,313"
INDO ASAHAN/MINERAL IND,4.75,5/15/2025,"46,800,000","46,575,445","46,317,375"
INEOS QUATTRO FINANCE 2,9.63,3/15/2029,"7,905,000","8,137,744","8,388,233"
ING GROEP NV,1.00,12/31/2099,"33,100,000","30,214,232","25,717,045"
ING GROEP NV,1.00,4/1/2032,"9,000,000","9,000,000","7,595,550"
