0,1,2,3
,International Real Estate Investment Trusts (REITs),,
Security Name,Shares,Book Value,Market Value
HULIC REIT INC,227,"251,535","206,030"
ICADE,"5,848","213,921","143,779"
ICHIGO OFFICE REIT INVESTMEN,194,"117,797","99,617"
IMMOBILIARE GRANDE DISTRIBUZ,"13,497","32,086","24,938"
IMPACT HEALTHCARE REIT PLC,"56,014","62,230","60,965"
INDUSTRIAL + INFRASTRUCTURE,410,"395,811","322,678"
INGENIA COMMUNITIES GROUP,"65,583","177,382","209,362"
INMOBILIARIA COLONIAL SOCIMI,"58,882","346,186","342,670"
INTERRENT REAL ESTATE INVEST,"24,866","230,690","216,432"
INVINCIBLE INVESTMENT CORP,"1,233","520,101","499,761"
IRISH RESIDENTIAL PROPERTIES,"81,753","86,652","79,383"
JAPAN EXCELLENT INC,220,"200,176","162,340"
JAPAN HOTEL REIT INVESTMENT,841,"425,364","406,227"
JAPAN LOGISTICS FUND INC,158,"326,462","261,271"
JAPAN METROPOLITAN FUND INVE,"1,226","824,201","689,749"
JAPAN PRIME REALTY INVESTMEN,166,"419,427","334,353"
JAPAN REAL ESTATE INVESTMENT,278,"1,135,298","877,931"
JR REIT XXVII,"22,169","67,313","64,099"
KDX REALTY INVESTMENT CORP,721,"840,257","701,458"
KEPPEL DC REIT,"236,800","371,366","314,510"
KEPPEL REIT,"454,600","288,709","280,089"
KILLAM APARTMENT REAL ESTATE,"21,331","287,063","265,634"
KIWI PROPERTY GROUP LTD,"286,413","144,001","144,856"
KLEPIERRE,"43,724","1,131,213","1,170,593"
LAND SECURITIES GROUP PLC,"152,534","1,116,694","1,194,508"
LAR ESPANA REAL ESTATE SOCIM,"10,830","66,519","79,276"
LASALLE LOGIPORT REIT,337,"339,508","309,220"
LENDLEASE GLOBAL COMMERCIAL,"297,900","121,104","123,095"
LIFE SCIENCE REIT PLC,"70,277","53,597","29,849"
LINK REIT,"530,500","2,620,929","2,062,233"
LONDONMETRIC PROPERTY PLC,"345,956","744,028","845,782"
LOTTE REIT CO LTD,"23,420","58,668","55,636"
MAPLETREE INDUSTRIAL TRUST,"360,100","607,992","560,643"
MAPLETREE LOGISTICS TRUST,"602,800","739,011","573,778"
MAPLETREE PAN ASIA COM TRUST,"414,000","456,872","372,684"
MERCIALYS,"17,298","166,461","191,509"
MERLIN PROPERTIES SOCIMI SA,"61,158","538,639","681,680"
MIRAI CORP,346,"110,884","96,470"
MIRVAC GROUP,"822,683","1,261,121","1,027,432"
MITSUBISHI ESTATE LOGISTICS,96,"253,444","227,378"
MITSUI FUDOSAN LOGISTICS PAR,101,"334,337","272,184"
MONTEA NV,"3,314","263,151","280,946"
